model_name,name_dataset,bias_level,threshold,data_type,n_S,n_X,n_U,total_samples,ROC_AUC,Accuracy,Precision,Recall,F1_Score,Statistical_Parity_Diff_(ATE),Disparate_Impact_Ratio,Equal_Opportunity_Diff,Pos_Rate_S1,Pos_Rate_S0,seed,regime,DIR_dist,Statistical_Parity_Diff_(ATE)_clip,Equal_Opportunity_Diff_clip,DIR_dist_clip,DOFS,DOFS_predictive,DOFS_fairness
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed1000_BIASED_ALL.csv,PolicyDom,2.5,BIASED_ALL,2,6,4,10000,0.9608,0.9874,0.5909,0.1111,0.1871,0.0008,0.6962,0.1472,0.0019,0.0027,1000,Semi-Synthetic (HR),0.30379999999999996,0.0008,0.1472,0.30379999999999996,0.617129882241899,0.5434068282031032,0.8149528246063921
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed1000_FAIR_ALL.csv,PolicyDom,2.5,FAIR_ALL,2,6,4,10000,0.6958,0.8953,0.8953,1.0,0.9448,0.0,1.0,0.0,1.0,1.0,1000,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.885150864981847,0.8533661737591491,1.0
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed100_BIASED_ALL.csv,PolicyDom,2.5,BIASED_ALL,2,6,4,10000,0.9738,0.9866,0.6154,0.126,0.2092,0.0006,1.2191,0.108,0.0033,0.0027,100,Semi-Synthetic (HR),0.17972274628824547,0.0006,0.108,0.17972274628824547,0.6359449297278134,0.5533181803391906,0.882233307998851
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed100_FAIR_ALL.csv,PolicyDom,2.5,FAIR_ALL,2,6,4,10000,0.7014,0.8978,0.8978,1.0,0.9461,0.0,1.0,0.0,1.0,1.0,100,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8872815808143872,0.8561182184715025,1.0
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed1100_BIASED_ALL.csv,PolicyDom,2.5,BIASED_ALL,2,6,4,10000,0.9653,0.9877,0.6042,0.2397,0.3432,0.0024,1.5247,0.2124,0.007,0.0046,1100,Semi-Synthetic (HR),0.3441332721191054,0.0024,0.2124,0.3441332721191054,0.6475600940557541,0.5914957186374411,0.7795751081328451
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed1100_FAIR_ALL.csv,PolicyDom,2.5,FAIR_ALL,2,6,4,10000,0.6904,0.9031,0.9031,1.0,0.9491,0.0,1.0,0.0,1.0,1.0,1100,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8854832670588514,0.8539677369235215,1.0
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed1200_BIASED_ALL.csv,PolicyDom,2.5,BIASED_ALL,2,6,4,10000,0.9513,0.9871,0.75,0.119,0.2055,0.0026,2.8368,0.0714,0.0041,0.0014,1200,Semi-Synthetic (HR),0.6474901297236323,0.0026,0.0714,0.6474901297236323,0.6057992510768149,0.5657014543913728,0.6836277939263852
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed1200_FAIR_ALL.csv,PolicyDom,2.5,FAIR_ALL,2,6,4,10000,0.7091,0.9022,0.9024,0.9996,0.9485,0.0027,0.9973,0.0012,0.9967,0.9994,1200,Semi-Synthetic (HR),0.0027000000000000357,0.0027,0.0012,0.0027000000000000357,0.8903686815060217,0.8602435695240153,0.9976894126920054
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed1300_BIASED_ALL.csv,PolicyDom,2.5,BIASED_ALL,2,6,4,10000,0.9609,0.99,0.6154,0.1667,0.2623,0.002,0.4345,0.2807,0.0015,0.0035,1300,Semi-Synthetic (HR),0.5655,0.002,0.2807,0.5655,0.6017998157231138,0.5669219525670333,0.6738987453943889
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed1300_FAIR_ALL.csv,PolicyDom,2.5,FAIR_ALL,2,6,4,10000,0.6918,0.9017,0.9017,1.0,0.9483,0.0,1.0,0.0,1.0,1.0,1300,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8855519982499838,0.8540213805798712,1.0
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed1400_BIASED_ALL.csv,PolicyDom,2.5,BIASED_ALL,2,6,4,10000,0.9708,0.9848,0.6875,0.0769,0.1384,0.0033,5.0874,0.0435,0.004,0.0008,1400,Semi-Synthetic (HR),0.803435939772772,0.0033,0.0435,0.803435939772772,0.5770507299333748,0.5440114382469284,0.6342551722263657
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed1400_FAIR_ALL.csv,PolicyDom,2.5,FAIR_ALL,2,6,4,10000,0.6943,0.8974,0.8974,1.0,0.946,0.0,1.0,0.0,1.0,1.0,1400,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8852445513031779,0.8535334912320276,1.0
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed1500_BIASED_ALL.csv,PolicyDom,2.5,BIASED_ALL,2,6,4,10000,0.968,0.9849,0.6,0.1268,0.2093,0.0038,2.698,0.0027,0.006,0.0022,1500,Semi-Synthetic (HR),0.6293550778354337,0.0038,0.0027,0.6293550778354337,0.6020368554478961,0.5506981711240064,0.6984182055642169
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed1500_FAIR_ALL.csv,PolicyDom,2.5,FAIR_ALL,2,6,4,10000,0.6899,0.8984,0.8984,1.0,0.9465,0.0,1.0,0.0,1.0,1.0,1500,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8842666983222652,0.8523199740741667,1.0
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed1600_BIASED_ALL.csv,PolicyDom,2.5,BIASED_ALL,2,6,4,10000,0.9661,0.9876,0.6604,0.2713,0.3846,0.0054,2.2757,0.1635,0.0097,0.0043,1600,Semi-Synthetic (HR),0.5605747682031903,0.0054,0.1635,0.5605747682031903,0.6433268554375111,0.6125959408832604,0.7014287540824776
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed1600_FAIR_ALL.csv,PolicyDom,2.5,FAIR_ALL,2,6,4,10000,0.7053,0.8934,0.8935,0.9999,0.9437,0.0003,1.0003,0.0002,1.0,0.9997,1600,Semi-Synthetic (HR),0.00029991002699192304,0.0003,0.0002,0.00029991002699192304,0.8872673050863137,0.856016632602235,0.9997292330605787
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed1700_BIASED_ALL.csv,PolicyDom,2.5,BIASED_ALL,2,6,4,10000,0.9774,0.9879,0.6296,0.3923,0.4834,0.0109,2.9105,0.0989,0.0166,0.0057,1700,Semi-Synthetic (HR),0.6564164232949665,0.0109,0.0989,0.6564164232949665,0.661120218391974,0.6519249875376056,0.67540214393131
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed1700_FAIR_ALL.csv,PolicyDom,2.5,FAIR_ALL,2,6,4,10000,0.6914,0.8994,0.8994,1.0,0.9471,0.0,1.0,0.0,1.0,1.0,1700,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8849154729444485,0.853163943818806,1.0
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed1800_BIASED_ALL.csv,PolicyDom,2.5,BIASED_ALL,2,6,4,10000,0.9588,0.9847,0.4118,0.1628,0.2333,0.0024,1.4856,0.198,0.0073,0.0049,1800,Semi-Synthetic (HR),0.32687129779213786,0.0024,0.198,0.32687129779213786,0.606386933668391,0.5334373008601376,0.7909780564109075
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed1800_FAIR_ALL.csv,PolicyDom,2.5,FAIR_ALL,2,6,4,10000,0.6956,0.9023,0.9024,0.9999,0.9487,0.0002,1.0002,0.0002,1.0,0.9998,1800,Semi-Synthetic (HR),0.00019996000799837876,0.0002,0.0002,0.00019996000799837876,0.8867464209150805,0.8555557784924048,0.9998000133297787
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed1900_BIASED_ALL.csv,PolicyDom,2.5,BIASED_ALL,2,6,4,10000,0.9522,0.9861,0.6562,0.1556,0.2515,0.0044,2.9529,0.1198,0.0066,0.0022,1900,Semi-Synthetic (HR),0.6613498594601916,0.0044,0.1198,0.6613498594601916,0.60355285916567,0.5673558223829372,0.6710897011056107
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed1900_FAIR_ALL.csv,PolicyDom,2.5,FAIR_ALL,2,6,4,10000,0.7064,0.9029,0.9032,0.9995,0.9489,0.001,0.999,0.0005,0.9982,0.9992,1900,Semi-Synthetic (HR),0.0010000000000000009,0.001,0.0005,0.0010000000000000009,0.8898589620473476,0.859534130012258,0.9991340029315282
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed2000_BIASED_ALL.csv,PolicyDom,2.5,BIASED_ALL,2,6,4,10000,0.9575,0.9883,0.6429,0.2308,0.3396,0.0042,2.255,0.0578,0.0076,0.0034,2000,Semi-Synthetic (HR),0.5565410199556541,0.0042,0.0578,0.5565410199556541,0.6376024416220532,0.5939178345668789,0.7202792164289172
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed2000_FAIR_ALL.csv,PolicyDom,2.5,FAIR_ALL,2,6,4,10000,0.687,0.8986,0.8986,1.0,0.9466,0.0,1.0,0.0,1.0,1.0,2000,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8835138232149499,0.8513731645223402,1.0
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed200_BIASED_ALL.csv,PolicyDom,2.5,BIASED_ALL,2,6,4,10000,0.9606,0.9867,0.6279,0.3803,0.4737,0.0144,3.8053,0.0483,0.0195,0.0051,200,Semi-Synthetic (HR),0.7372086300685885,0.0144,0.0483,0.7372086300685885,0.6489975560664345,0.645635020093908,0.6537337150664453
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed200_FAIR_ALL.csv,PolicyDom,2.5,FAIR_ALL,2,6,4,10000,0.7056,0.9018,0.9018,1.0,0.9484,0.0,1.0,0.0,1.0,1.0,200,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8893975089316293,0.8588854903901676,1.0
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed300_BIASED_ALL.csv,PolicyDom,2.5,BIASED_ALL,2,6,4,10000,0.9571,0.9888,0.7037,0.1696,0.2734,0.003,2.4476,0.2,0.0051,0.0021,300,Semi-Synthetic (HR),0.591436509233535,0.003,0.2,0.591436509233535,0.6139830856336198,0.5799739285559613,0.6824827991848584
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed300_FAIR_ALL.csv,PolicyDom,2.5,FAIR_ALL,2,6,4,10000,0.6995,0.9004,0.9004,1.0,0.9476,0.0,1.0,0.0,1.0,1.0,300,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8873808103638599,0.8563031689475702,1.0
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed400_BIASED_ALL.csv,PolicyDom,2.5,BIASED_ALL,2,6,4,10000,0.9664,0.9853,1.0,0.0222,0.0435,0.0005,0.0,0.0625,0.0,0.0005,400,Semi-Synthetic (HR),1.0,0.0005,0.0625,1.0,0.5632851412090573,0.554777094738348,0.5776489159882066
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed400_FAIR_ALL.csv,PolicyDom,2.5,FAIR_ALL,2,6,4,10000,0.6975,0.8968,0.8969,0.9999,0.9456,0.0004,0.9996,0.0004,0.9996,1.0,400,Semi-Synthetic (HR),0.00039999999999995595,0.0004,0.0004,0.00039999999999995595,0.885966436608401,0.8544538633059173,0.9996
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed500_BIASED_ALL.csv,PolicyDom,2.5,BIASED_ALL,2,6,4,10000,0.9779,0.9879,0.5882,0.0893,0.155,0.001,1.6516,0.0882,0.0026,0.0016,500,Semi-Synthetic (HR),0.39452651973843544,0.001,0.0882,0.39452651973843544,0.6077530130341314,0.5372726820787067,0.7856657554003953
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed500_FAIR_ALL.csv,PolicyDom,2.5,FAIR_ALL,2,6,4,10000,0.6883,0.8991,0.8991,1.0,0.9469,0.0,1.0,0.0,1.0,1.0,500,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8839890855995642,0.8519858159063989,1.0
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed600_BIASED_ALL.csv,PolicyDom,2.5,BIASED_ALL,2,6,4,10000,0.9714,0.9888,0.4324,0.1667,0.2406,0.0021,0.5494,0.2429,0.0026,0.0047,600,Semi-Synthetic (HR),0.4506,0.0021,0.2429,0.4506,0.5967427374702678,0.5398348919913099,0.7276662822835928
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed600_FAIR_ALL.csv,PolicyDom,2.5,FAIR_ALL,2,6,4,10000,0.6801,0.9009,0.9009,1.0,0.9479,0.0,1.0,0.0,1.0,1.0,600,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8821329978418766,0.8496851724869682,1.0
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed700_BIASED_ALL.csv,PolicyDom,2.5,BIASED_ALL,2,6,4,10000,0.9669,0.9849,0.7,0.05,0.0933,0.0026,9.245,0.035,0.0029,0.0003,700,Semi-Synthetic (HR),0.8918334234721471,0.0026,0.035,0.8918334234721471,0.5632155790999123,0.5351198370178251,0.609321535730819
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed700_FAIR_ALL.csv,PolicyDom,2.5,FAIR_ALL,2,6,4,10000,0.6965,0.8903,0.8903,1.0,0.942,0.0,1.0,0.0,1.0,1.0,700,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8841121759835748,0.8519364960066338,1.0
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed800_BIASED_ALL.csv,PolicyDom,2.5,BIASED_ALL,2,6,4,10000,0.966,0.9856,1.0,0.0845,0.1558,0.0018,3.328,0.0211,0.0026,0.0008,800,Semi-Synthetic (HR),0.6995192307692308,0.0018,0.0211,0.6995192307692308,0.6096528981804494,0.579005173969807,0.6714140355352427
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed800_FAIR_ALL.csv,PolicyDom,2.5,FAIR_ALL,2,6,4,10000,0.6911,0.8958,0.8958,1.0,0.945,0.0,1.0,0.0,1.0,1.0,800,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8839802142262267,0.851896086917368,1.0
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed900_BIASED_ALL.csv,PolicyDom,2.5,BIASED_ALL,2,6,4,10000,0.97,0.9881,0.6567,0.3438,0.4513,0.0072,2.3458,0.166,0.0125,0.0053,900,Semi-Synthetic (HR),0.5737061983118765,0.0072,0.166,0.5737061983118765,0.6596031997190621,0.6392324126866541,0.6956018970293564
FairPFN,HR_N10000_PolicyDom_Thresh2.5_Seed900_FAIR_ALL.csv,PolicyDom,2.5,FAIR_ALL,2,6,4,10000,0.6909,0.8954,0.8954,1.0,0.9448,0.0,1.0,0.0,1.0,1.0,900,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8838315177887162,0.8516989021067465,1.0
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed1000_BIASED_ALL.csv,WealthDom,1.0,BIASED_ALL,2,6,4,10000,0.792,0.7826,0.8023,0.9496,0.8698,0.002,0.9978,0.0119,0.9036,0.9056,1000,Semi-Synthetic (HR),0.0021999999999999797,0.002,0.0119,0.0021999999999999797,0.8684923468427976,0.8297503234942054,0.992930533532449
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed1000_FAIR_ALL.csv,WealthDom,1.0,FAIR_ALL,2,6,4,10000,0.756,0.9257,0.9257,1.0,0.9614,0.0,1.0,0.0,1.0,1.0,1000,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.909107950617432,0.8842975407610404,1.0
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed100_BIASED_ALL.csv,WealthDom,1.0,BIASED_ALL,2,6,4,10000,0.7971,0.7904,0.8007,0.9682,0.8765,0.0249,0.9734,0.0194,0.9113,0.9362,100,Semi-Synthetic (HR),0.026599999999999957,0.0249,0.0194,0.026599999999999957,0.8706294016766647,0.8348806394977318,0.9761725940977203
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed100_FAIR_ALL.csv,WealthDom,1.0,FAIR_ALL,2,6,4,10000,0.7638,0.926,0.926,1.0,0.9616,0.0,1.0,0.0,1.0,1.0,100,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.9114256012281757,0.88723517628034,1.0
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed1100_BIASED_ALL.csv,WealthDom,1.0,BIASED_ALL,2,6,4,10000,0.793,0.7839,0.8054,0.9466,0.8703,0.0005,1.0005,0.01,0.9007,0.9002,1100,Semi-Synthetic (HR),0.0004997501249375258,0.0005,0.01,0.0004997501249375258,0.869406677855251,0.8307834872459167,0.9942243988167654
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed1100_FAIR_ALL.csv,WealthDom,1.0,FAIR_ALL,2,6,4,10000,0.7538,0.932,0.932,1.0,0.9648,0.0,1.0,0.0,1.0,1.0,1100,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.9098150420584133,0.8853063275464864,1.0
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed1200_BIASED_ALL.csv,WealthDom,1.0,BIASED_ALL,2,6,4,10000,0.7964,0.7926,0.8098,0.9542,0.8761,0.0238,0.9739,0.0213,0.8889,0.9127,1200,Semi-Synthetic (HR),0.026100000000000012,0.0238,0.0213,0.026100000000000012,0.8717215077763122,0.83615143310633,0.9761878296176953
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed1200_FAIR_ALL.csv,WealthDom,1.0,FAIR_ALL,2,6,4,10000,0.7688,0.9297,0.9306,0.9988,0.9635,0.0029,0.9971,0.0023,0.9948,0.9978,1200,Semi-Synthetic (HR),0.0029000000000000137,0.0029,0.0023,0.0029000000000000137,0.9136643636718315,0.8902540701300103,0.9972852658253308
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed1300_BIASED_ALL.csv,WealthDom,1.0,BIASED_ALL,2,6,4,10000,0.7977,0.7873,0.8136,0.9384,0.8716,0.0385,1.044,0.0106,0.9141,0.8756,1300,Semi-Synthetic (HR),0.04214559386973182,0.0385,0.0106,0.04214559386973182,0.8691592188276823,0.833892515589337,0.9665867303503672
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed1300_FAIR_ALL.csv,WealthDom,1.0,FAIR_ALL,2,6,4,10000,0.7669,0.9303,0.9303,1.0,0.9639,0.0,1.0,0.0,1.0,1.0,1300,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.9132781122639742,0.8896531470531516,1.0
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed1400_BIASED_ALL.csv,WealthDom,1.0,BIASED_ALL,2,6,4,10000,0.8062,0.7902,0.7994,0.9705,0.8767,0.0364,1.0394,0.0143,0.9581,0.9217,1400,Semi-Synthetic (HR),0.03790648451029455,0.0364,0.0143,0.03790648451029455,0.8712466747821291,0.8367756787837628,0.9686168731022856
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed1400_FAIR_ALL.csv,WealthDom,1.0,FAIR_ALL,2,6,4,10000,0.7588,0.9276,0.9276,1.0,0.9624,0.0,1.0,0.0,1.0,1.0,1400,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.9103342609429411,0.8858823927959159,1.0
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed1500_BIASED_ALL.csv,WealthDom,1.0,BIASED_ALL,2,6,4,10000,0.807,0.7881,0.8027,0.9599,0.8743,0.0114,1.0125,0.0037,0.9258,0.9144,1500,Semi-Synthetic (HR),0.012345679012345623,0.0114,0.0037,0.012345679012345623,0.8729164716502209,0.8360742321688717,0.9900736603186754
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed1500_FAIR_ALL.csv,WealthDom,1.0,FAIR_ALL,2,6,4,10000,0.7567,0.9256,0.9256,1.0,0.9613,0.0,1.0,0.0,1.0,1.0,1500,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.9092850812761065,0.8845193856420015,1.0
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed1600_BIASED_ALL.csv,WealthDom,1.0,BIASED_ALL,2,6,4,10000,0.7959,0.78,0.7872,0.9765,0.8717,0.007,0.9926,0.0079,0.9445,0.9515,1600,Semi-Synthetic (HR),0.007399999999999962,0.007,0.0079,0.007399999999999962,0.8674356550445895,0.8288857793068952,0.9925576224923436
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed1600_FAIR_ALL.csv,WealthDom,1.0,FAIR_ALL,2,6,4,10000,0.7626,0.9259,0.9259,1.0,0.9615,0.0,1.0,0.0,1.0,1.0,1600,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.9110547453422237,0.8867637908038261,1.0
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed1700_BIASED_ALL.csv,WealthDom,1.0,BIASED_ALL,2,6,4,10000,0.7991,0.785,0.7993,0.9607,0.8726,0.0106,0.9886,0.0198,0.9138,0.9244,1700,Semi-Synthetic (HR),0.011399999999999966,0.0106,0.0198,0.011399999999999966,0.8699008544937509,0.8325984605988962,0.9854675297655981
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed1700_FAIR_ALL.csv,WealthDom,1.0,FAIR_ALL,2,6,4,10000,0.7599,0.927,0.927,1.0,0.9621,0.0,1.0,0.0,1.0,1.0,1700,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.9105216839459612,0.8861089112988866,1.0
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed1800_BIASED_ALL.csv,WealthDom,1.0,BIASED_ALL,2,6,4,10000,0.7957,0.7972,0.8032,0.9798,0.8828,0.0183,1.0193,0.0056,0.9632,0.9449,1800,Semi-Synthetic (HR),0.0189345629353479,0.0183,0.0056,0.0189345629353479,0.8740180483458738,0.838390213140474,0.984476792401
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed1800_FAIR_ALL.csv,WealthDom,1.0,FAIR_ALL,2,6,4,10000,0.755,0.9287,0.9288,0.9999,0.963,0.0004,0.9996,0.0004,0.9996,1.0,1800,Semi-Synthetic (HR),0.00039999999999995595,0.0004,0.0004,0.00039999999999995595,0.9094649892338904,0.8848206975324973,0.9996
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed1900_BIASED_ALL.csv,WealthDom,1.0,BIASED_ALL,2,6,4,10000,0.7951,0.7893,0.8014,0.966,0.876,0.0176,1.0191,0.005,0.941,0.9233,1900,Semi-Synthetic (HR),0.018742027278971563,0.0176,0.005,0.018742027278971563,0.8709570795766397,0.8340915520733064,0.9848985642973425
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed1900_FAIR_ALL.csv,WealthDom,1.0,FAIR_ALL,2,6,4,10000,0.7571,0.9323,0.9323,1.0,0.965,0.0,1.0,0.0,1.0,1.0,1900,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.9108449178938296,0.8866130854191058,1.0
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed2000_BIASED_ALL.csv,WealthDom,1.0,BIASED_ALL,2,6,4,10000,0.7993,0.7902,0.7998,0.9698,0.8766,0.0224,1.0242,0.0025,0.9472,0.9248,2000,Semi-Synthetic (HR),0.02362819761765278,0.0224,0.0025,0.02362819761765278,0.8715306992754867,0.8352546317240084,0.9811982712448989
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed2000_FAIR_ALL.csv,WealthDom,1.0,FAIR_ALL,2,6,4,10000,0.7635,0.9307,0.9308,0.9999,0.9641,0.0002,0.9998,0.0004,0.9996,0.9998,2000,Semi-Synthetic (HR),0.00019999999999997797,0.0002,0.0004,0.00019999999999997797,0.9123734535983395,0.8885270944039808,0.9997171618639854
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed200_BIASED_ALL.csv,WealthDom,1.0,BIASED_ALL,2,6,4,10000,0.7949,0.7763,0.7924,0.9571,0.867,0.0171,0.9816,0.0213,0.9084,0.9255,200,Semi-Synthetic (HR),0.018399999999999972,0.0171,0.0213,0.018399999999999972,0.8651864161374795,0.8268820790712962,0.9809870183204428
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed200_FAIR_ALL.csv,WealthDom,1.0,FAIR_ALL,2,6,4,10000,0.7637,0.9284,0.9284,1.0,0.9629,0.0,1.0,0.0,1.0,1.0,200,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.91193321013049,0.8879193142527758,1.0
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed300_BIASED_ALL.csv,WealthDom,1.0,BIASED_ALL,2,6,4,10000,0.7928,0.7874,0.8027,0.9582,0.8736,0.0049,0.9946,0.014,0.9116,0.9165,300,Semi-Synthetic (HR),0.00539999999999996,0.0049,0.014,0.00539999999999996,0.870263114819986,0.8324555209058151,0.9908957645660252
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed300_FAIR_ALL.csv,WealthDom,1.0,FAIR_ALL,2,6,4,10000,0.7623,0.9277,0.9277,1.0,0.9625,0.0,1.0,0.0,1.0,1.0,300,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.9113719019744632,0.8871968736923898,1.0
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed400_BIASED_ALL.csv,WealthDom,1.0,BIASED_ALL,2,6,4,10000,0.7975,0.7864,0.81,0.9416,0.8709,0.0139,1.0158,0.0022,0.8987,0.8847,400,Semi-Synthetic (HR),0.015554242961212883,0.0139,0.0022,0.015554242961212883,0.870673776722554,0.8330484554915688,0.9879086781669179
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed400_FAIR_ALL.csv,WealthDom,1.0,FAIR_ALL,2,6,4,10000,0.7639,0.9234,0.9234,1.0,0.9602,0.0,1.0,0.0,1.0,1.0,400,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.910858852719248,0.8864726370269141,1.0
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed500_BIASED_ALL.csv,WealthDom,1.0,BIASED_ALL,2,6,4,10000,0.8021,0.792,0.8053,0.9637,0.8774,0.0226,1.0246,0.0031,0.9401,0.9176,500,Semi-Synthetic (HR),0.024009369510052614,0.0226,0.0031,0.024009369510052614,0.873075592647333,0.8372565459363852,0.9809286924779973
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed500_FAIR_ALL.csv,WealthDom,1.0,FAIR_ALL,2,6,4,10000,0.7659,0.9267,0.9267,1.0,0.9619,0.0,1.0,0.0,1.0,1.0,500,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.9121847903026903,0.8882074024866703,1.0
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed600_BIASED_ALL.csv,WealthDom,1.0,BIASED_ALL,2,6,4,10000,0.804,0.7872,0.8196,0.9262,0.8696,0.0278,0.9682,0.0322,0.8461,0.874,600,Semi-Synthetic (HR),0.03180000000000005,0.0278,0.0322,0.03180000000000005,0.8702939430835233,0.8349992790727078,0.9693376174864705
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed600_FAIR_ALL.csv,WealthDom,1.0,FAIR_ALL,2,6,4,10000,0.7362,0.9279,0.9279,1.0,0.9626,0.0,1.0,0.0,1.0,1.0,600,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.9038420282274636,0.8776858696217262,1.0
FairPFN,HR_N10000_WealthDom_Thresh1.0_Seed700_BIASED_ALL.csv,WealthDom,1.0,BIASED_ALL,2,6,4,10000,0.7964,0.7797,0.7976,0.9538,0.8687,0.0079,1.0086,0.0055,0.9195,0.9116,700,Semi-Synthetic (HR),0.008526670632559963,0.0079,0.0055,0.008526670632559963,0.8679272870499057,0.8291940551713307,0.9925764868900254
