S0,S1,S2,X3,X4,X5,X6,X7,X8,X9,X10,X11,Y,X13,X14,X15,X16,X17,X18,X19,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19,U20,U21,U22,U23,U24,U25,U26,U27,U28,U29,U30,U31,U32,U33,U34,U35,U36,U37,U38,U39
0,0,0.26085767745473537,34.65772019964763,41.154955558836846,1,1,4.058060500253233,3.5983226618755637,34.01646727041938,0,0.5349799283312298,1,1,0,33.35861779316811,22.74094545561519,0.6841063715003288,2.281752187147955,18.494878146220763,72.92204625273514,24.7877769138376,19.40487648339482,36.178211489418054,0.5883338740286559,0.29620856303958687,41.53040015049289,23.84415205806046,33.2327551537216,0,0,47.40889356406135,0.3159277686780891,3.6392579942903422,0,-0.8380817831390255,-1.0734956748306743,1,0.5348484773221654,60.305208978316145,23.79315907963891,0,2.7793683711616843,0,0,14.928921126244434,2,1,0.4992045102891911,0.5489201351837426,-1.0017023241278693,3,1,0.6169676287719963,2.9795218727019854,35.82123523266566,1,3.1202328650449935,0.34728353458085853,49.34049144959951
1,0,0.12798454349640945,61.3951084718566,59.681700796221165,0,0,2.105987996965829,-1.6483474251387182,55.783903073369174,1,0.23162793046618674,1,0,1,35.566927691970676,85.46853071287421,0.5776190147377999,1.6039428283305444,5.993532437337434,16.59986648732723,20.585191637809295,1.588234682299221,45.371014762128695,0.27154376829038024,0.472431154471215,31.43505762205664,24.56954109852708,33.30821075588712,0,0,39.12418503746936,0.038853664672410235,1.3220516741079944,1,-0.35135955450202605,-1.8512428737043667,1,0.7709658427325036,19.412207151919997,21.365701132358513,1,-0.5366028886864491,1,0,39.92210547493005,1,0,1.351734570793269,0.07819879229538511,0.7285943222227829,3,1,0.7967514258947233,2.255436078419269,46.05076724526246,1,3.0765020154041407,0.7812927925268804,41.71226987431977
1,0,0.9087373064850028,39.99120556787191,52.016557951721104,0,0,1.866627608663592,-3.293290939727191,44.38421651617865,1,0.1900122842607328,0,0,1,42.87410445435965,35.96864566032751,0.4020459770287932,2.7182693209447693,8.862135848458514,53.17282049163911,13.01751637671561,9.238756807126776,67.27165832147978,0.1960211881998875,-0.8072926991352156,17.833539358193327,54.30637293055113,42.45939672073229,0,0,67.92987787275338,-0.46095957523015185,2.465701367763116,1,-0.4539831558013391,4.626511073496207,1,-1.7027249896821786,38.53510727139343,11.623018240989346,1,-3.58776533086232,0,1,26.528696345334172,1,0,-0.8801571027640804,-0.6213992001567242,-2.084510959964888,2,1,0.9991286519359158,1.8283253052600337,39.15654897963515,1,2.762446083146739,0.2825024537484857,26.014996106218298
1,1,0.814068459530644,69.8059947451225,25.93901746859975,1,1,6.033588593635292,7.777864804224524,6.303097497208157,0,0.7580117660341168,1,2,0,32.03664024932861,17.74081112143955,0.7655582778363117,5.697147998790167,14.044974681388318,0.7985893101368713,35.55857359535477,30.44433456382297,14.819705617842843,0.47768571354541606,1.1346444487953842,71.7639075322586,37.58984151641095,33.11178223274746,2,2,71.57763745979507,1.1644588381423653,0.3947423199009137,1,1.4597238358919102,4.6858621204946775,1,1.5706590339777924,43.62165771415988,39.06747308255505,0,6.726595602921776,1,1,15.61010643650436,0,2,0.20450381903771842,0.0992676359778421,9.814598425305292,1,0,0.32235092560017287,3.5891355524788695,28.464554948296687,1,2.2835624208327547,0.9895368071965494,70.94249121293588
0,2,-0.4611373718355636,26.939167796859003,33.437948928116484,1,1,3.2975485497800676,5.693002840570449,26.731854144482462,1,0.6196983121042288,1,1,0,33.47552777020061,6.715480383538158,0.6957670671600784,2.356728424813211,25.038478429050713,89.38687680968538,26.08045550424432,33.426482881811346,30.03198459699008,0.5295663354873544,-0.22414158791650754,47.77687892136632,50.85318126886808,33.988958982030766,0,1,38.15144785960333,0.42847852558508437,7.616427246066024,1,-0.4691071093402789,-4.816865309349334,0,0.2180753237605622,7.886367531281211,24.5271118538708,0,4.354105840827277,0,0,25.13521158712959,0,1,0.41225839166288125,0.706201652024103,-5.1227219014949466,3,0,0.8679318863818941,3.9277409357726056,57.50386607662497,1,3.225313188086275,0.3171099829607559,52.229874916447905
1,0,-2.9239629529959004,65.99707181237036,21.411293915450308,1,2,7.454391370346911,7.704709302542657,5.418747760635814,0,0.921395544221866,1,2,0,35.27870494391632,94.22703148522815,0.8693439038487568,7.566968162885854,29.343713820305062,31.46341482070977,38.30100529398841,24.806447288706078,4.351445420092226,0.9933273459002638,2.92414589058193,78.67633154007073,40.1112615176147,31.467924972655716,2,2,44.06591648995754,1.7325969225628113,1.0241294733795352,1,-0.8208593101633134,-9.361019919991747,1,-0.7828395012905448,8.568972179409595,38.143756927632836,0,9.098910561968879,0,1,20.86847396501514,0,2,-0.36710885527974035,1.9661422895710308,8.470179163735434,2,0,0.4582806244948429,10.168024440537161,21.875025653353394,0,4.208246032998347,0.8794054361218024,76.75060576015495
0,0,0.18777597443419505,35.20216825436509,62.51285657646337,0,0,1.16463062713641,-7.522094659157251,69.50408762261915,2,0.404175619176083,0,0,1,65.21574023868082,60.05872904287243,0.09400827929171496,1.5569690010245372,28.976650759509596,62.8620740383293,4.610079424969875,16.213448951358867,88.39331952871711,0.2802575568639656,-0.4607710425310655,17.73869490553649,26.11242366537435,65.42779635568279,2,0,47.84338349169134,-1.1687016990735943,3.505393863628085,0,0.49723999828998244,0.7872404427672457,1,-0.8296795141896417,9.878733573925281,10.463125267687614,1,-7.7117415590656515,0,1,8.939034182915428,0,0,-1.3228776052195492,-0.43315395469120804,-5.078391786512416,1,1,0.47437657855194215,1.1629863598619552,25.579886336519493,1,1.3764638985231021,0.36030218659463603,9.983080171799351
0,1,-0.41363001996831156,29.68660655891398,57.377886849785554,0,0,1.454898590851036,-8.267166574638358,65.58864043358686,2,0.2858782928996719,0,0,1,54.80823976469779,97.29934423030578,0.1846053357222378,2.594341009762708,24.50995843872667,84.25390784355193,6.668259366425038,26.203365689700714,82.66767805663433,0.28237707526971356,-1.0682082207999606,17.52110532673352,4.58093053437731,56.26562823941782,1,0,33.75095835548264,-0.9557454430319839,5.855016314735615,0,-2.3597007925386504,-5.705603573585191,1,-0.02916578419523186,22.09541124964722,7.872598029467777,1,-6.263259418983351,0,0,11.103123268483763,3,0,-0.49691778883133964,0.5315225991246592,-3.863047934585431,3,1,0.5027570420336555,1.8003776726586398,45.217320160622144,0,2.2304566576572693,0.14229658671788914,14.020096029273246
1,0,-1.1734708229316582,45.98386192735842,27.771633879991125,1,2,5.43327259493486,7.3954957299611195,13.322226169098844,1,0.8968742223668675,1,2,0,33.379782934403664,50.26735265029433,0.8196029994354386,4.070969425975582,34.2397553403675,52.653892429109014,34.39110200619901,12.671484593899155,12.532672616577468,0.9334748539167924,-1.3134059201630086,70.94723697307617,63.69324450607561,32.52136726215319,0,2,28.4145051366001,1.0960791888505634,2.803415890693038,0,-0.00842000604505911,-8.40510076611396,1,0.45441483117625175,78.95477126884634,31.337674243452316,0,7.679540889640158,0,0,28.407188709807727,0,2,-5.05350323921501,0.14123151322503136,6.193233956929831,0,0,0.7248800462715835,6.7274261660933385,33.03418166316791,1,2.6535269519682494,0.5793434168782777,68.80248187290411
1,0,0.2614789603589012,56.6683364040192,37.851884511378785,1,1,4.970110540689338,4.8870843982917975,24.572892019475887,0,0.6634589242963234,1,1,0,33.221892827576305,40.67376062037895,0.7455386406310257,2.7162091645742623,20.586734700412464,30.996562485818867,29.791736227193972,1.0255541474577434,27.622895135577487,0.6492614836750004,0.6554775350000481,56.419415641757126,75.12935411285376,31.402281561847392,0,1,39.71867278075759,0.6482004975068948,1.94070144870904,0,-0.6281499017369789,5.3085397999345965,1,-0.6558903740311013,72.11646679725689,30.882515553189435,0,4.63157144887462,1,1,22.847928144175853,3,1,0.2456300003485108,1.4382748917164299,1.3490069918122458,1,1,0.5342180778337678,3.525373831509874,23.988538999761705,1,3.3304110344522404,0.6712177160051305,59.28758043557397
0,1,-0.2523160562663701,33.23983177071766,44.519844286282506,1,0,2.653644157819652,-0.40903024130951415,45.31212644792834,0,0.2521677263246148,0,0,1,28.81884284586176,22.011101198250564,0.5934239561882804,2.374929306354261,9.776585431825076,80.0666054667278,15.49651294773736,21.585438088638146,60.37296230745082,0.4559366071238689,-0.14551076446561564,17.560646656796678,61.4254789455167,34.84312376198143,1,1,33.06737012993275,-0.27134310460987315,5.859683462784549,0,-0.1609747704690041,-2.702941267283472,1,-0.7656279538459574,43.002680308900985,10.331664796198325,1,-1.8440668688418924,0,1,10.300720461001688,0,0,-2.919401297859647,-0.2836578411579537,-4.605674483256024,2,1,0.2445249003094765,2.452332109876042,48.738298146167175,0,0.6873261757410113,0.4542541372285688,31.974196929779062
1,1,-0.5808287812073343,69.99938530832611,31.47406655803201,1,1,5.055579553405553,3.371998078204122,18.72255748956853,0,0.6030755224390706,1,1,0,33.990196689673816,71.51243434359415,0.7378126941842217,4.943407329374274,15.572220680040214,1.0218187055118289,29.741187726079367,15.983700878784097,27.524120278273468,0.7043306427055231,0.6729666566243059,55.361573920122424,14.628974913439961,33.68065298859705,2,1,32.65063011127365,0.6434678253096144,0.8159210694720819,0,1.0895081594725486,-5.708471883663111,1,0.21496069574229146,34.24536416214949,24.58710286775436,0,3.682298890826498,1,0,8.387974480181189,2,1,-0.8154851672454626,0.3579731900129079,9.13560290703456,0,1,0.14371092940431324,4.195457563868186,23.726713035247343,0,2.970109941182712,0.7799556330191897,59.66496635503595
1,2,0.24415000002331047,47.39062852878763,48.27337089761019,0,0,2.7531603118307353,-0.2611323371098635,45.528586731472735,1,0.1807275679460585,0,0,0,38.34005878150563,39.39288631512996,0.624727166631499,2.291396753845635,3.919489775383911,48.55343759292848,20.67252877600657,17.77488992845061,52.80279173980084,0.2508529095050231,-0.2355410891812544,27.787343292821795,9.118442946789692,32.61301528292448,2,0,52.46632667395734,-0.03208585424270887,2.099290355313278,1,0.25932439751574593,2.027628774289811,1,0.3362270655086149,45.176409859513846,23.36027125760505,1,-0.4201144839230846,0,0,0.8868722475158131,3,0,1.234429663200153,-0.2608611981531348,5.1521826389322545,2,0,0.40255357748283815,1.9627627934637004,32.814493371429876,0,7.187593280633319,0.4206388629304474,38.432899509093666
1,0,0.2297464366620951,47.95191916315236,49.73914809551028,0,0,2.6078559774804724,2.9783900585491594,36.454214111705944,0,0.2578182757895305,1,1,0,32.946319474443214,47.806480009202886,0.681676612683964,1.9455187813230033,4.638869440600713,33.42774237972428,26.791922406407313,10.615184200212848,31.973319658976685,0.25097056441952786,0.7537491490886851,45.164286704787635,18.048532582934847,32.71266365572856,0,0,42.615320904417466,0.4098231285488911,2.062575695366274,1,-0.7242041972193065,1.636259158851555,1,0.13977995118716247,45.14357678802212,34.576270293929625,0,3.1028725722092396,1,0,17.94955903538024,0,1,-1.969926520044984,-1.142331186814974,1.5912801763450304,0,0,0.9430519269037908,2.5665034831141966,36.65229945948442,0,10.013856460090393,0.6594358560960256,53.26759596249386
0,2,-0.7250679047592904,30.274141009672192,31.577902783629106,1,2,3.8007919412050906,3.753989738256074,30.422134659670856,1,0.6237080403923513,1,1,0,33.71073933071704,32.276887334820046,0.7251354596823087,3.153357130571151,22.953483718945954,73.88541647461024,25.15566399592295,35.23078787081589,35.4020673160033,0.6391853462469809,0.37056241751771185,43.83119376644611,20.354446189797212,32.93672678723088,1,1,34.41889666763744,0.3601771416480571,3.7383515675480097,0,-0.1020331954061471,0.8100221782850774,1,0.6198709705015226,54.03171003029061,10.133426223115798,0,3.2672477879396276,0,0,35.82313853072882,0,1,-8.407510975237464,0.17797959534046223,3.4939024949680153,0,1,0.1897133438846328,4.862273250577605,69.49468566326198,0,2.801119060851185,0.257991727061178,50.986219090963246
0,1,-0.787696224439051,40.324663129886595,41.377655803106805,1,1,2.6073602555533677,1.9350561805598367,41.05997342542719,0,0.3369221241823743,1,1,0,34.384060950637775,48.05126633554739,0.6995526636121675,2.062844673742265,9.954330710769812,54.57687546011436,22.63698805110903,24.760296757940353,41.54581126599686,0.3809930580014146,-0.6066129066713289,38.53129579598181,40.90526999395034,33.51078043932834,2,1,23.299236675058776,0.26183343660328406,3.943864268861823,1,0.44549545543446784,-4.648015418951818,1,-0.43866201614288586,26.490741328879537,11.73745655900499,0,1.9308191695605217,1,0,22.812671431791912,0,1,-0.6985346784898834,0.21390468259386544,-6.792513206722683,2,0,0.43720020719835817,3.9328807686311604,53.54145050028589,1,2.4309836145073622,0.6663372273583468,45.47509306656502
0,1,-0.0016841452233009703,31.931716803507427,25.82137170983813,1,1,4.303850164740986,2.155314643759205,14.148630635334118,0,0.5514699101940558,1,1,0,32.3034410688654,65.92807584937069,0.7045868503345736,6.821787018884616,23.608250341417257,81.5821271879726,26.651717480898427,32.399751292576795,33.62064628685548,0.6592340390898034,-1.0255499322111834,47.643738181546425,53.524457047200464,33.70332487764094,1,2,31.576741843474988,0.44336285091770705,5.136687606317899,1,-0.024865685564155984,-1.3618097617150244,0,-2.389742229963967,19.47406657443942,16.126031480719558,0,4.139179809563318,0,1,6.889410307555497,0,1,1.9502489660785223,1.51373439296928,2.6494335150069137,1,0,0.1631428960305154,4.322363452899936,24.444438254268025,0,3.1682076684383973,0.3145599157832344,52.733432873406414
0,1,0.9633426879528205,38.112545099444525,55.91045613902935,0,0,1.459956081397139,-5.70213769078606,59.09677782437946,2,0.19897794402248253,0,0,1,64.80882779455084,9.080679152221999,0.16403437694129286,1.9044370041006533,13.71466097747641,78.25613536950173,5.365335638914008,18.389003420451147,87.3994723809671,0.23583419823524582,-0.8248417427993544,18.665932817324222,26.583299319448138,65.25772834059902,0,0,90.42719935013767,-1.1233040568628947,4.954849208026706,0,0.7313951000835605,1.9813621021793786,0,0.10776069745068297,8.098809736944022,9.810543408078038,1,-7.3016020344566765,0,0,6.666197298207964,0,0,-0.1723058477054309,0.19865397814995098,-8.643275746204715,3,0,0.22537116725592793,1.0210427172647096,46.03356601223493,1,2.259875595900883,0.19818685302448608,10.602497114110975
0,0,-0.5581025387619594,26.325169257576764,68.41901319460317,0,0,0.7022723297320626,-8.9588216901988,77.62156181663974,3,0.5977216754529664,0,0,1,61.57624030588693,99.84947095634335,0.03852515969889725,0.8313369988693009,37.33754867566589,85.39804785251992,5.690294689555411,0.7362860201621335,82.57121814449897,0.26472108588521315,-1.8118462109088658,18.07706817749347,5.057159142064727,59.90731032072409,1,0,36.713168806839526,-1.078520638276503,4.91797567629909,1,-1.0033043359190847,-3.846014271677534,0,-1.5853784515021891,8.818428419028388,7.817101270391356,1,-7.143876108090739,0,0,39.52240372174381,0,0,0.019951877714660782,-1.428006369796587,-5.869421743138329,1,0,0.8175770021231883,1.5346397754430656,50.12815112303526,0,43.28087336052788,0.34684184808695606,11.5850046092189
1,0,0.16979464192058147,50.906009995076175,42.574903641953284,1,2,4.005975008747208,3.3072867331161717,30.688050094631834,0,0.5033413527298419,1,1,0,35.73032612410314,57.53142580736685,0.7647189368835434,2.6326584558828485,14.409764599611414,35.075953990161835,27.855701406605466,23.246316541064864,31.485374894567,0.6310195310366524,0.40973246674962904,48.130986587687815,49.90695533391897,32.570881022824096,1,1,1.9110595900327043,0.43980647001922174,2.2547704097817194,0,1.4354762499339697,-1.0545088869935153,1,-0.7105414542785188,13.293678721034862,12.309993500851245,0,3.3423246857823834,1,1,24.97569525558262,2,1,3.245198198093501,-0.25370138553255495,5.294592064322103,3,1,0.6300581863370426,4.924495558212411,61.130159314045144,0,3.996959542336058,0.6660983157048572,54.17497095952392
1,1,1.1082352720484763,69.75563974180187,24.773511126279168,1,1,5.90843892606125,5.957737967281197,6.495299879019081,1,0.6676344611568137,1,1,0,32.067016690986165,23.77190989310627,0.7015413767658151,7.615233082367127,12.890217977220995,1.1244101757682312,32.05265543710249,32.942728932456966,25.043351963171233,0.49678260596796414,0.26207273872739134,62.20596500996126,72.03688813779897,33.58041201160341,2,2,99.78623906644953,0.7912731354979604,0.569484587496493,0,0.2218909681126071,8.188682447797625,1,1.5466941027730035,38.93288961082743,36.598372323484995,0,4.757786958904138,1,1,14.303609516432001,0,1,7.457743690385648,-0.49967456582925396,9.7786123933484,1,0,0.6490978671958355,2.9279823119226207,22.125988468823007,1,2.03087635266178,0.987741594378079,63.55402569472193
1,1,-1.291318764162052,39.71705713569737,27.99512750706222,1,2,5.472150392452435,5.169328077298541,21.42462282657835,0,0.7768936275254861,1,2,0,32.934853502273974,64.80514550989935,0.7887371129865123,4.015723047203511,28.290446967989304,35.755151296662866,32.298498296592435,12.915881434706343,20.12050802945745,0.899436954211486,2.0724242240617916,65.15641642741042,42.13211960835917,32.77155898607576,1,2,32.8085210718008,0.8933949132777615,2.44394233159173,1,-0.4939802660271693,-8.65007637200842,0,0.24043679865142983,72.44285137390256,30.58904622071131,0,6.462884979488489,0,0,20.12156097900607,3,2,-1.0647416961607696,0.8894352089268701,3.1052438912508187,2,1,0.2369756819785367,5.2739209869617065,56.35903908091239,0,1.6675768055465128,0.5917615169439667,65.6232852161026
0,0,0.765254359966495,33.58290550001094,57.51105552082886,0,0,1.1639969521575855,-8.612313021346838,56.46587760982413,3,0.3081127564460412,0,0,1,61.524809844575266,75.82468908050993,0.06914956125928151,3.465883966332709,28.367075690075822,77.43801781916149,3.2462890867751804,10.742604125930715,92.26541477314545,0.23471651601028287,-0.6659247946909925,18.39709958428088,28.89750774029757,67.58793095875026,2,0,66.74351758848182,-1.3764321129707786,4.913270860834084,1,-0.4180898129613383,-1.469953611641177,1,0.22802518697731008,69.79377147745818,9.376578843577228,1,-8.306705497483762,1,0,22.41219296972256,3,0,7.74100681445265,-0.785399028580111,-6.554165761077147,1,1,0.9257279285775888,1.2566832653432711,27.302120730039206,0,2.6653541031325894,0.26184367071269476,6.684753288039196
1,0,2.0772656511400363,57.95163313694925,54.29936545487056,0,0,2.3917991071299896,1.5543911173517664,42.39819026059929,0,0.1409818983893693,0,0,0,53.78662941084718,4.359142167183483,0.5573383103339126,1.7163192264333895,2.4785408054424907,37.422296854227824,17.98047601996074,21.800649472448733,53.06630942541199,0.2335219973450135,-0.06281194470901758,22.568735411011627,46.89889870493157,34.78770450107412,0,0,97.9650810592209,-0.14194762228574828,2.191695711277994,1,0.18849739898163875,9.76175110185508,1,-1.2505842391464297,79.75810427471579,34.182511829597935,0,-1.222795847795311,1,1,16.588005331513568,0,0,0.263786125242337,-1.326235118826718,6.9737210608598055,0,0,0.38969210420714506,1.1308450750187973,25.38632005470274,1,1.470758283769645,0.5078675774037347,35.74242578609319
1,2,0.06176114633996674,64.5490021058255,23.24889548380377,1,2,13.137403139311552,9.842858793446013,7.1126665558807955,0,0.9980850800442975,1,2,0,32.882986632318,26.71537022833437,0.9142184046379488,2.2375851040921773,39.42702347908915,12.104744372343268,39.549262485844984,32.38838609764723,1.0473778508444498,0.9903449352025001,0.9838238514528317,79.83746171793578,75.6308143526394,33.200212046309304,0,2,8.80291678365801,2.258297238291303,1.1221106377209875,1,0.38851777348333655,3.9786591500588013,1,0.8016617400765902,44.8468202365082,39.860080566923045,0,9.773500337546992,1,0,14.899801896808116,0,2,2.578845305460966,0.6286767175784138,2.0049233711266226,3,0,0.5257998525172042,10.767471956012018,49.716936462177465,0,3.2600770803562424,0.9060877903741278,79.07235407494476
1,1,-0.4687089372348569,38.37680702339846,47.38866574611605,0,0,2.186588231979598,-3.7300118229556283,50.81079869617369,1,0.21904561433204162,0,0,1,39.079579962512355,71.3993291858199,0.5008924743602264,2.9382325856017415,8.375291386338318,63.53005963369084,15.566872648707912,17.15241044715583,64.25892613524951,0.2754588663253332,1.3393391641291146,21.31257126299504,41.21678803720799,35.19197058663277,0,0,29.73805670101366,-0.3188680647634339,2.800124719345039,0,0.2038669224777315,-0.2955882675143702,0,-0.648639667137827,24.01084591927792,11.923606646518405,1,-2.7565685118873526,0,0,14.986063337753354,1,0,1.1981987366419524,-0.1963788603824097,3.9667575960894137,0,0,0.2744477271303423,2.024778285895244,65.42449230669497,1,3.071479043584661,0.5228105735513586,30.343230277499387
0,2,0.1624216684316835,33.030729344893174,42.26608764330465,0,0,2.1912751948280476,-4.668157285615732,49.5028908897165,1,0.17568432631601733,0,0,1,32.057463061885954,58.803747585727564,0.4328032228154868,3.739264503730256,10.143307181518178,84.47594610084062,10.238537887998213,36.70186108014484,75.12728148603065,0.26545284200039665,-0.969527275703953,18.80630732186823,62.04397354585923,48.40111042391072,0,1,41.536346283489145,-0.6329727481841247,5.338211799382665,1,-1.9203795865248925,-1.5284041101057646,1,-1.4047837863159505,20.451677283826236,8.562829098899536,1,-4.473129251545789,1,1,9.209749573420037,2,0,-0.7511909522503863,-0.34637325896004373,-5.196043574993276,0,1,0.2990064673400158,2.358655853821412,38.08799905120135,0,2.238085196530251,0.1798720578154382,21.08046999794208
0,1,-0.20417024925063734,30.040226594749434,44.29504979440912,0,0,2.0904747830868398,-5.2245229771141934,45.304689077793384,1,0.1726059460591967,0,0,1,37.49283888161924,42.36880950990848,0.39469033977195705,3.947395797944205,10.034566088849468,86.2294554965976,7.600924415324308,24.074490354797543,81.65759891613882,0.2303871154539603,-0.6390747485996251,17.805853785311335,43.73076096847044,58.24820254123591,0,0,36.211257307349534,-0.8666775648258455,18.295539261555298,0,-0.5784759567375404,-3.9851839835439264,0,-0.8514424012397991,4.545842650727212,8.131914162714969,1,-6.0575367077470235,1,1,13.67411901372031,2,0,-2.2766005091317396,0.15418889731213628,3.6246035920265847,0,1,0.29736337306949806,2.4049307827288637,67.78683851179744,1,2.5150848768509957,0.17228558855784243,15.01031236565404
1,0,-0.07521568564079059,61.4031634762795,36.57103294380173,1,2,5.8357101890877265,5.934387198302069,20.92025208714457,0,0.8393605284092767,1,2,0,31.29425113394758,59.28459369811437,0.794564191492461,2.8823618445641417,29.803733388214326,30.70176034832907,32.319369563478546,13.689323703252425,17.649907476861813,0.824478498682987,0.3084607649613969,64.64046459284968,58.61929093346896,33.14819130671894,0,1,28.93101672558776,0.8868311417129817,1.4793532683378996,0,0.4520353028101883,6.14439004445962,1,-0.35386790002968993,50.08339485988544,28.055459933100373,0,6.06992870435084,1,0,26.509950358919816,3,2,-1.6520429122407165,0.7307695270756769,3.5879097062541234,1,1,0.3503480858721285,5.196955319584609,30.34634140427648,0,3.932965739050878,0.7598109943493037,65.12559964247474
0,0,0.8626683690204153,34.66282424339974,55.915125711717984,0,0,1.4935237236533325,-6.320800848796083,58.14895205593591,2,0.27107002387634194,0,0,1,64.1769777403908,22.612728029009833,0.16647953975138424,2.5358303375250433,18.977693785506652,65.02608434501964,5.538872506120091,29.84884808619001,86.60455019100402,0.29274036231816175,0.12847741007895774,19.158356529699606,31.891089586554273,63.97849418835696,2,0,70.41913916446964,-1.071965729016058,3.818147560817001,1,0.4145984206526781,8.00968348305166,1,0.3337097635968877,5.783952733815636,8.499726553830198,1,-7.227049753649499,1,0,11.789181239338335,2,0,-1.4658771972743594,-0.5336513230998288,-1.3943618936823405,1,1,0.828734018236444,1.0865440915216862,43.25766488858858,1,3.7609520987455496,0.3026671940135015,11.17669077674023
1,0,-1.3826991131102768,50.60600862214146,39.00644455741055,1,1,3.1493407278530414,3.4118539443701508,36.951659750665,0,0.4778954777007323,1,1,0,32.13274811878233,41.65254271640864,0.7179230809686455,2.3079404649873894,11.884112925237439,41.839966256694794,25.751673565145154,20.584371680897743,33.8452883961211,0.6112604777164643,-0.7210212840182236,44.79741561380593,27.987397802043297,34.260397939051515,0,1,34.00007937554995,0.38670920360018357,2.538259162227801,1,0.06161430426637073,-7.935705440271468,1,0.13935331606763807,50.06150383964332,23.00250450577813,0,3.0232255277096503,1,1,16.153233689547196,1,1,0.7941711831781628,0.43662364496296724,-0.8498405379544121,0,1,0.30310753226786347,3.9864127080836655,25.5809048129353,0,2.1961348018400564,0.6726926810271727,52.06942670244895
0,1,-0.4906321272512983,31.29938650807237,33.08297319887832,1,1,3.91701938108419,3.5932809151768925,25.40730739023987,1,0.6196316736122512,1,1,0,31.00404844483616,6.975536822390499,0.6413037115873716,3.4843371245293167,21.915181781031905,78.270859377307,21.391487213245988,26.76458340303327,47.62209269151433,0.7371532458332309,0.4484051682722937,33.396423268250444,11.423578822384787,33.744422228252795,2,1,38.313873979810424,0.11022790573790238,4.416447750113498,0,-0.025636788185542193,-6.380646248851711,0,0.15043251942323665,78.43964267867547,19.425670099606176,0,1.4538807031064636,1,0,6.684359441825052,1,1,-0.8275536099756753,0.4097571693378426,-9.705572713262361,1,1,0.682835451166515,3.1967347204338665,33.402189980638084,1,2.503513366400065,0.1622700133621956,43.26942379708452
1,0,0.18417450019067896,44.91896343104949,58.09914718815466,0,0,1.7349995498467328,-1.7484219218620964,62.05660796719304,1,0.17707332753170452,0,0,1,44.65380328285684,27.069604685759764,0.45011003983772796,1.2591940211490866,5.4659608946194815,68.75539655789522,13.801394737382505,8.04392090955285,63.71256630281275,0.3291630273782683,-0.2795679296882535,17.977419247133977,58.37048134599078,41.55611531963029,0,0,43.36679432820074,-0.3759633328437969,2.2632438800828005,1,0.08452562564358337,6.4732374683171905,1,0.8014639849089842,31.182908621597647,13.567316963063988,1,-3.2456937929584795,0,0,12.078174579528248,1,0,1.7616435868144293,-0.9653026803007011,-5.876054552157322,0,0,0.9593173750735078,1.8686488565001904,33.49061684877008,0,2.7035033674682323,0.6215262771791936,28.24858939419828
0,2,-0.44847358298042495,34.45847608098401,30.579583156839092,1,1,4.1505329411246965,3.4597947672384493,34.76390295699156,0,0.6122620307402449,1,1,0,34.34981376785511,47.04161551144399,0.7156321461200845,2.7493675191464346,23.22547782249702,62.09431929901486,25.776291998890457,32.74148323174679,36.40458965788604,0.6871703483498977,-0.040505709313859974,44.01634498448296,40.69254924710427,32.82577778374749,1,1,36.774847526708676,0.36970898514725214,3.5466513894170544,0,-0.2445265097304128,-4.280522787325955,0,0.07820208975455467,45.979506970728835,13.507443528605858,0,3.2127696928793306,0,1,21.50866944810545,2,1,1.0365325556966845,0.40011810246239377,-1.5180334855475746,0,0,0.005461601459918253,4.242608619966657,35.03885002306301,1,3.4188200687829533,0.06269555356191553,51.32289724465893
0,0,0.08695890731440399,28.452086616823067,56.356336512971716,0,0,1.0982483700111645,-8.683158326633134,60.79147177938264,3,0.3592339595631445,0,0,1,66.46089215416424,73.5030615310898,0.05773942729952858,3.5114429139387413,29.019232782616548,66.31184135891137,3.5730957782140393,22.318283440298593,90.8497497295371,0.22116755507213948,-0.9253076253339674,18.92222283246463,5.421546948230591,66.38233735256915,2,0,99.56220380300074,-1.2938702182280333,4.075948132220454,0,-0.41786078772422103,1.6270881746273513,0,0.39495866462785073,23.72772414884397,8.319177687105919,1,-8.106563236284778,1,1,20.01698995641889,0,0,0.555976775830791,0.5937582194217123,-8.718582550074501,2,1,0.41334109682741654,1.0696270886015318,24.514006296078136,0,3.3213096351015077,0.26136043711902,7.626887174456192
1,0,-0.48155735015011436,58.70668120718895,29.94185352245293,1,1,5.586345284865994,7.885929316714318,18.206186612056815,0,0.8431011825452148,1,2,0,31.31813791947162,3.174654645647057,0.7587023167401535,2.5451750961417345,26.36722574054432,7.031134785448989,33.003108410731336,17.477606048357224,16.968274774056198,0.8202440504302626,0.18989030242491362,67.14852315780789,38.82697411329886,33.181263901667585,2,1,23.751337559385178,0.9551834721383005,1.8321679863714875,0,0.6215628652527906,5.424373725053497,1,3.5675139779540763,78.46926842665582,36.88839153555825,0,6.602573713585954,1,1,14.995419075661685,1,2,-4.922693081171545,-0.32922616333682453,8.733413043725548,0,1,0.5185669588295779,4.511868033745564,37.73876791841289,1,2.9110427488433053,0.5951196020118321,66.45023946024608
