S0,S1,S2,X3,Y,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19
0,0,-0.536770861283736,1,0,23.61530602194216,-0.5295281780451899,1,40.85001832456736,1,0.4924854480414028,28.869645544036405,68.96540042404007,2,0,2.0964039784252986,0.2947686711205788,-5.087437228175689,17.423024429183037,0.7248741273965452,59.95245344965454,-5.822607022174205,1.5109993422616341,75.66739953421548,1,61.95895668561308,2.40571575593087,0.1831901731315073,11.74866513110857,0.26565659646952117,1,11.831935027289123,8.407633557115329,0,4.60680783407822,12.292702248752745,32.11940423553596,0,0,1
1,2,0.5659846700518261,0,0,93.61786067044007,0.9866204484226958,0,49.76029603076674,1,0.7578354110278015,42.44142849987456,28.942507632000357,1,1,1.7242306316886642,0.2655226737646609,-1.9153048690778505,20.128843287445495,0.06259676447817135,52.620476578012585,-4.487962803943093,-1.7307324891983384,70.49566821395574,1,48.722828283504825,3.272823439100031,-0.2851330611807864,10.158282805298038,0.7247408456236605,1,23.800488129102632,12.844382037504772,0,3.85306143860192,17.843731807170023,27.58705742381202,1,1,2
1,2,-0.3605654336658956,0,0,70.65499671341745,4.093914491143289,1,69.9149764915581,0,0.9982434629548225,66.22992083007294,0.008185906660318487,1,2,14.83104805586661,0.2532067583574173,7.05355772335524,59.88414158649168,-0.7928487959189133,13.52409331235887,3.684894811475207,-9.836026069824854,48.84282510977208,0,42.18978968630242,0.5070737958118237,-0.42417923722305095,10.770076093649973,0.12886543802237765,0,26.468697657968328,13.109058313582407,0,2.201070622385965,39.91429824915356,20.250286223099756,1,1,1
1,0,-0.43420983776131483,0,0,11.370476698873745,1.3743329331660397,1,68.5745493326321,1,0.9006304084291226,54.55912623990055,7.8362986079898835,1,2,11.253696053844907,0.25633201848209874,4.458406702870018,39.14240858623469,0.040652459382388484,20.964543698543935,-2.496193131143647,-9.10348204036602,22.564018203334065,2,44.99192117342925,0.4774168851243776,0.344348330174042,11.547954157903932,0.7360628527022576,1,11.181880245429898,15.971706172140191,0,3.5083491198783223,37.584180910861484,18.046284956322456,0,1,0
0,1,-0.4493998760607569,1,1,77.18891332817256,-0.3302482002202805,0,31.925692766013537,2,0.2516783403785365,50.556276456207144,64.78206114781521,0,1,1.6952679103218329,0.7446464543879484,2.30136309645407,56.73592830619782,-0.565276451992433,52.23380860840487,4.268845060351429,2.5252828200490622,40.55191011501489,0,40.632761233339906,2.796806873009542,-0.41623326601410576,29.791101774774496,0.1774871701588075,0,29.771836594788873,26.690073016372274,1,1.88538660969632,10.509611278158397,21.713339429088148,1,0,1
1,2,0.13273055153544852,0,0,81.11121733405642,1.6225576967543314,0,62.201659125271426,1,0.9199890437748128,44.88637564122891,8.454443136068551,2,2,4.607558862899095,0.24346115853532507,-2.2672821927593168,31.4091803364419,0.23041010499642434,35.59500135768907,-2.3916617814080965,-4.477466405516806,69.00251869535468,0,45.98286653248346,1.3345391197073055,-0.7885946474572569,11.09092151600324,0.3319167138490767,1,23.694275316350573,26.80117566725679,0,4.787699002086043,25.181799980344284,11.267427604394111,1,1,2
0,0,1.0956276819210375,0,1,24.512592044486613,-0.6831340878774423,1,26.456962003723948,1,0.4543139602240483,25.71762660653772,84.87670621348592,2,0,3.594635230217523,0.2758464346552403,-6.950095107313105,13.465439103524552,0.9527177477620085,45.32528504525618,-4.041696130555705,5.730235977636022,57.00672921209977,0,69.47603600372065,3.333283266993378,0.742427361252929,11.750620345121112,0.6814052799656856,0,15.579255490517834,34.22068521806426,0,3.100958131327015,27.9219453116203,60.78920080392962,1,0,2
0,0,0.23692711894922003,1,1,39.003296543878704,-0.6690080177903398,1,32.454208886364036,0,0.10976566896226331,67.5327447509604,62.89226904498364,0,1,1.7936763572772942,0.9103842313002848,8.760160785189171,69.69594556882855,-1.3698243883324535,80.16940100707157,9.90118692537813,9.015036045526909,18.88437511240891,0,27.56834512146751,9.252973061423418,0.18167789734991135,39.73825446574203,0.6985332967442799,0,37.4687614940326,18.629714836681575,1,0.4391034049166945,5.866760416123176,27.50487941402735,1,0,2
1,0,-0.3641821944814737,0,0,19.922794182687586,2.0417418335029565,1,69.2415131328028,1,0.9518264494395435,59.120334654653476,1.9294819482899295,1,2,17.34283325556957,0.24846707652075262,5.687076884806871,48.42882821858499,-0.23075148701111856,39.87794554635911,0.3192858543439634,-8.935543732729563,46.64683134665816,1,33.24391098226662,1.7855147636775794,-0.030687068955111425,10.652755805157978,0.5840861405998344,0,12.321738852796962,22.170841491019253,0,3.3574294777376243,34.689871619398474,23.847646459724317,0,1,1
0,0,0.8197132376942936,1,0,45.91383050034473,-0.4712969895336625,0,35.79170705016877,0,0.49805450374794363,28.568452609188558,68.54600493566483,2,0,1.5743747411622673,0.26465242451488336,-6.064176681698621,13.377065001835508,0.734239457687148,49.58073210579387,-7.081790309205594,5.667796738978993,9.938518343696309,2,60.163059003338866,2.6251606133962575,0.15663648417409368,10.014496442797544,0.7779879653789847,1,5.955975125992974,32.56743094683512,0,4.562541399855603,12.075258304277504,73.69856259146576,1,0,3
1,0,0.20153692986889815,0,0,21.68731835994931,-0.4481759853361013,1,44.5170561172664,1,0.456550968819556,36.40187006924178,64.47507839873545,1,0,2.8157613713188554,0.4083377592169187,-1.790888965230696,30.33882834817671,0.3182647657107054,72.07642508298474,-3.59095886121999,-2.9000122406966433,35.73490835106193,1,63.77394374240183,2.5237731385203412,0.14913622290585957,13.028103223705592,0.7273140538022753,1,8.251794249582785,31.844684281796173,0,3.751564597986874,15.207847262575552,44.935319881802045,1,1,1
0,2,-0.18463693599045006,1,1,66.7155001301211,-0.6710090279310167,0,23.98956585006348,2,0.16739521015473852,40.58769486887256,88.00545164049622,0,0,1.6466677193294983,0.7950123221014693,0.1970970875792304,50.27699981187546,-0.311996306023954,59.709466249775225,-7.496590169568993,8.57886323579536,77.09505629474675,0,49.16804273605626,4.246921433788375,0.10004694891307651,15.479780547733675,0.2656457057276073,1,23.812057065432747,28.747921129825436,1,4.767336231521907,36.05116483012361,21.996524278641836,1,0,2
0,1,-0.324956761407098,1,0,46.73209387090077,-0.5494462410611833,0,34.07572198652352,0,0.42498859634264685,29.039440729220097,74.82733004249565,1,0,1.7746039811104102,0.3532864279795953,-5.595853879998284,21.168010001968874,0.7599096566808837,53.23493473872429,-5.162708149792389,1.5819370331682485,36.53064580275559,0,49.188236506367694,2.556929637633003,-0.46796222623576267,11.334275692672717,0.40726223455618743,1,18.538548284382287,7.674247636973277,0,4.178149497266898,16.4178168368694,30.757204733519742,1,0,1
1,0,0.32050906330389645,0,0,33.27041907058901,0.5435115911844437,1,59.76869910396442,0,0.7686964824144422,38.764717082712075,28.625903774829997,2,1,3.3519261081763934,0.2420392669347659,-2.0864034954190362,23.669291709079175,0.3947317503056526,21.224716219564886,-2.54833569067355,-7.038561882814158,38.59362671722307,2,63.30940822512903,1.9363945880710365,0.20078394818056478,13.279640538254792,0.7150645945087772,1,12.63155272231636,28.249655735203106,0,4.133686545470802,34.278887765824024,48.46459951466956,1,1,1
1,0,-1.148106884654129,1,0,21.853419998983913,-0.6237644106029228,1,45.536432288529674,1,0.4308653311802842,34.47439774377044,63.568344995166484,1,0,2.308579151558554,0.3881495929067522,-2.3997996888465263,30.42350489142835,0.42158769800496015,32.31076510546246,-2.9135282519876613,4.548699256120267,63.49091476053196,1,40.67731568435954,3.0615179066706215,0.2111506125983053,15.278860651151106,0.7764879825405826,1,11.307729144999305,16.17493969501099,1,4.213375805946305,11.240404083563318,60.69150679347675,0,0,0
1,1,-1.0059586853026097,0,0,58.02322070531789,0.08393823233938752,0,42.68043455297506,0,0.7190162141193371,26.495063726625276,46.82845862780174,3,0,1.5715136395999227,0.24788583714399193,-6.992560961684548,15.234791368526164,0.9323406104805956,45.90624993429961,-6.42146544259406,1.041054375251477,8.465358401840009,2,19.32882811257591,2.7297398497219136,-0.32350429030609673,12.531726879275926,0.4083180337425334,1,16.223098635322668,7.740071254018761,1,5.939367599267525,23.06522195226474,43.91106238816573,1,1,1
0,2,0.9824109707535069,1,1,84.28840871110035,-0.8225100901202341,0,23.215084725914927,2,0.07282207549895581,55.11177025137715,87.56856519302659,0,1,1.5355575278903206,0.9384728298160223,5.365805905324198,73.0073248861089,-1.017651208673075,71.4096827858562,2.6983449552518763,5.572832090690216,71.83190527201403,0,32.741749038581055,3.0308509533708525,-0.3697801418004519,25.52187596701703,0.15480173848027956,0,32.10675155098758,25.755823401341846,1,1.6457090625084598,4.786248676477809,24.848269801764292,1,0,3
1,0,-0.3257756050512849,0,0,3.92680144880167,-0.4869159580943784,1,50.24964473667197,1,0.6263500301473507,31.64250128226046,48.81207690459972,3,1,13.072970250340445,0.2522017909514491,-4.161662935172946,25.43583590083265,0.8295890966887259,57.631326996097386,-2.6604606371380823,-1.5836701166684346,69.85860317708122,2,40.42274841946467,2.7106914566086084,1.8347803887295842,11.380991268999354,0.586384251620952,1,4.757072641625999,11.903515869448055,0,3.111564829051494,17.734284800119614,72.39898071475443,0,1,1
0,1,0.8714610596944141,0,1,54.81103454360945,-0.7341261679723837,1,27.752287741074866,0,0.34046227054181943,39.52816727741967,75.32961916451424,0,0,2.587855547256662,0.4955369185702476,-2.7845337079991994,29.5221413704908,0.2750612227945566,70.16889350158642,7.705101899974824,-0.037120374039743,24.767890839802558,0,25.826037720889563,2.6117618932176847,-0.16071189257008345,29.20519187338504,0.5049936667430204,0,34.463245666565896,32.89396758353019,1,1.0294199395166241,8.199932847971528,14.267355126127072,1,0,1
1,1,0.06563988398788699,0,0,25.13153394163412,0.620592319972246,1,60.48067553358946,0,0.8378383753624112,29.79637172017302,35.09411803139134,3,1,4.1513551561581075,0.2452155571464814,-4.558553084279806,25.787935452118464,0.9304210942760955,5.388844684684235,-2.377623235585064,-6.161130514748691,38.5478815761009,2,28.4763306094212,2.050548532641462,-1.0439446090844127,9.056540574218353,0.2667747015785583,1,13.177307442444654,12.338533788280358,0,4.241290820480628,30.687113653698283,27.5176600401467,0,1,0
1,0,0.3413075397819606,0,1,3.6513987089674513,-0.48092272443214845,1,50.23263498580189,0,0.5908346261876476,32.3317632115664,70.17966035275668,3,0,5.527348690989358,0.24604129061881985,-3.6731010966406386,14.159696319168056,0.9994699391628143,20.31014854384217,3.144176843624331,-3.5973839605338114,31.453613316016337,0,62.58737477228898,2.24395368076674,0.32030827041153276,15.389860931435862,0.8800912409347481,0,12.729524913799114,25.139418984798844,0,1.9799468883107125,28.710742179782205,69.27227409782984,1,1,2
0,1,-1.1808147618617924,1,1,34.50855205721209,-0.4183809115119772,0,37.796804823229785,0,0.3799119161319743,41.22012911253786,61.57574276528259,0,0,1.5995272859469025,0.48637647008276863,-0.6233876408635215,30.32659538955977,0.023403839619261915,90.41246666945099,-1.457954105989966,7.378828053848579,29.837094232074595,0,59.032284343183306,2.935484436665977,0.03774821992780535,27.91375085195886,0.17530791436141324,0,24.50849692056531,0.03770813974770304,1,2.624959818302146,5.162433807275349,20.200664978034666,0,0,0
0,0,-0.7948587637090003,1,0,4.560875411187176,-0.5710370433831887,1,54.44572526688563,1,0.33773205110986304,45.838435832792996,65.15263967414752,0,0,1.9938081774235263,0.6342376187031031,4.182806587273989,52.15708664605425,-0.02981597779662468,54.21923026200564,-8.275357513802192,5.857581374980857,67.04452749166063,2,55.98483847882478,2.6274046344793134,3.5601897498742883,16.49305778563405,0.9621188091367456,1,0.9664233809353107,11.354530389569906,0,5.0004026555623495,16.014075771478176,79.93450878031759,1,0,0
1,1,0.03507197848600025,0,0,52.57854547225933,0.4462724986115971,0,55.48191453555137,1,0.6973818539457353,42.406658603483145,26.124529320721447,1,1,2.798428673991532,0.2899293851686538,-1.0331323357707394,31.225571259974867,0.16470585631904638,79.04437549533708,-4.040610268236722,-4.53989489877231,78.56767035086322,1,43.264484540466825,0.8150087897444973,0.707758291279261,11.934923426397939,0.2903000802196772,0,18.089527844480497,21.474722921793973,1,3.829645797216718,23.068216034693265,19.120019539644225,0,1,2
0,2,-0.12995990520788114,1,1,74.27087160645401,-0.7002082575267596,0,26.29663492911616,2,0.20083723240497797,43.95381327421153,77.9494119920882,0,0,1.8201513629580366,0.7212193326301461,-0.11885337297236909,47.79210368655213,-0.2889117542418209,68.31582506546347,1.7945414455200464,2.03357819247492,68.33218523055191,0,53.50666414716687,2.2176132085266405,0.11490588872513251,24.78309391181924,0.24755101435849108,0,28.2758537468328,23.689947216844324,1,2.267880089858117,11.099323728804746,20.43769557351665,0,0,1
1,2,-0.032457875583915004,0,0,69.98827904193745,0.4012778988564012,0,48.68053868008937,0,0.7756444808761059,27.807381305035708,39.695474903885625,3,0,2.6894550041920335,0.24721421300703994,-6.687200301743039,22.257629452428276,0.8766545619776369,8.202728873366215,-4.389242777651015,-1.772512666508991,75.47893043235067,2,54.34235381760479,2.920987261274039,-0.5649105316787107,11.227824803848186,0.2643243786402715,1,18.706805645272706,18.271536991057417,0,5.679983233854014,20.40617718002087,20.15269391459193,0,1,2
1,0,0.4359531994875699,0,0,55.77886470686079,0.12055778029388571,0,57.51860900284978,1,0.68089061013111,36.789180181478294,32.11034144417829,2,1,5.441710291715094,0.2708451557420912,-2.1884593906278997,32.1057499038089,0.39527491068844545,8.768589598009985,-4.767468782293825,-7.753103033398193,44.969286097986796,1,67.35882194366363,2.7480287169917244,0.3450701533355651,12.437893054498657,0.9786132214932304,1,8.035188144316749,36.23327026926365,0,4.410270555610558,29.09743055618201,68.30252855895729,0,1,0
0,0,-0.4575450776289651,1,0,20.57480196637024,-0.5586832403967015,0,43.12075462292228,0,0.6259240998218856,27.04751294435294,44.168324760553645,4,1,4.168524048819033,0.2484336296380113,-6.801502496941637,21.308571224940003,0.9630692057608323,90.14404604903888,-6.918211737195338,3.6422606199716903,30.73855413279634,2,28.309797431780158,2.235262118644213,0.013243336552815597,11.418806721981209,0.7479619077730084,1,6.172531433783268,10.466957233518151,0,6.006915980225083,25.51094716489631,56.16738618148287,0,1,2
0,0,2.7212266289365634,1,1,50.03615457971687,-0.5055521899665425,0,32.59366650985506,2,0.28648946473201375,38.27988353870953,74.78687282754238,0,0,1.8973192672094963,0.644026307489617,-0.6017985535652794,42.638560727196605,-0.07285648662346657,96.77993062730621,-7.357947891602585,6.324151061303958,30.15831583936018,1,69.94605808411738,2.628557819983742,0.2560878475364483,5.007404111333395,0.7418921957559366,0,6.43365214826952,38.82973363439784,0,4.290450750797938,9.766309887459144,53.51516330079174,1,0,2
1,0,-1.3433453379486229,0,0,4.86095806835653,-0.3376747366387204,1,51.39203162135366,0,0.6929141220507755,25.206618681132305,58.25978374980981,4,0,5.911612442150793,0.24474773384104315,-6.455788471362079,20.569520093818745,1.2296071803901005,52.23658646146849,-3.9367460361931688,-0.34798620329193675,69.17847107217818,1,26.221571934162178,2.628998022069323,0.05262762280319611,13.331560546237045,0.41221476386686506,1,8.83239208982134,6.976395322396738,1,4.07427225908362,17.62958822153284,62.681671155679425,0,0,0
1,1,0.5054873184637566,0,0,33.68241532723514,1.4474768528617403,1,66.05920802820484,0,0.9173622223739122,47.639636131483755,3.46685440149927,2,2,21.606351463313654,0.2598031430885257,0.5154894553782405,43.5037881837136,0.044045188745644975,7.634442005460917,0.598533714691289,-7.5486441502384025,74.75330903674872,1,39.188817889052906,2.962235207912899,0.9726474359910904,10.954393153949153,0.43710119361917765,1,14.753048138364445,25.357706229150764,0,3.4652444676581298,33.87764610705642,41.28807915676358,1,1,2
1,2,-0.5596156258720023,0,0,95.03244136205389,1.456355691403708,0,57.94357826785494,1,0.8262392914579753,46.30815558871785,19.440446314209296,1,1,1.6027533456759506,0.24557460201815445,-1.1255426578573218,19.981247545600223,-0.054403277313328266,27.664516090815383,-2.5358607814655363,-2.120690477246847,24.546505089918323,1,39.94346310284679,3.365888644284931,-0.563319451880157,10.366230614204879,0.2711317262125771,1,23.87413034021548,11.089210259383357,0,4.557419484653259,20.40382549160845,17.788405722308095,1,1,0
1,0,1.4820741144017757,0,1,54.09895702385303,-0.1622488216959624,0,41.54275452972486,1,0.5283533805130621,32.79164874749425,62.461708288991005,1,0,1.6840942767417475,0.3219951000336523,-4.362375081227567,21.564106222040294,0.4583705479839636,20.456239646697803,0.13244943605355175,-3.988509761818504,57.28302233078097,0,67.15950695984458,2.552635913167176,1.143847965760677,11.595888480931702,0.7369925774216075,0,18.178370451772203,32.25111874510221,0,3.230456546897325,12.433911677974569,15.464205263580148,1,1,2
1,0,-0.45892795596408364,0,0,10.302104081576518,2.012452256885736,1,69.78066599609798,0,0.9801498216623556,52.0363354754422,1.6801976652719874,3,2,30.636225165236837,0.2518197725581719,2.661920265245598,53.05441108397098,0.46123177875276206,0.49080468226544993,3.276389168360751,-9.399594149100064,12.66940634026479,2,63.15298931182408,0.7942347947875295,0.40657581071540394,11.156867253779193,0.719141255051617,0,8.490282490505,19.29864095439037,0,2.4948773528754904,39.938916762245576,47.528408040365484,0,1,0
0,1,-1.5529191763660846,1,1,20.025647133392745,-1.1726849773244228,1,27.167251531526194,0,0.17606715439273307,50.58158381604244,77.27196903298072,0,1,2.8347795912108227,0.6985741270915697,1.9109522067275027,50.028866989023804,-0.2306360646353347,88.28725332500989,9.538354181810732,5.571478293047505,24.27550275489952,0,42.58577664508101,3.196548043515659,0.21092207271887053,39.300141692502386,0.7850302683078572,0,37.22212143200538,16.203065840281138,1,0.7677821570782077,14.639378677483336,22.39711986568014,0,0,0
1,0,-0.2092857991474417,0,0,14.902135050830484,-0.22301456804225112,1,53.17205931438346,0,0.6513828407361594,26.971093612512547,49.49427379626442,3,0,4.842110259623253,0.24535615501438424,-5.76105991192053,19.83838490483151,0.8558159052016476,75.34221547056184,-4.8138177773971975,-4.98534710010472,22.705274136064688,2,31.304569529091843,0.7056230666630916,0.7905249893709909,5.916006142842161,0.8045550742435916,1,6.182257151852326,15.236139896924268,0,3.769025178797238,36.32487757301682,23.90751312216763,1,1,3
0,2,0.12167688087326506,1,1,98.95852191969992,0.08154536439061022,0,25.174312935020254,1,0.21715354076555787,57.820289081866754,68.01531749448463,0,0,1.5666277224202072,0.8013427098534391,2.962925252213049,47.24357630860331,-0.9511503068650156,39.818845954947214,4.991186900256341,5.923160898841191,27.165189239459817,0,55.22989618980924,3.063602458232157,-1.011234543520062,30.460007686170165,0.06152895189541652,0,36.376525283914376,32.69391261072257,1,1.496770849651936,15.735425880247153,24.64995265471604,1,0,3
0,1,-1.0977314969834555,1,1,33.86313537007602,-0.6507037746800142,1,36.22111119588383,2,0.3321653912432605,40.82430437460055,69.24911658069524,0,1,2.505649393712907,0.5630842227197363,-0.47764070699903804,44.22774376719694,0.07895602181786551,39.758322091705,0.9669070977686101,1.075540747676655,37.51434802132144,0,21.629114199408768,2.4807668619639354,0.18949732431534713,19.432982939005562,0.21076859835277606,0,27.47215175821733,5.180019188699507,1,2.1983944855692386,9.03073194639157,21.17319650598116,0,0,1
1,0,-0.2158620458898297,0,0,44.492755616727486,0.7107813331287,1,61.409903012654574,1,0.7907771406105993,42.64549453073472,19.203056945215693,2,2,4.888175251190397,0.23895823892746937,-0.44175941334776425,30.98828198523649,0.2000715113257492,2.8815384485962934,-2.2137157690625315,-7.071993259982202,56.97986206200391,1,42.69882507802688,2.413937344227845,-0.04219727669758348,10.520534826824461,0.4910670660559434,1,8.032715646653795,15.729475510554957,0,4.587033324368422,32.420969390776776,41.323754058684926,0,1,2
0,0,0.9911846304816501,1,1,57.163252142463485,-0.6680261690503492,0,32.954681621175766,2,0.10066526573453594,60.29566637432232,74.66339631011625,0,1,1.668829952020642,0.9462059420615547,7.660752916911328,74.78378702268037,-1.212495287251136,79.93134612779093,-1.489822389975707,5.590142750274104,40.86106225884831,0,38.33137118018255,2.6141314756764644,0.3708516895245846,18.80931454197015,0.7203237527546553,0,15.799840340285344,26.744511750447863,0,2.6599009446012687,11.888223544552412,40.669251341395125,1,0,2
1,0,1.2369433785188924,0,1,49.44341059996057,0.9921594226442565,1,62.497477761944054,1,0.8286777900271495,48.5643910651158,15.242163792458474,1,2,8.031298481555217,0.24562242417546887,0.965478603952878,34.076155189253356,0.06352264407097097,7.329824302018794,2.973965092108447,-6.587777272577567,30.42878083892056,1,52.90775407027073,2.5996375160002962,0.4548030071949658,10.076933976024133,0.03204019072315378,0,16.223603789888426,36.91693476633304,0,2.371159168885161,35.53671864021357,16.02234126927325,1,1,2
1,0,-0.17681910016233549,0,0,6.397447566866926,-0.12678979550841632,1,53.7055679141055,0,0.6613564702192269,27.392611605272513,67.28296739072702,3,0,3.5918378167158402,0.25117357823418074,-4.65044530007231,16.91671231166721,1.0284070783375636,7.402215014737845,-5.62260808226979,-4.684278870951553,44.665590317121264,2,60.11660617300839,2.641805267113181,-0.11320070644901306,10.568317926816066,0.7903935954299346,1,8.943459882619997,20.00654817989471,0,5.025423519634637,23.822348706657166,21.16701302156079,1,1,0
0,1,-0.8230724689396529,0,0,15.530044753704681,-0.5362151266205638,1,42.91748426248891,0,0.6030054191792884,25.715613985407884,61.74404739828273,4,0,2.9972549619559223,0.2566304371392695,-7.097645997325906,16.131133982525576,1.0853568916323868,59.79209977568186,-6.732621740655946,0.07777521265125209,47.35186460587446,1,45.08827789941715,2.8520086011765597,-0.010789522785838685,12.298542314148255,0.4243952551331238,1,12.855273793316906,9.542372157742854,0,6.05916327621552,12.649897493680234,22.824628679731127,0,0,0
0,1,1.3378685818837779,1,1,53.05536646966404,-0.569753969942367,1,31.17709698973724,1,0.22028696748823656,56.15101244296292,68.2655385680431,0,1,1.631483043621864,0.7475729008130093,4.08500257722417,54.447397259765424,-0.6001948475922964,58.77170997288297,8.599530809128893,6.155334856160781,7.270070168230753,0,35.92918006891267,2.6814126810400127,-0.3194611188008493,32.26572887198365,0.4012820407018041,0,34.73584357119456,37.06016955605193,1,0.9337236136921724,12.224384639785551,36.232800997641334,1,0,1
0,0,0.929880487907647,1,1,67.35797775437358,-0.5573598008126529,0,30.574129819456406,2,0.19964700800325885,46.968051080287054,77.0402077970156,0,0,1.6465426048422016,0.8251262529530625,2.6392166852012355,59.448395010916244,-0.45418248445463116,92.0181673075444,-1.6540568799192705,6.106781134222317,20.91357538548026,0,46.19749616786069,2.550162183191192,0.08142893164882425,14.850952086520763,0.18650932660211877,0,15.80994524137478,4.0009382187476366,1,3.971339487638072,5.61663141062451,36.97638487905342,1,0,1
1,2,-0.6014288837277146,1,1,75.41633329705158,0.25646889454319505,0,42.78536271826897,1,0.36776860443916637,60.400719643841875,36.62894693139602,0,2,1.750380281441598,0.736404098491269,5.717739509576651,61.523213458963745,-0.8907733617551608,28.463565894957775,5.935343593750575,-2.6940845636233135,48.971334883811096,0,30.44749136745689,2.885511266360641,-0.6577549047734127,30.223984832266957,0.15059521423312022,0,30.72012850063018,16.803718919409846,1,1.49516607559458,15.871125462241498,14.30645287556902,0,1,0
1,0,-1.3972342071029553,0,0,0.5384836069359467,-0.4669101018419558,1,61.454094214588714,0,0.5716947993776367,34.63416041125399,63.680827227007676,2,0,4.586592073182993,0.2834498523959834,-0.20875373404474118,21.672791315303407,0.7840087141021369,13.821215124895197,-5.515208717890573,-1.7207850230275916,42.79535442473838,2,56.37546997914726,2.690672743646999,2.393835661385089,13.31830491126871,0.9716293216419869,1,2.4879291710452778,5.923996765299404,1,4.385027808578035,19.013285376786982,79.40008541676802,0,1,0
1,1,1.9069381039734614,0,0,65.63476963452193,0.8590023167275079,0,54.08111533307267,1,0.7974047541667364,39.68222481031406,24.442881086121425,2,1,3.1121336869293916,0.24651499976687097,-2.732477755481735,24.579218627844654,0.28571866595775836,92.81986257003021,-1.9464584358698023,-5.357766816070421,63.76198391674716,0,65.73309429903881,2.6425954851861637,-0.2643559710559248,11.514813326154405,0.22158185244036105,0,17.763668924545044,36.64955545791507,0,3.8767145089317823,27.122402017335517,20.286180878623114,1,1,1
1,0,-1.3612968369887344,0,0,23.183173894187963,-0.26187323128061213,1,50.499264096431624,0,0.656659797954483,30.597280141496334,49.75063954085102,3,0,4.349965613526534,0.25529090854656333,-5.439746134051933,21.22490357076294,0.824863894269684,48.84040157175008,-1.2073835396631,-1.5611521432881563,3.4297849568965777,1,23.26085840613795,2.0882931557625573,-0.206435710719166,17.132626763754388,0.37843292106126697,0,14.932501872146686,2.7209917835389064,1,3.4584896230893216,21.162954062835063,33.4153318354294,0,1,0
0,0,-0.928932482888683,1,0,16.739405259686528,-0.9893864547887813,1,40.23680097691473,0,0.3389838448660301,30.686452251270858,77.55400492700751,1,0,1.463946037305523,0.4118718390589322,-3.3723463352655347,23.674625716170397,0.5678616364924604,90.08116232789651,-5.269085389541621,7.322502905463125,42.04142968836064,2,35.01116324687573,3.824078388331636,1.6940787087923836,15.567418418843332,0.9319216594725033,1,6.92841094968813,10.74171450813485,1,4.189536883518823,10.218141476577461,77.39038651712293,0,1,2
1,0,-0.9619777635814034,1,0,65.52516065531597,-0.5012236319471285,0,36.21569247764542,2,0.3741239013201676,31.666191997663386,69.95820917825289,1,0,1.7248995263137858,0.47820380304936394,-3.5483146707961115,33.91259356656598,0.23497833168984822,9.882943063394368,-3.9117742618259683,4.500626121265334,12.20027110102341,2,56.2806150952064,2.8805918853596153,0.035538354110808405,14.217066673186757,0.8329449915338494,1,10.355363468156968,2.125163442176776,1,5.387770431709009,15.7070763702621,52.520875118360365,0,1,1
1,0,0.03763263576822232,0,1,9.163056497631327,-0.6282888037579591,1,44.22945490512335,0,0.4985360349952612,31.37784195998468,68.68016317647991,2,0,4.221955764157255,0.27873979723369646,-4.309165425327263,17.758993327594197,0.8243073136365454,19.039089346973594,-4.354859291512881,-1.1069201628811118,11.133257322541494,2,40.37867071111331,2.5417917244313277,0.07893627563817342,12.984893001937046,0.6861607149215345,1,10.543831807775085,20.50364264959331,1,4.370967915897376,8.768709803192479,60.45691346104951,1,1,1
0,0,2.052191089767401,1,0,76.58963589874206,-0.714501494164605,0,26.329296549512467,2,0.19056722088113826,35.02774655593617,90.3686943127222,0,0,1.5822330527808424,0.7635278604279361,-1.096108012167532,48.25331255039756,-0.13000296497893737,40.16349865425708,-7.081078037422604,4.385002019858854,13.924290075408319,1,48.55590139630458,2.8204510802028624,0.6818943129522151,11.26965862821085,0.3822893406811699,1,14.475672540336355,36.93156776361689,0,5.575687138868773,27.264787768257133,21.733405863774593,1,0,3
1,2,-0.13516448107879558,1,0,99.67685281947739,2.06361586777989,0,60.58122525768859,1,0.821493664755218,58.93504816558145,11.588779620677798,0,1,1.6625395556546276,0.4483734039187732,4.397983610536098,38.56135943471098,-0.8320755847300374,56.685854163335534,-2.1370087159673465,-2.646540408653842,42.230361584131444,1,55.148780300969115,2.5758601704910946,-1.9368775319165035,10.138103409961683,0.06604613807162735,1,19.558026245403987,10.457533656293894,0,4.733919786843893,30.36382428182634,53.8446751863307,1,1,1
1,1,-0.44753670218362723,0,0,16.27336018483634,0.227294997952898,1,54.862344920753095,1,0.7319842053192026,31.29784177167587,44.58249436173524,3,0,3.9901352707786306,0.24367424791492442,-3.755651286935997,21.303742222369127,0.7837348806577451,4.403211192830087,-2.5226230844308883,-6.741858594363299,5.100429801019417,1,56.666653766682956,2.64112584205724,-0.6784147636621677,11.329309697998735,0.2435634151382033,1,14.150606403806345,16.04121755224297,0,4.345073151424082,17.41577253321502,32.54017468719174,1,1,1
