S0,S1,S2,X3,X4,X5,X6,X7,X8,X9,X10,Y,X12,X13,X14,X15,X16,X17,X18,X19,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19,U20,U21,U22,U23,U24,U25,U26,U27,U28,U29,U30,U31,U32,U33,U34,U35,U36,U37,U38,U39
0,0,0.17764045261840397,2.0965300755295395,1,2.8016883142303475,1,-0.29209364939804205,32.32451950053084,64.74258710887513,2.9971838307667618,0,25.513464278768183,1.4246350075084546,0,1,1,3.565551599298473,28.44585117802329,3.982686106864075,19.624061606417158,0.3742977292394806,1,3.100153721288961,47.491737531247836,0.30842914778032815,2,59.88687350351065,22.462039450867945,-0.14634396445687273,0,-0.12418143140212123,0,0.5488119700693964,1,1,0.4634166210055003,0.17259097728578857,31.877603569897758,0,18.36357385386028,2,33.174576487323606,0,1,0.3768440858578475,52.75712483911289,32.606772117346985,1,79.09618423112863,39.56500041831928,-0.15162949693763067,29.987546282139235,4.724893298276955,0,57.39315552405653,26.271636934935945,3.3267563674956526,2.5486770911446928,0.8115705344345219
0,0,0.21222708466219137,3.5979294412897573,2,5.083207789952616,1,-0.7621222086626473,31.677844660105077,86.86045710175092,5.465720412231562,0,27.78639611834922,5.095482445336451,0,1,0,4.555727509716284,18.396686812481914,4.709029198935439,20.504600171284515,-0.2694819778046895,1,3.0032352098010566,56.26990630789407,0.1422023687713066,0,72.70647855502096,22.902646258249284,0.1664691048923309,1,6.5320851788730785,0,0.10532516705114314,1,0,0.6803980631117867,0.7363499972268099,30.62952450532583,0,13.24916634899974,2,22.822493028080167,0,0,0.4690990855488817,42.290484245641295,35.98059338519019,0,75.10196370503266,22.92856974182662,0.9165284367301673,23.268438969326397,2.042674135771283,1,69.58757429740513,47.010909858360435,3.6363852466527633,2.5766148398437774,0.8590492017359297
1,1,0.47877947899985535,-5.214437943633785,0,1.657012806469876,0,0.8862524344986991,46.97113303009357,23.67585352212616,-4.720083576311619,1,75.48374303617939,-5.61969019256495,1,0,1,-4.741224038040418,59.36749773354621,1.4610928973450708,45.27735317565616,-0.9692931008519972,0,2.5497086924952796,29.87572089858481,0.38556017383261093,0,31.761142277544586,18.029214776546986,0.00946180250514884,2,-5.567399730281397,1,0.5597796023396128,1,2,0.30460511579732297,-0.38702678795942635,17.414981301822646,1,21.801600062262917,0,10.76553829510722,0,2,0.9709862959387128,68.57146112507655,43.13316901581304,2,26.927393720960836,45.32085305272735,0.9836504070350933,17.233513868305074,63.81715617570873,0,14.42535439036984,72.00430311781511,3.427035230092891,6.072926254253671,0.7456158319154573
0,1,-0.03771639193315372,6.311100061786796,2,5.875072376588491,1,0.2250440578522122,31.248939049336776,83.66308903993587,6.0189345809695,1,34.5645715400951,6.1267632557110865,0,1,0,4.209237743988375,14.944984813744146,4.892696968794397,31.21493428598615,0.21973392014491966,1,2.4758946904576358,59.44276150961072,0.2719938382276691,1,52.0070058911769,14.180708771081596,-0.0918337119680285,0,6.291379989772899,0,0.8667902674129203,1,2,0.7598359011373025,0.42857818817681453,29.45959757978158,1,17.726026374174847,3,18.734208063289316,0,0,0.6183819638365499,8.250763610157241,44.18541509226357,0,73.0344350362794,30.625474626692352,1.7218057891627405,20.72868150112435,66.06382137777823,1,63.066763435899276,59.3915377037567,2.4032744642624984,1.8464806030276508,0.4759899690768703
0,0,-0.7541740266070189,9.426319628039405,2,8.887125736583677,1,-0.30693549371499856,32.338648543225176,70.45805581292454,8.896251494964265,1,27.366182002665273,9.233416527319424,0,1,0,9.082939352014115,5.409619889428994,6.977702998312882,46.525124712342254,1.673778568305184,1,54.598150033144236,68.46787200412828,0.49355261660230326,2,81.44243916208376,15.671786262588192,0.2147947805878922,1,7.4418531136738615,1,0.1549490347353098,0,3,0.9731829113816277,1.1916171141541423,35.671626283152996,1,26.12430759649122,1,21.307791584917748,1,2,0.3219831972677234,66.556706242199,52.358901229514174,0,81.56660665476238,66.00500786283322,2.581585582396521,19.058340540238994,18.233666710778095,1,57.22683373073252,44.0459953617094,3.232459358284033,5.256646385074498,0.5035296224077913
0,0,2.530613801063371,1.7351334762332087,1,4.579827849221437,1,-0.7770420279581735,31.801040162292168,73.20077855567976,8.431685000680122,0,29.826604773711985,8.172197195153515,0,1,0,7.988386135281033,6.185368504913269,8.003494043343334,24.84409555615062,-0.43178923570693123,1,2.541953984746497,63.0320010749446,0.854752487207974,0,26.689273581363572,24.31826912778293,0.38324942712222015,0,7.077174329564929,0,0.43297303150592037,0,2,0.9382276883436589,1.6942075468451376,23.111027719817834,1,11.802270020752843,0,23.195499471254834,0,0,0.28063882635606635,15.475271093623615,36.6028229270322,0,65.09350262453002,22.12887733535266,1.4172385928806506,18.290663542487913,83.02199775645919,1,49.089241644943485,48.237752222708245,3.0762257535878152,5.237583980637196,0.045663983568100586
1,0,1.1446937669913775,-5.1985675955854385,0,3.285043604429671,1,-0.13804055019608355,40.58007164141662,77.1395064888107,5.803387558423015,0,38.46174931306685,4.280348664872198,1,0,0,3.596340954252117,19.619647415570075,4.832203755745008,12.52673238144769,-1.1766315711863964,1,2.4685099363624405,55.97729325104919,0.9361476179615031,1,25.89039386066649,32.42536435462271,-0.32088252574167764,0,3.2096935626396714,0,0.30248108213248714,0,2,0.701698301324373,0.7883640892188637,14.766716957544318,0,1.1612669437287737,2,24.04801419785549,0,0,0.40043738020358455,77.6001039695021,29.972084927731878,0,65.14865316245894,29.701218980804157,1.1037617762337746,15.231543144552461,26.653791617910137,1,62.814803431653594,40.09164490770685,5.049378383261364,2.018191703678237,0.6494974009445571
1,2,0.7637263933267859,-1.6107037641968684,2,1.7742044266676007,0,-0.5679518851337158,47.39711822655124,34.72673488468477,-5.741953439825909,1,27.664114349405526,-5.5415595791992285,0,0,1,-4.1131406998705184,59.41989936012854,2.1753360698595703,21.764381811418936,-1.2924158055298012,1,2.532077591328445,32.63048537722198,0.5520285680972586,0,26.54273600880205,3.4266717116930034,-0.7494264343336173,1,-2.223220555487188,0,0.7307548216349254,1,0,0.1862266408463532,-0.8287870182498662,23.578141398289322,0,31.765896004650187,2,30.74485405757073,0,0,0.5730690636174665,41.31153492163142,30.04281884859447,0,60.94111149644304,65.92487611956521,-0.2866222512993972,5.62168963160917,53.16237649229151,0,21.36627209750969,39.28450967360667,1.2657112318094355,4.588919772655093,0.37460175440768095
0,1,1.052329319435352,9.736633093090148,2,8.447216870561801,1,-0.6806164756858241,32.22510908493553,85.55426072511759,9.18925192194185,0,25.979690014723072,9.506795663608099,0,1,0,9.42804909236893,3.202854152321124,8.836510348611725,45.72399656181198,2.7872629516582053,1,52.559072148439185,68.61954107392906,0.5672972668439105,0,98.98258244043758,20.430204377368177,0.08031909458536958,0,7.530521104430832,2,0.19976960067193783,0,2,0.9765099562843819,1.5509764363659864,37.57984229521557,1,24.63146886761203,2,21.74798348500229,0,0,0.13092961930455194,63.42302945931589,46.859234498804184,0,87.14838708940601,64.42534389221912,-0.36044781987836905,23.509033148443844,88.58392444881673,1,65.62032588906474,39.621311879573604,2.3978006742623057,1.9021827267820635,0.4182744265871803
1,0,0.00315300506932731,-0.6112255463708198,1,1.4472728130039596,0,-0.9487532462805638,37.2431961406065,15.528535116359432,-2.3611886343757433,0,26.310440295476422,-5.324934021317576,0,1,1,-0.48592491861752585,50.924829348723875,2.3210815028393412,21.496441632865725,-0.569229460035412,0,3.210263791625623,32.308053059949195,0.8323861013211045,0,29.846112390692102,23.168132110025464,-1.2308247682419786,0,-3.4864564725754557,0,0.7115339861252696,0,3,0.24042866417346548,-0.1612450579740282,16.044286340144755,0,31.80595538566809,2,16.33197586632933,0,0,0.39248965417186144,44.37703639348242,26.451932104766367,1,64.53015122772369,38.51190627336812,-0.8291649481719982,22.437886798542664,24.981403993629826,0,12.94572068757596,0.5596837421479295,3.8274656350547214,4.332353644649772,0.8294481978066833
0,0,0.7981011959091497,9.852379904720351,2,42.8977480937465,1,-0.5321467815074689,31.846079672339695,99.8698805129476,9.999638200154418,0,26.090385508340745,9.999984421972684,0,1,0,9.998269021202844,0.00197436741894208,47.801406525460145,50.739044059977644,4.367839811089785,1,2.9650662369988003,69.99999060676993,0.612677281665749,2,99.99718797430724,32.45290975478771,1.2787827465359674,0,9.998452189619016,2,0.3260266853676077,0,1,0.9999997762476655,3.9387956159204416,39.75687359643127,1,21.765442118390244,2,39.9992108315903,1,0,0.013985042376742307,12.836004509281915,64.78675745128812,0,93.68005645290913,35.286327985908294,-0.44443837384897505,39.99991022716634,7.179684472150699,1,79.79017483551912,40.96033236247006,5.270603785178894,1.4088572182585697,0.691538525308089
0,2,0.10465592100679658,6.886206513921586,0,8.256191423790808,1,-0.619096620108313,31.52212200713575,67.37314301298174,8.829795269763647,0,26.61722265692239,8.978439922524089,0,1,0,8.149120773678757,3.191592577017679,7.385842404559903,22.913417399855938,0.5574799826525041,0,2.7003638042143367,68.0684723628113,0.7101971423056809,0,82.54911108489355,9.498024461866608,-0.1059780675737504,0,8.511221396454637,0,0.541739809372132,1,2,0.9505132403074764,2.2435324027608083,23.16558963241232,1,36.15481773874926,3,21.501308463239454,1,0,0.5216617823932256,79.49887223830656,42.720692165434635,1,78.9602392388086,19.025551515266862,0.029411389281044163,29.054204196670923,47.040691592745674,1,54.34209674014138,79.87491086927412,0.9211128267120727,3.5640323036660715,0.5482298399301849
0,1,-2.3017217608597957,0.45077403146353134,0,2.8892261825438963,0,-0.5014474230024185,32.0606971192655,28.751932628376274,-4.021609307307709,1,38.92014192636659,-5.419691650546294,0,0,1,-2.811531861605472,55.32097313447374,1.5902580381276286,55.85660644041219,0.31514437270266354,0,0.9182131403332757,29.47990892917862,0.8757391551206333,0,13.239175920761964,8.512033242498667,0.20065918368967114,2,-5.774881313804099,2,0.4938849908811065,1,1,0.3140558662171861,-0.5125149335716851,15.565994107440176,1,16.929696208510443,3,20.859780279234585,1,1,0.2875420073315865,42.554803357963486,51.99126810518827,3,34.99326027637716,43.85067748334981,-0.8637485801407313,8.295114261355941,63.03623606716403,0,29.824325514838076,42.15197746187386,6.643433647593609,3.618733495056421,0.14210986344862447
1,0,0.8232508168227693,-5.694050230626974,0,2.0972329124440496,0,-0.07893612649666129,52.63712107174945,60.042503491259126,-3.3913009371035807,1,51.548590458407354,-5.47793959850069,1,0,1,-4.82543920546197,54.16829765503128,2.048684388749069,30.221945617330725,0.3886863031340386,1,2.6154340577479283,29.985310134637224,0.5037186248056079,0,30.83880375381097,27.3543516408115,0.25451873058659413,1,-0.9950609190303652,0,0.4521902947891002,1,0,0.2377857292123407,-0.18658988774730395,14.851893493209737,0,5.021525154297624,0,22.20908093122305,1,0,0.642780203770173,76.01424266502914,34.021507138285386,2,39.701512718771276,28.526484685264315,-2.0699511306356015,19.447993141602637,53.42367909043342,0,44.26224528910375,46.673952679708435,3.8804054576880143,1.377308974272222,0.6537290921180741
0,0,1.112864964511992,0.990974082832107,0,2.130453156403354,1,-0.5545246028379544,31.37267888467074,23.366115112613567,5.828394462936133,0,25.57563659013422,4.2297289561670315,1,1,1,6.361885799235761,21.475192861305004,5.38481928825796,18.594503451960797,0.15828037971199463,0,2.7809958905368815,56.8345480182431,0.07186826335730218,0,62.267077705154215,38.90063153281301,-1.1626778595518528,0,-2.1554577012448206,0,0.6658480975262393,1,1,0.7300741468170613,0.8166991337751691,19.040171457873946,0,25.676416239445892,0,26.304877600131658,0,0,0.4083896445284824,41.5216939279236,27.491579676194828,2,72.891837537163,44.35377086268641,-0.3696341909849817,29.27446938669432,50.35226546986118,1,17.76095199468033,11.796811976813938,9.935835634757474,6.749761338836845,0.9854065747531535
0,0,-0.8836558550216445,5.789474603587056,0,5.294289396211556,1,-0.5624044919881651,31.812444820966917,93.90242722368423,7.616489497597378,0,27.13029012146438,7.711386026608558,0,1,0,7.560757143642114,12.113681421546506,5.730198048382376,23.098373886648975,2.4846193179211564,0,10.148541295278987,65.61950878081333,0.25601720865575595,0,93.60723521661559,33.64264792518335,0.4494103180248793,1,5.663403785593118,0,0.3665474444619188,1,2,0.8380960039842735,1.1506211551041774,28.84118839666675,1,5.4701279861871015,0,22.16950567700112,1,2,0.10587668951350004,6.488359913173443,37.61195299940178,3,85.08069963188716,39.6728389047804,1.0063798316760717,37.20184025861692,23.22656286169306,1,74.56511370631125,57.98445720678784,5.721950257738527,2.5902328542874398,0.6717672834097546
1,0,1.1367900549989176,-0.6870501949501602,0,3.071970568588063,1,-0.6952665201669963,29.082363442104857,55.51941401256324,3.4309772713395326,0,27.195475041499023,1.9125285386575808,1,1,1,2.4080463463465342,27.74679275907125,4.2408012788864005,21.21501859529859,-0.8109648957219523,0,7.678418297785586,48.32095143196963,0.7496391268101201,1,31.748074314937526,28.465986979272557,-0.32375209523199566,1,2.8930539040990766,0,0.4322517904212393,0,1,0.5592404721224766,0.5446348586382436,21.5640863452875,0,11.987293093695698,0,19.096732437209308,0,1,0.7512523734215424,27.55039160617133,34.904565821783436,0,59.82292045395838,26.79310289573442,-0.2494500345499343,26.975324639880192,20.32359423789109,1,41.36767743297473,38.48663034665297,5.1144676967418405,0.8404825554512463,0.25105581971108404
0,0,0.43683710517625524,7.231077130356816,1,4.22339695029169,1,-0.5626683286222377,33.04660290459273,80.50591693852138,6.108842143335011,0,25.26426875211546,6.008095280442987,0,1,0,6.866620604121149,16.642186051529695,5.288110538071978,29.706678181366893,1.5935875173267757,1,2.4511494073079656,60.855360935651184,0.11208778435938205,0,96.5478449453256,28.453461652146995,-0.11169680604704908,0,5.69410588511996,1,0.5475438872748302,0,2,0.7261092009758855,0.6492954692275454,35.42065188322174,1,6.0211211834678835,2,19.3472335805924,0,2,0.09248095987704275,6.812300593538465,36.45416560142887,1,83.37404168042222,62.4973483918605,0.20174258428524572,14.913877399912192,7.993575776742167,1,66.27976866379096,29.681192789236977,3.555478377206856,5.833654478979327,0.13322216068749093
1,0,-0.3824516584060784,-4.528049763369429,1,1.3383144309144308,0,0.4509891635340857,52.01156030169909,52.740981869029426,-6.24986417299787,1,65.70153056808203,-5.3773335128995985,1,0,1,-4.861736292950452,67.46813899361932,1.5643038503565914,50.27581169813794,-0.9307772091258769,0,2.755511405082408,30.326103860270727,0.39181461260426625,2,42.658903589388274,17.525437565236707,0.6524370022689658,2,-7.119103280761895,1,0.6151126077365829,0,3,0.18163962243192033,-1.2445386883148153,12.984378745040948,1,5.92169319389896,0,19.11576216150145,0,2,0.4289324130157959,37.532714562370884,42.92710076612421,2,29.430596757515204,28.178786985370664,0.28476198953353954,24.929209714661983,1.0271302295330798,0,42.90521370120969,36.911609168283775,4.8764522658252005,3.8458193997700496,0.5439167555769722
1,0,-0.26002328929109453,-0.9307105186179054,0,1.795577006769349,1,-0.45367335886525817,32.4668397728241,22.011356208057663,3.1861227736279076,0,29.71526644814333,0.880764334095943,1,1,0,3.5598804776143496,34.65627264097734,3.6059948177736194,20.89508790207748,-0.5963738515105981,0,2.577348811510335,49.45283273706663,0.9977617167906992,1,23.567126702816164,34.05322109184427,-0.8525193982101285,0,-4.114210957291897,0,0.44240910932559413,0,3,0.6041334576240274,0.04514425338967129,18.91595422311386,0,18.570858777072356,2,20.210710141113207,0,2,0.3631738001664713,15.748290813121617,28.462011118529514,3,60.39986498301639,47.43971700788896,0.5531298757156935,15.250740097545947,35.12083867949387,0,18.083064050868614,31.512304557037556,33.18597663825591,2.9835067136370816,0.9837698377247224
1,0,1.4651874968401286,-5.743550270926532,1,1.4315938295083699,0,0.98019785972916,54.80799759854037,27.65588630748077,-6.768508564300135,1,79.12218861741297,-5.503732277208436,1,0,1,-6.911465055641225,67.35390653206093,1.7417336058862298,44.25408797114584,-0.7148089811560614,1,0.1353352832366127,30.162877298533687,0.5430277238674189,2,25.100373602210013,20.702292845661635,-0.18014750579255145,1,-3.454756051951337,1,0.9747791759900803,0,1,0.1754780271533249,-1.1734070497943248,11.319085446483069,0,26.03883347810563,4,20.29697560054288,0,1,0.6453054690668095,47.99195080545998,41.08600707651693,1,30.72025272803397,69.14160551973377,-2.290167469378756,18.169301545437403,71.71658959873322,0,16.591520013006065,0.000528118299580882,5.141288528086926,5.962369562949438,0.7491815689135459
0,1,-0.5307319548727031,1.160516944945071,2,1.9804610845726622,0,-0.5239650411588633,33.48392631425449,24.64917573481649,-3.1605751450425155,0,26.889935862281924,-5.6498002864066335,0,0,1,-2.1843042328943207,51.682200503944316,1.919650846452462,23.36830417383396,-0.6597292888483242,1,3.4824213920176397,29.814188580878874,0.48642205787790643,0,33.35756962179981,6.609716214973133,-0.8997603018877088,1,-4.6976263426057985,0,0.37611555968636756,0,0,0.181734416685002,-0.44430109774589455,17.33285123057353,0,31.305733100081028,0,25.5810924027128,0,0,0.49084105412688495,15.406488461812074,29.59327315270074,0,68.49322842666083,64.6798995381593,-0.04885954247415113,25.061448789417607,50.263744085289645,0,21.96633729477451,56.5765868332549,1.9767039187871485,4.1879142886582,0.6186662971637602
1,0,0.9103813155623364,-7.454756973735027,0,1.6285591396037198,0,1.5695891463583511,64.94072615128496,28.010966822513257,-6.205890685765131,1,95.1101266473922,-5.4069009636587655,1,0,1,-7.151780498625216,67.25831291567752,1.1679752098648217,64.04489901191211,0.6700954834818083,0,2.6362917180239624,30.201467122099512,0.779036481411147,2,36.433234831889585,27.802781830504593,0.6577202346727622,1,0.9890315142610504,1,0.6075223336328034,1,3,0.33636111048175454,-1.0496973644718612,5.377361718767403,1,18.764817402574366,0,19.442762710686385,0,2,0.8428240931640734,11.663586319306503,59.49673082459049,0,11.355941588918512,26.898966017041364,-0.028457466823129135,25.986238896339813,22.20272984036881,0,18.864728521915872,0.00037371560122068104,4.217873333688513,0.5022320089385529,0.2477113720632399
0,0,1.0603565588233452,4.0688528963672255,1,5.998965569762066,1,-0.9002861043822808,31.521192082351718,94.68298322695804,7.563903491183417,0,25.239786470375975,7.634203322308231,1,1,1,5.9986648627187105,10.933447895208284,7.059020539688768,25.637847454817624,-0.1948778631015717,1,3.361289855197739,63.157939112541506,0.49938109161684735,0,27.23815336172327,34.80494328853864,0.9918302570707526,0,7.723210969764313,0,0.6467512064899159,1,2,0.8709971956691076,1.2006306972583107,12.331608680999224,0,13.064614230858087,1,15.123253871814653,0,0,0.509067032810782,34.33041144970463,40.12582996401535,0,66.45096106464992,53.40699080840307,-0.057779647746528474,19.912081576193867,96.2311433078774,1,74.46300401510486,41.7762876986521,7.232259954251346,8.114916614024505,0.5987071581298776
0,1,-1.2692466588757214,2.2111747991965416,0,1.3718592796853102,1,-1.1499047236519535,31.727717269566778,16.895580023381935,-1.8290091263120019,1,27.67897433117057,-5.039064854067278,1,1,0,0.65524002527102,50.54866435541925,2.0176882361388406,51.788778330077974,-0.7392876884268053,1,1.6308476214064938,36.05971933252036,0.9455755553063322,2,23.08538679583114,20.65348879401713,-0.4040303755385897,1,-8.187276065650371,1,0.6745208384099741,1,0,0.4232953551193761,-0.1331459870854208,24.935375539206763,1,15.13235853697606,0,15.316076040494671,0,1,0.27306405719273574,27.760641873066625,37.34722003333698,2,44.86498982469893,51.09105589520213,-0.2757565478766043,30.829602003930432,8.181242108604941,1,19.678127098365934,65.96337289839096,2.5380331000798715,3.806668756017228,0.7607451285214811
1,0,0.5312672424964279,-2.96861529668627,0,6.007087738314255,1,-0.7355610204117154,31.821446512752324,92.45113562853315,4.930507384398695,0,22.85182968421112,5.113381384182301,1,1,1,1.2697260157130934,22.082077110660823,5.433943096984691,17.66068770318432,-0.8575379803449112,0,2.655790768469014,54.7400782526564,0.549051337431519,0,28.457577173494354,33.37344708958969,0.17642294986904472,2,6.827430065464689,0,0.7840135796411135,0,1,0.6834905006436801,0.5693848638745631,19.65287712315287,0,17.486410428065735,0,21.697866277436116,1,2,0.43693592837399076,20.513206760190087,38.22687272165852,2,63.70202682853516,20.257321107625668,1.7456797427724988,25.716432451013773,34.50426668456794,1,73.6475059116967,75.17343807327845,6.557281281972668,6.659086128265429,0.45499045131865795
1,0,0.9088295302440572,-5.773212053952626,0,1.4251535660329284,0,0.8374371674784498,54.053877922883046,33.463409783960664,-4.356460580539439,1,63.28265580793313,-5.563740583452672,1,0,1,-4.510749266061474,60.663485428373335,1.9259049906611256,20.49893403399762,-0.016247598295060204,0,0.1353352832366127,29.83340027812436,0.5961024977058497,2,26.990329364941225,19.95237328996271,-0.6303501356948243,1,-3.4028178789265775,0,0.9998795391961166,1,0,0.18760161970249095,-0.42364374410206995,7.863703738354404,0,9.499833998418886,4,22.416694647305903,1,1,0.7364964996642784,16.75549923187679,25.972695970294996,3,49.858833009921355,55.2428325502896,-0.851539906070435,20.766764950499628,51.644853697543006,0,23.05295929012218,27.39526881896957,4.376442773895677,3.7550819078226083,0.5987551805629244
1,0,-0.0006440260386729317,-1.3867935349937586,0,2.146932683745988,1,-0.6715763045481014,35.61359765475255,71.2315847032742,1.7740130589870304,0,27.886525576843667,-0.4883584479723062,1,0,0,0.42827614744559206,36.12747354441067,3.106682152008866,18.869808517994414,-0.14688917870860488,1,3.117660532129245,43.730230925071055,0.7378484861208862,0,31.177157107647492,34.599396140213265,-0.043298071644837774,0,-2.9484912578558964,0,0.6281863335737032,1,4,0.4139801329115017,0.1887320072746216,11.379666532402219,0,4.3091508258699545,0,22.465507168277018,0,0,0.977717403958271,16.756961702118783,30.067884850810387,1,59.76183628521442,59.98545973244662,0.030309110445233992,15.432977721212433,31.5959816015847,0,54.63255573816319,35.25411969490926,6.870630956661361,1.0329077317681536,0.35742846243618
0,0,0.46424177689377794,9.689636965377812,2,20.75367313421608,1,0.1447042426716651,32.719977265554505,99.53342202348779,9.703012963661486,0,23.792739487940395,9.921870759357965,0,1,1,9.59252781763906,1.127065342303819,13.646693144231023,42.737946839532015,3.0309674689730786,1,41.0072852287154,69.70128071429558,0.928932825174435,2,99.86529904519273,21.925986768322247,1.3154116176450372,0,9.917839475358964,1,0.39205634738006967,1,1,0.9936338827180046,1.5847720612881835,38.69713305341755,1,18.282740049908718,2,28.25979273424684,0,2,0.009241296231235596,32.04936562259239,57.0864322616038,0,90.50961702218325,25.00398148518002,1.3125694983000626,22.95901993066433,91.96257151358634,1,79.70611935058722,39.53712185759669,2.182198108288802,3.707574309966031,0.936518957189772
0,0,0.8086798446855096,8.295075375251667,0,7.828589489276211,1,-0.5320312695769304,31.35851756086194,93.52297983438396,9.359410493460267,0,26.76638505776009,9.554849340624529,0,1,0,9.256350031298872,3.6729091390230018,9.196792437505827,34.54321983651121,1.1765871299366049,0,2.015146675519614,68.98555325271026,0.34499238908628277,1,86.837781398471,32.56763996574059,0.283935512034121,1,8.32344833632094,1,0.48236897737402135,0,2,0.9831271791144305,1.9764582955200336,34.85957389838437,1,4.647243791831142,4,22.31032843214154,1,0,0.15291291363960713,66.22804905358107,45.43137864318358,1,79.82268341522978,28.796882499135627,-0.38535746322053116,31.183964326700742,36.62725723045338,1,74.76981254401635,27.815092210393125,5.573203565081432,2.652456638093094,0.47862675522075765
1,1,0.4743691595764615,-8.05757031906728,1,1.4925486661028011,0,2.2169307744415176,68.07748399174673,21.50834755986779,-8.01944033618462,1,97.87339442506817,-5.525112074707231,1,0,1,-8.710312994997727,72.90052276440933,0.9229753942768426,64.70702235059153,-1.0120574217931009,0,0.3773574726907582,30.969748563349185,0.7732155057255575,0,28.44805019313579,16.667335115512223,0.5206547564360539,0,-2.8751746433893945,2,0.7603835392839718,1,1,0.2227254280637186,-1.2805951614357962,5.525535325394064,1,25.240245507810563,2,17.12937205676761,1,2,0.8675568220008676,25.638100307965207,61.15593265928978,1,4.915968595241732,51.988507763290826,-0.30829085003453666,22.341368441204917,92.60580422094571,0,14.332732983284622,36.33938803559005,2.2763375002110036,1.1850960368498955,0.6640422141367971
0,0,1.904568830493157,6.08864066201744,0,4.848086476136217,1,-0.6563561763504232,41.26327505667433,70.41499408995597,8.955664278132275,0,24.903529133521317,8.963743854829353,1,1,0,8.929863796325765,4.286601986464498,9.435747682435816,19.945991327863872,0.9779939287555552,1,7.091479608630896,67.3642434749597,0.3143530512890596,0,82.27948135223555,21.891789954180815,-0.4846377413033268,0,3.966605836692331,0,0.09876659368387908,1,2,0.9372612671387304,2.0273422150267018,36.60128873987556,1,12.4085221849481,2,10.710475865744819,1,0,0.35547020351254055,35.115494717259594,35.45416327479997,1,79.97215664121148,58.881447925582144,-0.5242899848926313,17.71515231248806,7.185784693785075,1,47.26374617281059,47.42772834425658,2.831469924998042,5.641226236443381,0.0022378354617177965
1,0,0.10686544375409154,-9.994063726525702,1,1.407510616029205,0,4.3655773942122025,69.99999471815067,40.67883949992856,-9.489557114242244,1,99.98927693468231,-5.387879218083191,1,0,1,-9.949661033944825,77.95149775442111,0.608550175499621,64.61930738165296,-1.1225462809464293,0,0.1353352832366127,30.053656310611505,0.5289739662375403,1,27.239665214086518,35.830428185782004,1.5416594158773749,0,-4.602235636413865,1,0.5823483073682885,0,0,0.20169722884422364,-1.644094259570074,0.07371738798250593,0,6.071762899510831,0,23.88745954761528,0,0,0.9982256937304546,73.6063030557802,67.5733836111396,0,0.6099209132002126,52.99577482902251,-1.2667098193159179,22.146463170864795,63.49957796905484,0,30.836464687428595,18.906223528488194,4.872941378089349,1.7456366959249334,0.9999851514105123
0,1,-0.043687268024019316,0.47937050408573256,2,1.6592034263234918,0,-0.6790095123300703,38.0996499207332,36.09329219312954,-5.574393493858691,1,45.19018602247195,-5.382159353853561,0,0,1,-3.6001218800269985,62.22269457056777,1.9570737826722295,69.77772069385445,1.095475036663289,1,2.4870559440438123,30.001034508143235,0.4816982403070712,1,18.69338894890627,16.58565720025041,0.7398406142198726,2,-3.82940201700111,2,0.5270011717565176,1,0,0.40136011924268034,-0.8318272486506286,22.544121703405246,1,13.752584838665115,1,23.27345705021024,0,0,0.2954957141956559,60.62537911973642,58.05184195570584,0,27.27398425325649,26.39460918572258,-0.6434529799802705,19.844410416001608,28.380023749485527,0,26.987471835082868,43.56012811485072,2.073692029350855,8.663427041491246,0.9884867161953691
0,2,1.4087541907043684,8.610152266570385,2,14.625563647182723,1,-0.9440988067063876,33.3928898933482,51.25702016855871,9.182319626734262,0,25.59158605951556,9.557280464528471,0,1,0,8.906688920997855,1.674324242066274,9.935871936996808,34.96818466101611,1.0325403749239421,1,2.7586512809459496,68.47093264468108,0.5057434752947956,0,95.86248915798437,1.8236576498964352,-0.409112757575237,0,9.82360200461143,1,0.2845202674165915,0,3,0.969420603047307,1.8692926443284705,37.28385500466687,1,39.932688274937846,2,23.55560070036089,1,1,0.21772221787314655,12.772665155044724,54.551271416839526,0,83.28060052383219,61.02353169343711,0.5493376033864258,30.142163474731646,17.725226421513252,1,45.90849672910835,43.869706529067486,0.8964233725893385,3.1128190979965487,0.4913433189127066
1,1,1.0417244912046755,-7.789041279876684,0,1.4630690298432474,0,1.908161579903433,67.6920195317688,22.77419093805338,-4.9413245963608565,0,83.9464761448814,-5.362230143346231,1,0,1,-6.8270438110533345,58.72157283484243,1.4244185566445993,6.61923397650328,-0.5313731648810257,0,2.183764167512635,29.88285692399394,0.5491692921052644,1,27.190062705557345,14.993490596646492,-0.7546063937976375,0,-3.0164740876790237,0,0.539924669807358,0,1,0.1872267790565632,-0.734157884537976,1.7760251245289393,0,18.36112251539918,3,38.032103466239846,0,0,0.9088509656735992,1.5303451949811997,24.938330026218676,0,55.5699320764336,54.73755901378568,2.0036513038512083,9.091838805153074e-05,87.04060486418444,0,13.09755101074455,10.210447298784011,1.914968815631296,2.6157286336587258,0.8269391517981801
