S0,S1,S2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,Y,X14,X15,X16,X17,X18,X19,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19
1,0,-0.435808491849256,-4.894140055237518,3,24.940199023375513,-0.19150707932721012,36.35675188132387,1,0,1.059097544714632,0.6936314828348482,1.7489350763873917,1,2.2637564944218798,0.4844945836387961,1,60.28298270875414,1,40.926480192378094,0.4406623217312925,1.5029608917378305,1,25.010626374446446,2.1499938869066053,1.504519967473399,1,37.33192648771514,72.73911778598234,1,0.6723134307173116,0,17.485031083976818,50.380282429103204,1.4678463956177463,19.923400722182954,48.092014916160394,1,51.8271289363207,1
0,1,0.8950901394538687,-1.6799633261927696,2,28.886154237475807,-1.0976775643045178,34.709183627421666,3,0,7.231867086016457,0.33869505021556395,1.6694092495361885,0,2.2567038750282022,0.2392243721530583,0,50.59002492626667,0,26.037977083959028,-1.8276101566704361,5.865992277480432,0,31.288781506777042,5.372352715980044,0.11422992933342702,1,30.48234270852838,3.293168096994994,1,0.09401453878838412,0,22.255068920962955,58.669596379370546,-0.4916029256750007,83.0686442280788,49.721674102393514,0,30.755238687951135,1
0,0,-1.6376457530815482,-3.4748094348500747,2,30.11311209397192,-0.35920378449480145,29.69246012947335,0,0,-0.5952800500900128,0.8150207566404547,2.070478400047438,1,3.664281813887903,0.7247540308022249,1,87.56610447964073,0,39.3345276083033,2.2437348767080203,1.3940038886627057,1,21.074806136835512,0.2656603194481395,32.33242862875632,0,42.75968526110889,55.519843984541666,0,0.9699662143213492,0,18.749431660123605,45.653950981529874,0.4034156826781843,52.18255956381832,40.820038522734436,1,40.47109136017551,0
1,0,0.12867044750661646,3.556516522710007,1,80.68364808100377,0.03343520118862534,29.056875370335142,0,0,-8.5251820809985,0.6513388888190472,5.354779832630673,1,5.78658177384703,0.9696199289573562,2,63.12554690672303,2,47.46957919232828,0.2038942696736792,0.8096942871514167,1,3.58893636834535,-8.338826515566359,32.365044855923685,0,65.34924272897453,77.13003944470111,0,0.5475975557682153,1,25.85582347897155,22.6877423794479,0.09083799074602718,71.17303134595328,48.57995769317939,0,60.82891535820318,1
1,0,1.280861669892492,9.278741003479894,0,95.53861077236367,1.460593355333558,68.49772408046019,0,1,-6.470273916506373,0.01268174173398312,8.274586400954266,1,2.3159069103090975,0.5944311398302763,2,0.19634954027905605,2,42.601509041228674,2.0513188056992635,1.6617898509702764,1,5.985989119524831,-6.874633795200797,22.318903133401765,0,61.937517464326504,8.286003194864598,0,0.02619656300343276,1,24.542261892867234,25.845139988946883,2.397090166653646,74.85191198688584,43.26921157565917,1,55.51937793434391,0
0,1,0.19132824977082002,-4.457371967529714,0,20.786305065759752,0.8280048191442607,32.393112905553195,1,1,5.203252119356868,0.8759432455305414,1.56614900347577,0,1.3043024008928141,0.28444661200213184,0,69.16319751454425,0,18.0264219584528,-1.1720399494006535,1.5856802315037326,0,30.3898660645263,5.436010637547504,35.66990949688975,1,30.799227207160115,40.50577216431855,1,0.3221602523718173,0,18.8490233696327,57.47581848576057,-2.389705530464154,83.66988002132891,32.30837782562909,0,35.66300761167695,0
1,1,0.2752639513941584,7.448351167640087,0,94.05984303966325,1.1998182527796546,57.21144993051517,0,1,-6.625364359748995,0.20537754866326025,8.437681857608094,1,3.0611899734377452,0.8854470538157955,2,19.446193412340847,2,35.284063750711695,1.7198687783327073,1.9145734475612688,1,7.448099374729109,-5.728209154522224,22.394511726673258,0,59.89612010082038,28.064973733385074,0,0.2366773518398047,1,20.9715326595731,27.61593494398911,-0.6217782603117161,13.185487811790402,42.75127497416014,1,97.7512793398251,0
0,2,0.13945383550892154,-4.882895982819911,3,28.443353207605508,-2.0640922875872425,34.23612642909079,3,0,6.79113999442567,0.4365620570664486,1.5781329904387573,0,4.345435900607131,0.36743863340073746,0,79.0421937823422,0,50.43772560524246,-2.7041650353607283,7.955802702978446,0,31.649950177102202,5.38192903067419,12.212039753646401,1,29.86316106268129,5.573518951035332,1,0.3549236327062965,0,21.478028072605593,59.13968612612864,-0.10184186035669172,8.95510193985724,72.54734673149501,1,26.4857735279454,0
1,0,-0.2837760536883094,-4.978411917688684,2,28.930423116639687,0.0910794232613134,33.83571200557502,1,0,3.674898799394393,0.794906780498374,1.8527566788685481,0,2.0707473695439726,0.36497792115950495,0,67.50190895934739,0,40.97015242493696,0.9012373650091204,2.5724803488667938,1,28.979449385820928,4.599651979504442,18.091400020150665,1,32.37944863967534,60.5721420004135,1,0.4800893888702438,0,32.223270829821224,55.59895914406736,0.5606939036900723,13.055865297337393,52.47132040176992,1,44.186836553163225,1
1,0,1.4835134255393116,8.946608751151604,2,84.82219240380088,1.2210019917419708,69.95127271898463,0,1,-6.473481185985081,0.0074460508479607945,6.179218560106474,1,1.8165164733009926,0.38074867806193075,2,0.08347158944759236,2,17.317764373970444,1.3483208089855472,1.218038466501663,2,6.539596078327188,-7.017591417125731,9.086963361262296,0,62.28150924344254,15.199390758901338,0,0.016112392624761995,1,23.853992209843113,25.79160474208348,0.1457049364540199,31.46769101064337,37.39887655708826,1,63.04808656351793,0
0,0,-0.5475585244506921,-5.6875152692872994,1,26.226896040744798,-0.8462748518385449,18.14872864455002,2,0,4.449755578344821,0.976621345316933,1.7467926363395367,0,4.306626806741206,0.5922676532002368,0,98.89078138116041,0,29.575434191832745,-1.7884589507759858,4.403627247733083,0,31.090151050842316,5.661766123287165,22.439182255125907,1,30.054013121730478,28.353690076785263,1,0.9296544407629146,0,20.08137593532593,58.315442072164046,0.2686809843758398,28.800269757138448,37.97567152673062,0,18.12836271439082,0
1,2,0.6455631085514006,8.581470614810062,1,77.49619760397029,0.32632111404573927,69.41150137489925,0,0,-5.9182890280818965,0.04899161887011805,4.938719290269078,1,2.941607850129698,0.2982443520001149,2,9.561445119223727,2,36.41709752183632,-1.299434713235264,43.48199208243923,0,8.625715746982486,-5.698087029501874,33.278139396317,0,58.806343023966065,3.9276343498852695,0,0.15581006674806086,1,39.75001262961251,29.18912722525675,-0.267883891166326,80.72450256881842,28.836363298542807,1,99.52227816976844,0
1,1,-0.4460041999925726,9.996655482480307,0,99.99407134174105,-0.5701676465535997,64.90007373377503,0,1,-9.99840789086441,0.0009316131509813363,51.04222343579536,1,29.52802013732071,0.9998015065355044,2,4.078527028947837,2,44.24914899297704,1.2341017169037662,0.8914381280728298,2,0.0019863799285912975,-9.999137181919846,25.33343532237825,0,69.9976437759837,50.14178824480291,0,0.6703008208011849,1,39.99978014321364,18.002569161064706,0.19892012982801488,83.78888170190486,42.65871643682354,1,99.9996850301095,1
0,1,-0.5194308294462059,-5.455685763411768,3,11.111034246636981,-0.9767997740825285,34.650884655403445,3,0,8.017300901164337,0.8492894695288364,1.692113415660102,0,2.101147706107353,0.17896237222323158,0,91.48402307900373,0,33.11067141470323,0.6139858239386802,2.644114565176718,0,30.84538759272168,5.259113877887135,1.2818018544878451,1,29.79483513874364,36.86079656831969,1,0.6268786886853877,1,9.824759205426188,57.995120741622586,0.7101084393446931,67.49014712210634,42.17723563448654,1,7.839875130611795,0
0,1,0.6753911751355265,-4.705567548910354,0,32.440939391163205,0.4255391794302981,35.99709257697246,3,0,7.054554135564416,0.6047376266097106,1.6727110494239228,0,1.1515320981464408,0.3327182979196188,0,48.47309735567165,0,35.33418388074607,-0.7938172289443792,1.5233702861817173,0,30.912366259457194,5.7667662371201125,11.50538613634755,1,30.41002397378196,62.2791479816936,1,0.16392171868884964,0,13.362893493609928,58.27987162706336,-1.3323076760789945,33.133016331428344,38.574232829032546,0,10.044596712801551,0
0,2,-0.19390841606942494,-4.494754637698125,0,53.638598814933516,0.2870207331913552,35.88898961877675,1,1,1.9639803813244505,0.7338154109509429,2.4733674509152146,1,2.306493948483171,0.38436152346818364,0,80.42859314447901,0,41.90601089476024,-1.5090238956375601,2.948097180250727,1,25.6487378705857,3.6000730150868243,21.047172466700573,0,36.48675758859252,0.22876876325188533,1,0.8131215304367352,0,19.846820064620122,51.43146229758606,-0.09468941929019115,56.62143375936572,37.07863726443799,0,23.67333817957614,1
1,0,-0.8581669569977459,8.372259036690469,1,98.67044182109659,-1.7229298210474415,33.614272401947936,0,0,-9.926807568888256,0.08678528263351432,15.365465410526834,1,28.83538160038086,0.9997981512785967,2,54.69118805627215,2,23.974628714283874,1.2953043671448743,1.7713007697231844,2,0.1981958366688863,-9.920769784555795,30.733030149014787,0,69.75037502703364,76.49365763816515,0,0.9948157802340043,1,19.425232766082647,18.249539641058433,-0.2925441187722737,71.12105112340325,38.876384209535665,1,90.10626289912449,1
0,0,0.4972445589496727,4.6578362262805495,2,29.55234338523661,0.16679747854490307,30.036587993759312,1,1,2.532685301864099,0.6876388752357372,1.6375693869148877,1,2.0147499880196675,0.32301496313284717,1,49.4263266371045,1,24.997752404225473,0.1635401275678951,2.8603711598425177,0,24.955258379744954,2.759383272774736,0.2539294086276689,1,36.24607416009646,69.01704265045124,0,0.13618371016497216,1,16.395202734817776,51.73468634513598,-0.8711027724481695,9.980837051378739,47.5397399599063,0,41.06344678809018,1
0,0,-2.7170226675601574,-1.8018018641223552,4,38.9065810426029,-3.2923012415422583,32.18212953751487,0,0,-3.1992550306593115,0.30836776073134053,1.722011039698362,1,13.74128559223007,0.6218563719024747,0,94.5980202496073,0,79.9679561714011,-0.6695336244473397,37.427587862113384,0,18.532742909127112,-1.6996807755532846,17.219104119972627,0,45.308173533375395,37.97354818621925,0,0.988111484875337,0,10.535732622997177,43.79239256251474,-0.45715029387476325,32.15628772816002,33.960341396792785,1,87.29022912103265,1
1,1,-0.22852908165436828,3.3256319242876593,0,71.01513143789676,-0.331991530832925,32.084158396391345,0,0,-4.425578594862104,0.6655996197993473,3.8009294668453277,1,4.978832381359305,0.7304402497943954,1,79.3934952203122,1,62.50518948268823,-0.16679530573644247,1.097819323549019,1,12.107008642546628,-3.809989945772635,6.629128229891195,0,54.954356120184244,37.885404278747274,0,0.9001927398333447,1,26.743259506750825,32.68364804291673,-0.42696319819908596,40.11075033088072,26.335635112350104,0,63.37671163649723,1
1,1,-0.16749939394590604,-3.509400432684867,2,26.048477786210007,0.25906094452482886,40.70348266327191,2,1,5.160074339983009,0.8291950219343371,1.745626499269041,0,1.6131626733839408,0.2705565793699674,0,71.12340972536995,0,64.66771680120547,0.8684153010652136,2.0235726168541266,0,30.07377718455153,5.141602607351237,20.642433396599053,1,30.704531598691656,20.17207042700577,1,0.29167407136940343,0,17.678636629028528,57.14857871860244,-1.0586872604776847,22.59014742602656,39.34203363224884,1,28.622785157147778,0
1,0,-0.8556098764712944,6.754528536365566,0,91.19023243011107,0.36242038945768174,35.625954539280585,0,0,-9.360063297339632,0.38194182397914894,8.882923333856642,1,6.324990929213364,0.9863763146062738,2,42.76099310798276,2,46.08121974811673,0.21114081736767085,3.8400809372958395,2,1.3231579105455538,-9.367879148362094,31.89633904904462,0,68.31086017701857,77.71322790083285,0,0.8085470413961371,1,25.415149700033904,19.71161340851208,-0.5807969311014952,21.151615680074297,50.91159663445433,0,74.81853085191293,1
0,2,-0.22936797088853214,-2.768254070169963,3,28.108953313420347,-2.0616274505115455,34.90783594860926,2,1,5.364025943095573,0.4624010939841414,1.5633436973089265,0,5.35173757493956,0.25162407704605017,0,80.03730514181274,0,2.872245516611782,-1.0844043125577536,1.7324743612672355,0,30.470364036927585,5.015166834351039,6.149414920353616,1,30.09994087781951,15.82227601434154,1,0.8336402864407262,0,21.39039739723879,57.86569660077124,0.05343145838383972,75.64225424610589,40.192299225741394,1,51.70152086315245,0
0,0,0.502977128301095,-7.150387063880077,0,53.256256578507774,1.3332758340940252,29.995851751986713,1,1,2.3315558005411283,0.6639401694069998,2.4397163194789235,0,1.2338912048336375,0.65887842045082,0,35.31151518463655,1,73.83933475677308,-0.17125774681289224,1.3994936561967593,0,26.556442335100737,3.7351291910391353,18.54400345356885,0,35.3157263380814,74.58766992710089,1,0.236714935805788,0,22.960356862250215,52.48809246239584,-0.6831380556050374,58.889589990344945,34.05054613828901,0,51.87965447916134,1
1,0,0.02047119086988865,5.974997234860762,1,58.63362352247948,0.2886318521655271,48.630960273662666,0,0,0.28619809063865453,0.5032873774976467,3.0790503223302412,1,2.5895892326943204,0.2845177423703438,1,46.622877089698655,1,47.77459649354111,1.0790859510315938,1.4584490126474927,2,21.027330666752132,0.746382442785416,6.795141559536225,0,41.96425612049635,35.12506968142489,0,0.46451790523943703,1,23.473478284272964,45.54305342478905,-0.05257401146364764,57.10067043727213,56.616638204291846,0,96.49294938511943,0
0,0,-0.533478653786965,-4.449408101127037,2,31.224265599615254,-0.01157390348002087,32.38395081635797,1,1,2.433487616484989,0.784120906767491,1.7965781535855245,0,2.4140871452111194,0.2792334482786262,1,72.3315575113831,0,54.90795142245104,-1.0195977947425483,1.4661384635006462,0,26.74654173704987,3.1895533339925954,20.609958865360014,1,34.91484482038955,64.53777364325883,1,0.3632168012518509,0,23.306532317969285,52.73501424771501,0.5269307695831144,60.96357042076661,28.315575684640912,1,49.6256687941769,0
1,0,-1.083534550026421,4.809794192363476,0,72.06415393462828,0.3569293300900659,30.72399184873541,0,0,-5.047728458709038,0.6171214143568955,4.391738559471424,1,3.7065022115889508,0.8077521349453443,2,60.27101641291384,1,12.308214877178036,0.6717421157762428,4.2623283392115665,2,9.087412308070647,-5.402534111411703,23.00411676018357,0,58.09434375738812,42.60403844647563,0,0.7332308897568163,1,22.94604980396943,29.80716974471619,-0.1884305801000422,22.43935960231596,34.595738772056265,0,78.44962623737462,1
0,1,-0.14982912781922503,1.2780734698694083,2,20.95914452985796,0.14907618867531647,20.102277921650554,1,0,4.171989681823181,0.9435490880448126,1.6454651830037033,0,2.554713300960419,0.2807313342310206,0,84.53144708579796,0,34.366962048248325,-0.36424467993934,2.67150541602975,0,30.418451465250264,4.706197211900118,35.092857155689174,1,31.64058631041218,42.44664216224181,1,0.6162436261947383,0,17.44775168801933,56.17377954497294,2.4815667979500673,35.52630874939307,64.3181217258309,0,29.264900851296392,1
0,1,-0.5099530527515312,-3.792896608196644,3,32.02429446478741,-2.005817856943517,31.05352876391297,2,0,4.688295313162303,0.2633243499270509,1.5837479528598115,0,5.5062460764682,0.17269229499791222,0,68.76929168337932,0,2.174679263765258,-0.7154508815376202,8.269977761565546,0,31.12436030225861,4.947402804032098,26.520953838557126,1,30.302011462613635,47.23985982080232,1,0.759393836200807,0,0.0002024970155778405,58.682966111436436,0.648742275097356,33.67096723059657,46.14308780633812,1,10.890588046620008,0
1,0,0.0006556394302293615,7.37600700635862,2,80.6293597026027,0.05631859515113203,45.49678105464953,0,0,-7.6104880230551615,0.2479277755266348,5.686771693393504,1,4.584125735237864,0.8886569841371348,2,22.89217731298672,2,40.2137671958435,1.8777405710122095,6.366692699517415,1,6.405464018790266,-6.865562056302484,15.722413476557033,0,62.126189273968784,74.72019778061455,0,0.5198161091780406,1,31.948005621412268,26.269100056187995,-0.6979537752761038,66.46834480755737,79.98810505033171,1,98.34702558455257,0
1,2,-0.6222195015851072,-0.02422617086245893,0,64.24862353914436,0.6390641741587775,31.20355465919544,0,1,0.4337766739219635,0.8310913110806621,3.1995187834395464,1,1.9119001112079308,0.46013974053073153,0,79.4986214984119,1,24.86976017704963,0.08933015656554744,1.0405659484977108,1,22.343784321781005,1.8636104861290228,8.580886376416485,0,40.874616724757274,36.60489140881181,0,0.5617846729776259,0,25.71977246230301,46.979889939571585,-0.2088161897005708,74.41421170440196,37.98828637034243,0,63.20308500646682,1
1,2,-1.4423484152231905,-2.3649061734023933,1,21.622891071285377,0.19492598428744162,37.745421521413974,1,0,3.8886723905833502,0.8779789857220048,1.7703576423227934,0,2.1019946211055047,0.2201686210497067,0,87.50693691766733,0,38.55814994070829,0.8105710875984172,2.9661306430191967,1,28.458775740631385,4.5944685961774425,15.486873596299047,1,32.14007331603635,15.44307560484016,1,0.8625750603598031,0,19.814747491356947,55.28665653207035,0.1208213434784078,55.79481210858681,40.57709366676997,1,83.95666607747057,0
1,0,0.22654791751921333,2.6994768736015207,0,71.28751679786778,0.10231709403514953,32.822777222589416,0,0,-4.6605126681693925,0.41946194876838244,4.178297166357805,1,3.4397067469530866,0.8072953117841304,1,47.46050404743643,1,57.57799299976105,-0.21016030803768487,2.718608433411125,1,11.244922602535992,-4.138729506322507,31.360013076409796,0,55.59415749314353,50.75327122223972,0,0.5230779472567034,1,23.89961807556451,31.96739043923312,0.6845782312443744,88.45962145496932,40.265852671986124,0,76.48532849271484,0
0,1,0.20754808283621368,-2.3606871368032696,2,28.334276169873196,-0.3848858064284293,50.38746240229289,1,0,3.4924298758842163,0.5179241599309723,1.5185984870460325,0,0.8925710139494136,0.2568920894268812,0,47.74461026903249,1,35.53028546745972,-0.43725487718416406,2.760126975430606,0,30.175232290212325,4.946964542410665,5.668001651213926,1,30.5716120252548,58.58086519226431,1,0.5173724804645399,0,22.060387285337015,57.18422875186394,0.23500828423144762,13.489087195627397,51.685240172175114,1,33.39363694635974,1
0,0,0.18945382659747387,-3.9011250492492175,0,26.9286194868942,0.8147457705512265,33.42314783247764,2,1,5.101487736522536,0.7917152437732299,1.5547794790378255,0,1.2604778327291115,0.2973897240174329,0,62.19780060053017,0,63.628792880358645,-2.272584108451459,0.9354933679518612,1,30.581048148196437,5.539558357867094,34.13553144674913,1,30.103561731431032,67.89256723470443,1,0.3824159939741287,0,13.410235121767965,57.57052656191849,0.41989893826394775,19.269995590036302,35.78117232422918,0,45.975539885077055,0
0,1,-1.7096868487762968,2.7934431045475847,1,20.075411675553546,-0.7454377004592345,31.63297130054392,2,1,5.136529381151622,0.8380629774268824,1.6121799806114756,0,3.276698167279215,0.301159277110547,0,92.74921733342383,0,38.95808767107072,-0.36879673031154475,1.3686270695974236,0,30.798198386269966,5.483516418271872,29.034083061522892,1,29.852668613369218,42.40402744592696,1,0.9060093998611445,1,23.21474549717477,58.04645583515832,0.6356189441442524,31.442517296752026,41.12934258325676,0,29.102525022354296,0
0,1,0.6476284300059937,-7.2021865222917425,2,28.215087863999095,-0.00929178724405891,47.291208894416265,2,0,6.021055774229488,0.5682673163151191,1.5288180217941987,0,1.647090411864491,0.20608731639776973,0,41.38887012922075,0,30.769119326367807,-0.5754200064496033,6.527011731629337,0,30.95964773823303,5.55899691074764,26.902328555464994,1,30.353724156409026,31.448408366801004,1,0.13464258174554888,0,19.513621844098687,58.17510383440315,-0.9840611663747082,88.89395439572742,39.277862339290735,0,30.596601789501936,0
0,0,-0.25386461357391404,-5.1025990707989655,2,27.77973304488833,-0.03858538499608223,33.99556590299797,1,0,2.556424282627635,0.7406167309236633,1.623393099265474,0,2.579265571691462,0.3624985705623739,0,63.492502366375014,0,67.17021194356124,0.5865042411497264,1.605491213419098,0,27.878118504995886,4.020500198836455,18.291533190983294,1,33.77275852074621,42.45750253858611,1,0.7681724934160294,0,3.3441478156702953,54.19197000410735,0.8602204387155639,31.969257524048437,50.4756904515972,1,44.38644246925643,1
0,0,0.6709365001436031,-4.562827130747518,0,40.61682266980304,0.9530556511368294,32.91387496789457,1,1,2.732568145031241,0.7667366716505136,2.156352271953034,1,1.5700673211040401,0.3860660376091484,0,54.323651650006155,1,40.82787052869026,-1.1601957799207732,5.113606733357186,0,25.826613358259685,3.2724351437023262,34.92158851248448,1,35.57781270807477,27.880992077474183,0,0.2573552439833784,1,22.19219492256787,51.590194486089075,1.3717644523818875,11.863117014801544,33.688792058247536,0,58.11623742315047,1
1,0,-0.4957200214629705,1.9755887560367196,4,26.45172787164953,-1.6193666721522195,38.76434079972411,0,0,-1.642408377017313,0.6733727814081117,1.831242823464845,1,6.101015642305079,0.27715020501976395,0,79.21009814595993,0,79.99996387845299,-0.7814097999348616,3.2223774998475734,1,20.349469333943937,-0.5045601418797627,23.655896703290136,0,43.416804457571004,63.522807381593,0,0.9377637841517836,1,19.578981936833028,44.32584314887754,-0.5653363558282003,81.648867928909,43.29996658491285,1,47.6745972484915,0
0,0,0.13997892956103386,-3.0414309179581807,2,30.77395515570095,-0.21607570887155353,34.749745154462644,1,0,0.715817894779553,0.7265124634188512,1.9102780867616382,1,2.753434948855859,0.4384770946600687,1,65.70621030310397,1,26.93111900246698,0.4297756057408653,1.28948788106082,1,22.789705910701066,1.2741859091612735,22.595403204325724,0,40.27080883308735,60.01141322595133,0,0.7592963054658806,1,15.671752706971931,48.44455361189138,0.7155754522959846,66.58256664667104,62.436504029241334,0,24.865751112785418,1
0,1,0.5616006396911957,-0.22627013977093924,2,28.505175887939394,-0.8637738926810292,35.08633404857487,2,0,5.835507655085843,0.42287254858563833,1.5644210709348336,0,2.747326295857727,0.11954866404432402,0,55.57837080139385,0,7.996953840595751,-0.34987309377690284,1.85251053989557,0,31.005008787605142,5.207378578848553,12.602304759170803,1,29.347737772050436,14.783597353055518,1,0.21242675687762103,1,15.867588338324216,58.18243741240893,-0.20075957769384106,1.8663324358104805,43.84251216325764,1,10.795381289261202,0
1,2,0.6898441090861188,6.953562972304184,0,83.87186368742817,0.8702430156903667,61.71163980989677,0,1,-6.529498827189208,0.23710797477327517,5.976556140362168,1,2.9728076782484054,0.643562062549628,2,21.15858071421308,2,27.693835207911384,-0.4718610743647621,2.085563382043963,2,6.061670463488196,-6.6594451952215294,37.27308042420732,0,62.19148715511332,6.242060727269312,0,0.19789169594212885,1,24.000051018149602,25.846920866104902,0.17838679824104178,30.278045467669113,20.22093651909897,0,96.77033478116923,0
0,0,0.8762314405390514,0.18561841283465164,2,53.769009212813344,-0.27389464163687527,39.66924079407791,0,0,-1.683380033133771,0.5292593952136182,2.5694340385660746,1,3.3126025478832224,0.5132271401745596,1,45.59857180044887,1,33.36049067026463,0.2628440424008627,4.232662228083995,0,18.247256055823676,-1.153071691443115,9.441662553030772,0,45.84888102603581,67.02476349922618,0,0.2188356107415197,1,16.968308344925134,41.714614490931254,2.3926481130067696,97.87100674896557,35.650435690564144,0,76.49349939503485,1
1,1,0.32971461664643537,4.752155479371593,0,96.44839986139766,1.5607013298398442,37.548309766816644,0,1,-5.890988673960757,0.34756930557339627,9.940379999148917,1,3.0603898862403573,0.8882627329851251,2,23.43755679105714,2,21.563935052964858,1.1865701173855787,1.0587753264249553,2,6.691122129422967,-5.9935714131367215,20.175721284539637,0,61.04425157195157,8.344918222210588,0,0.27654199677481295,1,19.72186615767759,26.84014891129331,0.962935637288802,22.347798509359496,35.902913929310806,0,89.1748496019893,0
1,0,0.6560200860278738,-4.721784551717962,1,57.8059315193846,0.7629435666894736,31.850335004880158,0,0,-0.7072303175486603,0.8034367033043304,2.5956736988030262,1,2.2467025436278143,0.5715415055395053,0,57.35789843833694,1,13.047505451853354,0.8095278134136591,2.7963156255594064,0,19.678260198438515,0.028620377810872455,17.097392822399666,0,44.129214085507996,65.34340322478147,0,0.18331782461565888,0,14.984762264377988,43.53755227671701,-0.053441056902918026,73.78641449392572,33.46889886712406,0,38.966897957575455,1
1,0,-0.4353554418809623,-3.8905549278514027,3,24.803700295318325,-0.24613099353307502,59.5873522767868,1,1,2.336220245980771,0.5726256615634366,1.6370048064789104,0,1.8883357135601004,0.3807415148296541,1,50.397136154915614,1,58.76044771501892,0.21835960135425037,2.125703106467839,1,27.03400093945112,3.5384453204872095,10.822485259577926,1,34.303628264958604,63.98972214879569,1,0.6560246142394985,0,29.793026829155203,53.1928181783248,0.020229201531110397,14.89577436966853,35.91116544521695,1,88.93105007563604,1
0,1,-0.1838315510738357,-3.455035080706377,3,26.412687196554486,-3.570451853921966,31.3387933308804,3,1,4.405023893824396,0.17673920487952383,1.6024316874401499,0,9.992661747355493,0.2795311917602167,0,84.15607045091346,0,22.446615170360573,-0.6681898121102557,4.859856081889784,0,31.712976133681707,4.868213547287056,14.27321053251301,1,29.958625284987463,47.1127518380998,1,0.7978807923725263,0,0.0005778812008139234,59.237200436632335,-0.39089354778563423,56.85238622673211,38.59144229144105,0,9.423711273085129,0
1,1,-0.1423569736791281,4.898151122694848,1,70.81876743250331,-0.5350459544691475,56.489326935370244,0,0,-2.030237366768281,0.34217957214752265,3.5923887514119657,1,4.1897307294824415,0.3920528147024726,1,46.54196212838313,1,34.19259637066682,1.6286364226553176,1.251633716625495,2,16.49172750336191,-1.3164191663826408,0.16801170422091616,0,47.716327629549475,29.413933374465778,0,0.6832672268164317,1,17.623149067481116,39.86722361489157,1.2033872129693912,52.34351581536492,34.18348713143619,1,79.65068135313972,0
0,0,-0.6394951658197124,-4.9382141237106065,1,11.157618963101696,-0.8852128092774861,29.578448978250215,3,1,8.748871704957946,0.7497921485229522,1.6110975159962382,0,1.8062044016013175,0.19472990598801138,0,85.19653262339604,0,37.15824162642822,0.06719481926236011,1.8408282815210104,0,31.437099188633937,5.04756765787684,8.572045153028062,1,29.522536158458188,43.74966094729311,0,0.6708426434243254,0,16.62191456585323,58.732848413277544,0.6503884288021453,38.61622468991231,79.87024233823577,0,2.3170515774178835,0
0,1,-0.48135793046509745,-8.044961567049365,2,30.874036634360724,-1.1046051750795485,35.54367179053786,2,0,4.08083748141895,0.5114639901399549,1.5704826181654927,0,3.581971226280963,0.38813762475554264,0,70.67588426711913,0,28.031105446445295,-0.5445440719407925,4.5524019430921525,0,31.378228368154993,5.411321414187782,38.33525220764106,1,30.220878758982835,21.25483610893731,1,0.5672179219937218,0,4.238027969469078,58.817220999863046,0.7785202721119844,19.596489259098917,49.84189370142208,0,18.834986200400607,0
0,0,0.8038842477569407,4.0184848137513605,2,41.50984861323441,0.3939295920582646,32.10758920835634,0,0,0.7036617542520922,0.6311533438344431,2.154404023377057,1,2.235648429166925,0.31149820873834255,1,39.22391837852175,1,17.484332115082243,-0.4591928291412486,1.56410363186026,0,24.021039218973318,1.9674720768460485,12.596671505218628,0,38.928931489354184,40.364776108327796,0,0.20488885802705392,1,19.987972914501185,49.28907070312325,0.24286120726629293,90.46120000081487,49.58797389506363,1,52.1428386950673,0
1,2,-0.6381435851630941,1.5468155389929557,0,30.57131956341953,1.082617680635658,63.344934071126694,1,1,5.806311852451799,0.5798399407650038,1.8586879857836016,0,1.1133021493259208,0.2860480303895826,0,42.51176143169154,0,28.28685251694104,0.6304104597849827,1.6947054526199694,1,29.7331814049193,6.573073367619699,30.515359266163497,1,30.157522906588014,0.307942459349948,1,0.6402198549268551,0,12.71934502353426,56.41199079122161,0.9335330967736162,25.871701397638404,38.93112161143074,1,79.66331619947952,0
0,1,-0.4042177494412051,-9.991739057044589,4,32.36229067024132,-2.326961993499731,31.80068010453567,3,0,7.838809833369304,0.3020889219383862,1.5612230137248657,0,4.326537427136293,0.2786740906719545,0,72.73001882157969,0,29.252048532078412,-0.2900652490359759,20.723752418681116,0,31.222817663257516,4.925313440282647,21.78105314254918,1,29.981157722174217,32.86850394750661,1,0.6509635248735166,0,16.53490410940048,58.638369961545585,0.31165765525668465,96.83496771644432,79.99871383028531,1,6.077506125941884,0
0,2,-0.5365624066590391,-6.866018714721411,0,21.629108176086852,0.45884379626851807,31.494651513137104,2,1,6.4004492509121,0.9179701082558855,1.7166541599798022,0,1.448185689659683,0.2799964649336957,0,85.95090652143254,0,27.411252538220744,1.1421725702287115,1.041763638666377,1,30.235740949291745,5.582346587894875,16.494306286682875,1,30.71886871080494,24.499324844527806,1,0.7640838953895568,0,7.680876648093935,57.163137610082025,0.021540279575659627,15.628821897504247,40.6946445247998,0,13.908750456324592,1
