S0,S1,S2,X3,X4,X5,X6,X7,Y,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19,U20,U21,U22,U23,U24,U25,U26,U27,U28,U29,U30,U31,U32,U33,U34,U35,U36,U37,U38,U39
0,0,0.7281355027210613,0.17885268251631706,14.955574131598928,33.45797549925492,0.4170273804176724,44.553228946299235,0,0.37097305864845387,0,65.11523177490365,19.625926941630777,1,1,1,28.87960486647456,-4.575356204955553,1,-2.169335268988374,0,2.277721889530966,37.7867316349609,3.376472040994109,57.10160814369359,1,0.2986404698119629,3.8828408744962655,15.151285682197491,0.5796996936148476,86.58766024438677,1.9595094160984317,1,1,1.2352850805681193,20.308882671290412,22.71288174875651,0,1,0,48.65961295875649,0.019123116553530273,42.666050530437346,0,54.21805673564856,1,2.309643324374955,0,-5.080030240285591,14.24125737608675,-0.337024846239971,69.31698302948462,1,0,35.790662022950265,18.161287405325513,18.67580809520816,1.77694584463862,-0.06802123447622453,2.892987267744987
1,0,0.25188666073435806,-0.7750991123383515,20.351294281159362,28.458211721392747,0.23738964831255915,62.340844239257684,1,0.7640006342587726,1,22.535924625947352,10.955068640880544,2,0,0,21.760173599093854,-5.284745618126879,0,-2.77964971573644,0,3.0687786904006518,28.879787766763204,3.3996542434902777,41.12429585024828,0,0.8967281614611224,4.194048727268272,33.99793465985247,0.765313170688947,94.96157175017109,-0.6008920093140216,1,3,-0.590227306745728,0.0563483853353941,28.093594931432193,0,0,0,22.648240082991872,0.8469294457611938,51.65275561143043,0,37.95525950381004,1,4.3132695423481255,0,6.3994975048917695,30.492050863386023,-0.32666709033270647,57.723055189147225,1,0,58.36343203565178,48.226640151364336,17.199191787863676,4.611443050263226,0.8615963764812021,3.022876001062305
1,2,-0.1345051420320746,-0.6426355424875881,20.427497847264263,90.37737267280896,0.886223025197035,9.216963699897537,0,0.20838275832829073,0,74.31786844985811,18.01632562914015,0,1,2,79.25281766385014,9.484798757230987,2,9.678227911970549,0,2.2240559533890805,55.868991446863596,3.252364823499884,67.96147745446967,1,0.49977763433342004,2.6984982031344757,21.73044590040181,0.2175804771706379,43.30340515455205,2.4870309469070824,1,1,-1.4881024067886852,16.628095829408363,21.158534901836585,0,1,1,22.60984639822674,0.2548747532311628,44.191698290383,1,53.932422397441776,1,1.1905296908226455,0,1.781519701707797,28.93094645606075,-0.913585172408806,39.58789684214549,1,0,29.580203308018792,23.037284439153364,74.63959849634426,1.5045226959814872,0.40014156397468703,3.3731685441694084
1,0,0.07040578999153949,-0.5568718338878169,12.451066255337047,26.264997466640143,0.2204932071763302,53.73761967291473,1,0.9655391682290672,1,3.1345601428025507,12.490140622112696,4,0,0,23.119606589843897,2.3645462266238333,0,-3.8936489939068757,0,1.8017736087678153,25.908265074008458,5.561501883135258,41.66382014909125,0,0.3433563850552712,3.091637230227651,26.830667011221752,0.4687276307547504,74.69380756509835,-0.8546010012234407,2,2,-0.0667690724604171,26.13878161368786,35.10519021607797,1,1,1,32.40163098501746,0.32633032002067713,27.673149716508057,1,19.05543166274933,0,9.316902353284698,1,8.775768039573165,28.131589187321467,0.06640764654194278,49.97640309825846,1,1,97.7797654112154,78.68104251860548,73.57115914906821,-8.341484452717532,0.34988225186996946,2.1462681055634216
1,1,0.027349725640514033,-0.6420495138484277,15.806776650363258,14.373234242755363,0.5168301446206491,46.759777711591425,0,0.4120015779811246,0,51.20448329809177,11.141696821800046,0,1,1,70.99138589768205,3.3103717573736517,1,8.466271146129433,0,4.183784961615168,68.28011553587001,2.81984803673575,48.96216172085948,1,0.871868401230306,1.6375802458264195,20.301406278861897,0.7436992709202404,90.78078962407031,-0.9922105844677327,0,0,-0.42641971598542083,15.27488327369821,17.98678292316661,2,1,1,22.628540025901284,0.9468537423475427,34.475557722547094,2,55.92236374759247,1,1.9280614211310287,0,-8.685306948031842,27.581091723854406,-0.19276726479311895,51.677504450241614,1,0,30.391341337479478,20.74400309546174,3.31007607677261,7.873573490021812,0.3671727747699096,2.1516509460223627
0,1,-0.9697668024939651,-0.7106149777940092,62.68422325609784,19.642638813552054,0.25736325320165687,72.01858065663384,0,0.5841902057399689,1,40.94207757979995,10.991635190598537,2,0,0,25.541839481622077,-7.663995413351224,0,-0.41705770429818756,1,1.9969906070271033,60.419867104208365,1.2257208540187643,53.47134812613938,0,0.35893400911276274,1.759693016576805,1.6346436173704504,0.16150635256955448,99.99247039598772,1.4860708771943891,0,0,1.4352785041749652,22.94227979908321,2.175626203339256,0,0,0,35.478292977688085,0.20301831214194221,18.000000586014053,1,58.72168146496018,1,2.8543337305173067,1,-6.096898150456616,30.557443392651123,0.14081704210905172,56.93831301804155,1,0,21.36454221833437,20.67168084867039,9.364286273797173,-9.511387952594587,0.2909038269683594,1.8269231265009156
0,0,-4.4114337417366425,3.388730748311332,46.910527756094496,24.35970154713505,0.33689557795595154,45.949040447633756,1,0.4444427396437951,1,69.66426502796124,16.880158538948173,3,0,0,23.779681812527336,-1.6103681966139778,1,-6.5522041858768185,1,5.38931481414217,67.01230166143094,2.2374903317532184,55.462309886049376,0,0.5965641841337255,0.1353352832366127,26.39923599620841,0.6305804553936396,76.95188453284256,-0.2503347720784314,0,1,3.6070524588347355,32.15779356379641,17.175734035879543,3,0,0,99.99260513372934,0.03744839088569757,40.82440752237699,2,35.16677578143563,0,4.210205297465459,1,-8.975512387080883,0.0848926097735303,0.46719271612969676,40.0374570346929,0,1,65.09713106261931,52.71062740282438,30.8054472720048,-3.71461588231705,-4.215666107933048,2.597001254956768
0,0,-0.09771143837911539,0.8978661017873071,43.92682688519847,44.7930196975278,0.3895466678348287,51.43826075059154,1,0.364920745554788,0,69.49470362349821,26.31740802647226,0,1,0,21.39951476420989,-6.109889402565491,1,-5.057372503229384,0,2.7458286351513284,27.732689273304153,2.110918366729324,22.259209663551626,1,8.038243213992491e-06,2.1492686717807645,19.356619655267437,0.45513299229991006,76.717834883542,0.07399216165318814,0,3,-0.2815147388238569,37.55291717201045,12.312638333961633,0,0,0,75.41267148092874,0.52194029524726,36.1178494160041,1,54.097427610161944,1,2.5756591528874733,1,9.090433303162516,6.006937887466616,0.4181621689975384,40.57991155547482,0,0,28.873966533250705,20.947273786693337,46.243255108840145,-1.974543327061447,-0.7357526587703174,2.6443831765787076
1,0,0.9623221596869752,-0.9958037350175457,26.45919736343421,21.097985807524744,0.28483712921528026,61.42911873517426,0,0.5466281914584523,1,41.97095669197309,11.003927864514502,0,0,0,29.662152770817116,-6.551773200247823,0,-0.478297947347464,1,0.5935250423367397,23.462945813003046,3.03396691527198,36.77314807467675,1,0.2989299478035786,3.229625084188666,18.92300936856131,0.9999966346532307,63.26023135893668,-0.16904214556554736,1,2,-0.11859580651866146,30.339226975003548,22.732485693919994,0,0,0,35.33828919900372,0.7428592483418353,26.712174062371943,1,56.02591754385768,1,2.672423219026884,0,-3.168534922269295,32.43972031230846,0.4937155291198111,46.41421769189523,1,0,37.03453390761692,20.52392948519627,63.23882949117017,-6.302681661606426,1.1326091145190829,2.23273191310644
0,0,-0.14122769209789368,1.5686529814153638,79.96937018110029,96.87773253417473,0.950673633411744,6.881186693178121,0,0.06452474586571139,0,94.1639421307621,39.70717957794102,0,1,2,21.51444995962974,-0.7813555775361998,2,-6.327080646069715,1,1.9382560551161103,39.71847803851479,0.6101676700568966,51.97885345059772,1,0.9967140864614654,1.8262086615097621,17.86381586435136,0.4342379709434848,34.606493085870326,0.42690045311817554,0,3,-0.3242690584942588,17.670378827851202,2.2250033068027553,2,0,0,95.54759682296911,0.18268907752733105,42.70304920465498,0,61.81742628461929,0,0.9504641920173762,1,-8.532206905832806,1.6363470199331775,0.20053766763467767,32.32637567082629,1,1,11.369360357725428,23.030787401193734,39.755098926140505,-4.655041384612401,-0.9186337632526701,2.7987658385117142
0,1,-0.8430125057772558,1.1688955128180687,78.07789729805897,31.346344875487876,0.42717495222399215,57.2135314455076,0,0.32561098701183977,0,71.66509362662555,31.777857552100876,1,1,0,20.752257276061414,-6.855251808053694,1,-4.061845468876534,1,1.4283773005197882,21.801071138173853,0.8799947647267764,24.439747808038568,0,0.5082824806171226,1.7692022221385957,4.101541883079292,0.5170970812619522,85.00181400330491,1.8498101282042456,0,0,1.1958782278293028,4.7000379831984525,2.9196891518551715,0,1,0,88.11960569802817,0.7297583554448955,27.174669032375284,1,59.208327228439245,0,2.284224687570628,1,2.6328616474131117,5.983145114333752,0.31225989863099984,22.242013749830477,1,0,15.089820943940857,20.856039866293862,53.83472975047325,7.927054873529229,-0.6977944448613571,2.897557112572444
1,1,0.06241420677149954,1.3887932242590126,27.91002150030989,55.85280290640783,0.30781135298278095,41.38477256066801,1,0.5721138324768524,1,53.51905227523039,10.98709358994006,2,0,0,25.203913977432837,-0.65480916639331,0,-5.63199268529967,0,2.1447653312684682,22.976417947434932,3.2939273206566644,41.109480002271866,0,0.6945676055810713,2.7102489194326522,10.019003685689544,0.4019591731141431,33.67672225938868,-1.3522389217184332,1,0,0.7977555928754237,10.51590227263671,26.3620690826537,1,1,1,87.50551423004642,0.6507954541297238,65.37021491590508,1,32.59898444501013,1,4.4101235241774965,0,-7.813462286256132,2.7187170673371197,-1.146642518161257,60.8403348561281,1,2,70.0745338792406,54.67442350841252,21.000145277921277,9.642759061878593,-1.054191643388469,3.853397117253726
0,1,-0.055789954575792125,0.37095954504577205,41.316380386166955,44.16240840148976,0.3649751787744925,55.62729715832436,0,0.3580740823159786,0,69.84170442525766,28.44830816884798,1,1,0,21.826095095353587,-6.6805639448716105,1,-4.3615933743739355,1,2.857372070106008,35.639584136168565,1.8577763413765567,36.710950113225934,1,0.49062995612526844,2.8576409620535905,2.173204907090418,0.0794750263377938,87.49122827011597,-0.875830896871549,1,1,0.07817849723504132,23.256245201425898,14.725301776380011,2,0,1,54.05651631077071,0.540021808254153,39.94391404138552,0,57.14926274882835,0,2.3455361527432212,1,1.0593977840757933,13.10129448156377,0.8607870616000575,65.7675238114271,0,0,29.325410395732064,20.075204792323575,8.972537654026866,-9.295613687344183,-0.143049450936005,2.649740183461791
1,1,0.16003938008913238,-0.7192886560408743,30.898514351375383,13.710051537197815,0.23146995889878752,49.03757067689256,1,0.9565763556723426,1,3.4274046573282204,11.073120974362974,3,0,1,23.90646403804037,2.553703034138959,0,-3.421698887563811,0,5.935963692258209,30.800084975984507,8.283000860929496,19.612339329911727,1,0.3409040172645922,3.726797152006534,17.66685760365555,0.4752006872141222,36.443832617846454,-1.8433540042945507,2,1,0.1631338265029752,39.80549821190785,37.14326626199031,2,0,1,23.268268587953035,0.632149703252927,56.02246799027697,1,19.297101500743395,0,8.291154936426649,0,4.957299208114264,33.643210267121255,1.6948321135260018,54.98918753221719,0,0,97.15591023956371,77.66521420309803,75.4386030824281,6.054356606346175,0.784078306528744,2.561492239787918
1,0,0.2194536283895953,1.2484533832875235,10.772510159756212,66.42932111182893,0.3337057997139885,38.817636696727554,1,0.4798302052485147,1,65.1724282743937,11.217938713750101,0,0,0,28.034266845141524,-0.5329808023607878,1,-4.980245573640291,0,3.323240014730923,67.19629939392459,4.425933394048351,32.87523572590841,0,0.5890340396517687,2.5160828080537687,10.684770533082538,0.5094171707767593,47.36666743035977,0.5641992317782097,1,1,-0.14899587651479707,12.694650186025173,29.027945637717938,2,1,0,89.4485577605824,0.5492009410917869,57.537726330529615,0,34.49497143919031,1,3.925308071194079,0,1.7166536693571377,3.2582275715284625,-0.03457188584847793,40.18369065640921,1,2,67.96906471942796,50.13041574467634,68.7668062194488,-0.6207915630029177,-0.8194435027367453,4.188142933827188
0,1,3.07366441391733,1.0659032122061072,36.73050546287289,99.42591416757534,0.9831805118366721,0.4405063390638775,0,0.03457398820708396,0,96.50091094855989,39.41399514838851,0,1,2,39.58146727712372,6.811623254276981,2,-4.00550051243444,1,3.3370766226312814,51.593589617926,1.9927259981428678,45.24981123081109,1,0.5035064287566372,12.150090633077898,30.41512234723788,3.0947893416288785e-06,21.226979100990658,2.655501877675004,0,0,-0.507756385122733,22.824666325398976,12.099776478052258,0,0,1,76.58312082626205,0.08244201562421388,69.83943588990752,0,57.43403060272299,0,0.7808270525021936,0,2.359563996849799,2.788414410685196,0.8349566108699629,33.866159626816525,1,1,26.685392958182085,21.214717142418536,79.32361830584087,-0.5592483854647465,-0.4514483971814132,1.9976799035285766
1,1,-0.0028224042051110997,-0.6823647799848682,18.691696205090402,26.723378473076952,0.19332890366353955,53.178023068871234,1,0.9694339844057556,1,2.8608903189846933,10.875312075313799,3,0,0,21.80570246531336,2.3748721429622854,0,-4.7508359957372415,0,1.9218910066092858,30.274527939427784,9.737542126231972,50.46059257745456,0,0.3845250123455387,2.1959089152079785,22.654649330589756,0.40159687420810236,28.52584048088821,1.4433928466154315,2,1,0.5528845627426879,27.952206164876323,37.710466182999845,2,0,0,24.138163370395997,0.22710916380151136,55.417351559084594,1,18.7327836574003,1,10.08659968650667,1,2.693982802964607,27.18808534125052,0.20827905525424548,69.55409825267077,1,0,98.24368349252036,78.94081906984103,79.6675473129197,3.1767836773222413,0.6540857019317726,3.3240281854557567
0,0,-0.1503274708902105,-1.7730067454946075,64.02395168775853,21.883802940072584,0.24372745067670082,74.85904857865714,0,0.7255154244881049,1,24.095326880130813,11.392718089249943,2,0,0,22.16829632294977,-7.711666153417579,0,-0.6606064068485811,1,2.7073190704165944,28.085287027969553,1.717407467398523,49.13869612252345,0,0.09385274791605541,13.700064830721214,4.022612162455063,0.28002238359129356,34.082157191710664,-0.29742501763300316,0,1,-0.34712487448877644,25.823169149750683,5.128066835049641,0,0,0,27.97983829316951,0.8419500935493685,44.302861997176834,0,56.807230994902795,1,2.829367289162072,1,4.365359820085587,39.06572154499852,1.0058141417453026,21.64924783780946,1,0,26.001096925412913,20.720942086199653,71.30800545951259,5.168265849479328,1.5591693026196294,3.307527087931331
0,1,-0.1964332623634747,-0.259789265227247,24.1215283449463,35.60891858514537,0.34426190708047244,56.34609734216299,0,0.46116598913270934,0,55.630030483953504,13.178722366423251,1,1,0,40.384901409061726,-4.0956447464880075,1,0.9818832861289817,1,2.932815122529871,63.518243031881525,2.3763718468457857,58.97002566622603,1,0.9999944066832518,4.551402537935173,21.190396942477108,0.4166059451515348,90.85991726876871,-0.368616329088655,0,0,0.365493832062627,16.334684264673662,9.193566994452897,0,0,1,34.56482940461089,0.5444774599658151,41.16048197297307,0,55.5443809957359,0,2.605078503248156,0,-5.653802887442486,23.42940372894104,-0.4113468456182243,47.54081675552416,1,0,26.9012924260625,21.400326385926675,45.003102263575585,-3.221716889332643,0.27949110754998624,2.6521609206734698
1,0,0.14286413660322161,-0.6954100363744531,19.69646102818829,17.902932186602367,0.20979797616949342,65.35821097296271,1,0.912320325090211,1,7.438332856564917,10.852224950525876,3,0,0,23.172492639316033,-2.925108528282072,0,-2.0318553620688586,1,5.579559102517436,21.85227870263843,3.0675619646676853,52.373411098860295,0,0.18763979705594724,3.3054042320370094,39.49739409076945,0.9275234454462014,11.599495007106492,-0.05199733224423211,1,1,-0.18769675308929298,7.7512558953235295,25.055557741682787,0,0,0,22.148850900426186,0.05225292603143167,42.57930750315266,2,26.153962854125233,0,6.364792461434109,1,4.357616401992727,30.021751376045486,-0.5273409201281254,21.0583085828107,0,0,83.5635544770345,71.10471992873329,72.46704977796679,-9.715170761355665,0.7519723451387976,2.6152759655621223
1,0,-0.7151369949545103,0.15565681692786654,5.111161610352841,27.52556524322378,0.27689220070549675,53.47742029655865,1,0.8616381977970543,1,14.39503874497598,11.419648446138758,3,0,0,23.08593312280574,-0.7175305547515087,0,-4.24397869122934,1,4.6798489124965155,30.599262790958832,4.009323472607895,28.219293774365426,0,0.030403077177148297,1.8366035250187707,36.78265801280307,0.4160224274680925,12.301746535565494,-1.1174755498177045,1,1,-0.7128252095753963,23.990692288492582,27.064689016650853,3,1,0,56.3328027046717,0.6908428945209191,25.67492559445727,2,25.094187591716445,0,5.951961293184407,0,3.8422234150237244,20.200248452408257,-0.18426253977625298,26.23723450258063,1,1,81.84642005314682,68.89758564383885,41.23802537787572,-8.69481593393553,0.0024081161053674392,2.9391286132323273
0,1,-0.28263817869895613,0.37956507823691277,66.52488895260278,63.34392258832601,0.497364099541425,51.48245084784294,0,0.3134145887438603,0,73.64035034332593,32.42630670010137,0,1,0,21.751160972434995,-6.398614510097202,1,-4.322221031017213,1,7.110641092584489,41.31875290192126,1.3211908110045867,27.215572529638187,1,0.45368658450260974,2.7190068156636014,3.2092418987529037,0.5008124462081004,64.85548397591788,2.047944382938967,0,0,-0.2157299075083702,9.239331136634041,6.058689230087532,1,1,0,56.12783383062941,0.7511785322389413,34.40038613271107,0,58.81385309555798,0,2.0394601299292607,1,5.653803264426923,12.705252267696704,0.1056283519197266,30.506000559271232,1,0,17.82933865504563,22.352757457992812,20.108799118702905,-2.4189602141490587,-0.7067036277701364,1.5774431178900228
1,0,-0.14097550760081073,-0.6735990580405493,23.69297452885118,14.455716316617195,0.21605113748985327,55.47652171078458,1,0.9320638692135114,1,5.695300634557293,11.214379526000421,3,0,0,22.271623388971726,-0.6415652959627955,0,-3.743147468668373,0,3.2201401290024347,35.139722871586976,7.434371295961327,56.8911129362372,0,0.8639082835067552,1.5093296429150533,29.604205600003098,0.3895522305295131,15.544326821889232,-0.5224585636222417,2,2,0.10431225610789731,13.118075627703053,36.20771057905336,0,1,0,21.027467268883576,0.169147521929971,32.5440161478923,0,21.26163835837396,1,7.309495107140363,0,-6.609812029441169,28.649985037786017,-0.08447800351480121,51.13991655144099,0,0,94.64105694936464,74.89745859893239,58.52434844724931,-3.9832688054759373,0.5406075984003287,2.4986570800182624
1,0,0.5466632146516258,-0.6540381765097766,2.688302509326781,45.052288853533156,0.21259230546840552,56.151667983540605,1,0.9306723624201483,1,7.490195629945257,10.99757534644175,3,0,0,22.65253787559583,0.22936354976893902,0,-4.436058958145901,0,7.097042952640518,26.03970884162988,6.2320939245547775,48.87404102372683,0,0.47730973356954787,3.593344112678326,31.213445598894467,0.4987060001425594,13.984688176092796,-0.21138027966637513,2,1,0.523432578181799,20.897600319562674,31.79824129697662,0,1,0,18.15685981767266,0.9331819471558034,40.128541350635984,2,20.64853712674616,1,8.112636296334566,1,8.993152447619547,27.921817016716762,-0.29122738168655704,34.68616089264236,1,0,94.5551418292023,76.41151049612415,41.93066572805233,6.593142506572786,1.0199535346087043,3.320625136012672
1,2,0.054853512817270945,0.3066009692661602,17.77431121877042,97.72866106328969,0.8212102090555168,10.34746634318922,1,0.1676945896727794,0,86.12083850261074,33.73917011095549,0,1,2,27.997295306168184,0.9590657056565544,2,-5.686702493551952,1,5.246823227443886,20.38591948863681,3.372061452464319,54.88512562985946,1,0.46906803496178034,2.803292062847535,5.102599887234918,0.4398510284053078,65.07221987464663,-1.3796654474641286,1,0,-0.6004503600625725,6.818146797919178,30.118975551230804,0,1,1,64.44846489567502,0.016770097701706232,55.717879116565896,1,49.84047045293062,0,1.4893193644289735,1,-2.543031772903457,17.626498723268913,-0.5296107072209234,49.78205659151916,1,0,47.00133419803226,20.847503382630933,39.7472078186268,-5.180387624539384,-0.27443750691129276,0.1353352832366127
1,2,0.5088926400465094,-0.2694838826666594,1.2322945180813516,26.50427772107942,0.22448869470047467,49.94628395519571,1,0.9093153033263814,1,9.248218652203393,11.701672278072056,3,0,0,22.07775902657872,1.2558874743548891,0,-5.031014710992575,1,1.2747125370220183,37.3009379003067,6.969080698500593,42.00434286260743,0,0.4417065474102288,4.520824055457224,24.817895354938358,0.5214428236020291,38.80012550891723,0.17973779308990656,2,2,0.8407101690513132,10.7421730313486,37.299279219103944,2,1,1,30.751520662193734,0.9166987569757004,51.715996412282784,0,20.630340421926746,1,7.862331593161248,0,2.8235687694125193,21.856214557880946,0.12387040269798373,36.94224055012907,1,0,95.95111912880584,75.7636576289728,72.12233608765514,6.799672092247675,0.18087708564796304,3.2351855826499833
1,1,0.16120580780695853,-0.14705966876761478,14.56114487724706,79.28019665774622,0.8614486901070676,10.29883850951785,0,0.1823612068577799,0,78.08495822684276,24.176735398753586,0,1,2,74.25726711539176,8.116980554907304,2,8.044277145460562,0,9.690813944305205,35.68649566419178,2.4676251656422914,38.85193341188804,1,0.6430128260978192,4.123421326700732,32.80214254459431,0.4904729603843426,11.548809978874514,1.1612452921480214,1,0,-0.1231636626196585,18.53951984367743,16.844449370597104,1,1,1,37.83335573055248,0.06621294645600256,44.495646948794075,0,54.60730147612248,1,1.196766974664136,0,4.151172779442252,21.5256396881677,-0.06191396615263381,44.73447140652793,0,2,33.99009734057602,21.054549418850492,12.431401509715219,4.254147780645681,0.011026456144023939,2.1819095264606574
0,2,0.1417321729413177,-0.036350744841014186,27.000285956461553,24.739305273903057,0.3435216220530215,54.0673197720286,0,0.40810005431528457,0,60.67407613463304,17.789687974878255,0,1,0,24.095834240637934,-5.987933230382978,1,-2.875475124877358,0,4.0120381261095535,65.09008860738345,1.9879732670124979,26.17028814031565,1,0.2601367879568284,3.5179132726046225,27.764828833948563,3.824636224952771e-05,64.704515920882,1.469435214443687,1,2,0.144595208419854,16.428089061933093,13.386454344915407,1,1,1,57.06371786121968,0.46952156980926124,39.54005895673,1,55.81864192558937,1,2.55801240491571,0,-5.413702072579307,19.167203586182215,0.015716340644064627,27.06006791842193,0,0,33.006585863349436,20.86667735016043,57.96836275485763,-2.90177432679418,0.40783912697722785,2.7790459978933733
0,2,0.3146713258910959,0.2277199165773846,62.35971445483571,36.678488658790755,0.8070345382985036,22.230131520546408,1,0.28864739776133574,0,62.47577830976766,11.369002348065585,0,1,2,79.25259419509594,9.183549281893747,1,9.853534356011536,0,1.4463991665333913,29.13241932930001,1.4132727141383234,23.94228066587101,1,0.9043848877713188,2.9173303775622346,19.129392441442604,0.5187034399603543,68.12994831686994,0.48470441164263006,0,0,-0.35983061037277336,31.47434172447501,14.001897722279102,0,0,1,46.510911328628396,0.4939064292010846,53.047628719479924,0,53.88553922073586,0,1.4579805727716884,1,-6.727705979509401,17.001060674731598,0.09549759788123455,30.742639375259365,0,0,26.75445017713396,20.78477849359483,37.53091426119488,9.141930574803641,0.106693825261318,2.438079701122988
0,0,0.1684242918059147,1.0303447633755307,45.197898769166436,95.51321392557874,0.9363807827596531,5.710919132946057,0,0.08302585074414265,0,92.25624088830595,38.82166488159093,1,1,2,22.068052899606965,0.13242389234318352,2,-6.266305553186697,1,2.294084273815512,24.41822924218226,1.5800042540880344,33.18942916404365,0,0.3468942892202185,4.139698507877579,28.52091158461464,0.11097573507748254,51.07730361442798,1.091152201663492,0,1,-0.6370449948780963,23.62286726260322,10.156538805443397,2,1,0,83.54190350265505,0.50386192455332,47.09731157707486,0,57.23230651983301,0,1.0272837414216853,1,0.2079099096089454,4.65717919057621,-1.1510213948863477,47.614275172644646,0,0,21.789612673619054,21.04910122154859,19.304932215451025,8.130249243030725,-1.181894136087224,3.045596891800285
1,2,0.2794627065532286,-0.7469219043087408,17.1314992187625,24.530224456978218,0.28854534189249215,61.393288686614994,1,0.5304043582247673,1,46.01702041636297,11.761900161849454,0,0,0,30.708641590478443,-5.518170591490127,0,-0.4362169219176213,0,4.855480116825351,33.042148006225574,2.1119129579202576,48.7446646406796,1,0.009937396024949252,3.293038004430023,36.53632619405517,0.4904062132341113,32.63419880782982,5.380538622832613e-05,1,0,-0.072198409026519,25.61534343179219,19.65717436352477,0,1,1,29.36479466966243,0.40419195202382335,54.07646001684121,1,52.86171222581294,1,2.792131871526997,0,-6.785830254183422,33.85459305636017,3.136567371232322,39.897078848083595,1,0,37.107988142712756,21.10345809064399,1.7498453116787838,-8.456716238492493,0.677068803736396,1.8977091421548915
0,0,0.3524822375447774,-0.6934896100260967,76.13534984261909,89.64566430325495,0.7518975816097009,37.589530101304405,0,0.2772115429308374,0,71.03772129916078,27.07213510230972,1,1,1,17.64928582197172,-6.304759584190352,1,-4.761713834394433,1,4.891885479893581,21.00907526209609,1.0091359466552574,47.20876003218189,0,0.43306732495609784,5.905924925620945,10.447832796952124,0.44283770508604836,2.4363686768755946,-0.1287300673221387,0,2,-1.1825890099008463,3.561793756589764,7.869387037371727,1,0,0,19.49420198496798,0.2579449295505962,47.207895645437816,2,61.433684617365564,0,1.4088532526976814,1,-6.6706883462474496,29.275014594333978,-0.3327086505880275,24.165527153185486,1,0,13.798874016569112,20.187758555324233,37.096297119341855,-4.649387274133952,0.5200865293776123,1.885129297928793
0,1,-0.1863563716573816,1.8071688043861514,79.98652290559143,90.98159631436306,0.8961014832650103,18.83493316259259,0,0.08904922182992187,0,92.59458428851184,39.78258869190885,1,1,1,22.695141703080562,-2.79867446280877,2,-5.290333698139289,1,2.369059339268432,36.142546235673954,0.45823547334647463,20.671764703757084,1,0.0754888453098792,1.7665477047588634,33.78885171862546,0.45554385459179897,49.903350545426115,2.068232655819542,0,0,-0.07841522368326988,37.57154597858872,0.1600784358786589,2,0,0,96.11350223283512,0.5232737779691314,35.155456369906965,1,63.59226169631079,0,1.1191647844192452,1,9.645695908044026,1.0606759907162333,-0.2811368962158767,42.47507762130705,1,0,6.662891913205593,19.24812560449109,0.8058329454811286,-5.27180918867074,-1.0705884579065814,2.893326385496348
1,2,0.18989266845326092,-0.726057775587364,30.544307841588534,82.32032344317635,0.8193195343020055,15.045576510334278,0,0.277639344483406,0,66.30050303613142,10.64957596381545,1,1,2,79.54506693286461,9.509761357936089,2,9.792950147242632,0,8.924003900900411,68.56532550942974,4.0861671421098995,30.625162185690893,0,0.4418775766994577,3.1120229149765826,39.07799082373573,0.43663605339652956,32.68829900709007,-0.7111515114914738,1,0,-3.0985078311845062,25.758060588894924,23.313796553115683,0,0,0,28.839896509723655,0.5313797334741827,48.407374569650415,2,52.366428949236614,0,1.3941970595059408,0,-6.713165652304841,28.924601956370708,-1.028410431901594,23.30845402755109,0,0,42.54275977064834,20.275111380843565,30.624707481491143,7.11750541469117,0.7135819573671672,2.314808024510826
1,0,-0.005991003113202157,-0.7055864717693834,13.349042679643226,26.05519840023314,0.2389202002219033,55.70063975667245,1,0.8260242171617442,1,17.381109307708254,11.621772596988112,2,0,0,21.404960094197385,-2.8442775621361953,0,-3.9558661543120364,0,3.024626020412531,30.71761677679224,4.716546422245656,52.82257682097032,0,0.512797679417316,2.61134532436292,19.44693066044943,0.22775017863269353,55.7027564700157,-0.21082843101312465,2,2,-0.526913314406141,28.973611355989448,32.90625068997516,0,0,0,25.232835613478393,0.3012193038904329,60.436352443814926,2,29.924409262057218,1,5.008135271710778,0,-5.408899711400044,32.27017033957086,-0.3397657485947122,63.685286060750016,1,0,79.54344321796486,61.02523129207803,71.21408990831686,3.3710852030241156,0.565714574568343,0.9552317950106621
0,2,-0.17628269483819936,-0.7281547214808177,35.36301717364662,17.374145184695024,0.8137342657977129,18.00358507478776,0,0.3201399087064867,0,52.996293351375755,11.119633269298088,0,1,2,79.90062239704683,9.730732995771916,1,9.984077802704327,0,2.781079446832859,69.7288738642371,2.1523416594538345,46.03251926948442,1,0.19535024700778875,3.0867220496151577,24.3820946045032,0.48249282023005413,46.5193044870561,0.5472668912509271,0,0,0.34034088616896646,14.978869050077432,15.954798871928439,0,0,1,27.13192311068736,0.2339091927728162,19.99795602148099,2,55.1180655534657,1,1.3942542850102904,1,1.0169934197777941,33.59213437779623,-0.5478698380043927,44.977893699271334,0,2,32.72865245835156,21.11267478368985,21.332905287245694,9.650245286304624,0.47856640852364746,4.260588870519289
