S0,S1,S2,Y,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19,U20,U21,U22,U23,U24,U25,U26,U27,U28,U29,U30,U31,U32,U33,U34,U35,U36,U37,U38,U39
0,1,0.7974794670051961,0,0,32.02721200870192,4.871434164808858,29.653692357414066,4.510602332289308,0.7445318503908388,2,53.98602944474547,10.342139395395925,66.29077170584834,4.561496756563791,0,0,85.40232820610032,0,4.300394895259547,0.37761198398353524,47.371546743898016,0.27768242848835956,0,0.4174541385200953,1,62.50515499790815,2,0.12308137506905364,0.9984318056614231,16.72090249649328,25.738785673360773,12.182231548713446,65.92650591271506,55.28752760397754,-0.6451105272602122,1,44.43230357399277,-0.6722788951503698,0.3054064191473428,1,14.293933692200683,27.10434186521004,-0.8940119272384425,55.429983918465304,1.4059969090565039,1,1.6153485682166917,1,33.13705924388656,8.876859821217895,80.58596361843121,0,2,2,4.215690560839999,2,0,-6.909696267262233,-7.3318437302640405
1,1,-1.0116172139597108,1,0,2.5072270679017694,0.9220475491022962,65.48851399584655,0.9371235482155575,0.08087500774809847,0,19.348999340910204,38.81268700728866,24.751872113012574,-5.123829465473687,2,1,5.394831792446963,2,-5.082239906431283,-0.24533117557325282,46.05537346373246,0.9217819199255601,1,0.25991492844213593,0,21.022597398197057,0,0.7818853939089537,-0.6790689810755317,3.865580924235521,11.426360490321652,37.549149837600936,5.523823511057064,46.19891490593533,1.8189597140256524,0,53.875833034458324,1.5118363856760644,0.7477203147152665,0,5.9479051112202805,39.33311415455459,-0.33846076455174373,24.24184881685228,7.990033659782726,0,10.761585919759138,1,20.853544589398673,-1.5886677673115006,6.775198500965113,1,1,0,1.218977219121591,1,1,8.758731489726959,7.065433441980979
0,2,2.1788432657397845,1,1,5.986098211547734,1.1389212316400679,61.44966282492636,0.9398579009991771,0.08014527571346047,0,20.056350823176288,36.522282721855404,25.016991989764374,-5.073686246372887,2,1,29.728178670423528,2,-5.110841629929597,0.09260524740591107,49.165566485633946,0.40215719027527064,1,0.0004548360480632896,1,42.49872467364416,0,0.1593578905834162,-0.684344684353632,32.69604236090803,19.94224736100022,39.74346919807096,17.88687317146354,0.0003544271083677497,0.5777506947411306,0,69.99094560334515,0.8214674002021503,0.028848828912454105,0,17.77640021793836,36.278534843067774,-0.732057405602635,71.79924552660847,5.336528237644101,1,3.704130313039182,1,0.07287463562458019,-3.360725855209987,15.539153865475297,0,0,0,2.2170302532597304,1,1,-0.5393581634099487,-1.68157572559649
0,1,-0.8101391453037763,1,1,6.25095710475394,1.4984021755507069,56.311199809281746,1.5025462090801072,0.09677071242463486,0,19.34356202814948,34.95344337669654,23.812036842975658,-5.115392971712181,2,1,15.328472062451686,1,-5.062730003441515,0.09959373127708937,29.1535428493734,0.4510454152067887,1,0.7128728595947238,0,27.681280582627153,0,0.17427557737213167,-0.7598399863512296,0.5712830675721348,19.118641441422902,28.619718516434887,13.788590417915486,53.70045601170759,1.4235690410940562,1,56.07558525805569,1.577790983528037,0.8274622068199082,0,39.53956258633318,21.631615970152964,-0.33405365817061583,16.90575864217301,5.014530306353889,0,5.85208985840967,2,14.187491736086635,0.32692311321435064,18.339769312533043,1,0,0,2.4965127019032063,2,1,6.0718452923012265,3.7598808676458617
0,0,0.7001215686927383,0,1,26.3210694421333,3.551016316164804,36.93761519556921,3.6233557626740946,0.599926105687388,2,41.552258614557104,10.514542760741655,49.93492804767611,0.12291779713133977,0,0,67.78539695469308,0,-0.07489029669343061,0.09479652217567945,38.60569937695441,0.2446321035479227,0,0.8374139216388232,1,52.79185648275515,1,0.09607202835445222,0.04866432629792769,28.42884371453109,29.986211676462702,8.745646822020705,53.95745984178575,28.736779353570874,-0.6466662355818176,1,45.61948760162879,-0.678294178344534,0.2855022703802734,1,54.71266377173524,34.79773665687011,0.2583900478852307,39.1504216657393,1.6860269919313158,1,1.5609070545654355,1,52.25485880320659,0.8780394294746596,69.22506837598947,1,1,1,2.4037201168332527,1,0,-3.163814275852154,1.8186455621681308
1,1,-0.7463868639112208,1,0,4.4180102528982275,0.9084709450057465,67.15474454683593,0.9605619712009921,0.3603757872503975,0,19.398158912885464,35.643284678056766,24.915345534624535,-5.054753942532998,1,1,10.621360046966611,2,-5.0788567489610426,-0.11589510678226282,61.33979040278359,0.9908977788123792,1,0.37612673338550123,0,21.98781462190112,1,0.8774361284825736,-1.1709257803177577,33.90653256620253,21.100675765632904,36.528631271364574,5.83203919285757,51.85646361440486,0.49756961031201746,0,55.04031427447316,-1.4270177985852077,0.7477033815678592,0,14.073099360656032,77.0808544424491,-0.5871137685799594,14.414329331718463,7.745347424239684,0,7.6450325621477075,0,18.426906901627582,-2.3035973557519203,9.867004138352009,1,0,0,1.3768632170637354,0,1,8.590810251074672,8.245290181673617
1,0,-0.8825525144809026,1,0,16.789518587865274,2.286078188647905,49.508454247294935,2.4772801524166463,0.5301106995842353,1,19.870069667738235,13.550971823144051,23.308488949145932,-5.105408637645965,1,1,34.08382396139537,1,-5.084122047887375,-0.8631912077645495,47.958386113461735,0.6874974466802123,1,0.6615167059545491,0,33.9223246435865,0,0.6496899248775215,-0.6623396784448362,35.22603357454588,15.830604070904347,11.248068542390248,29.27212014842383,73.66753765517444,-0.46435561826103644,1,42.524525095412635,-0.004523675125759822,0.6834425159814597,0,33.065640671506635,71.00622092635345,-0.1439891609826089,10.09290860654605,3.6637284417540203,0,2.5325516037231157,0,56.14602384440933,-2.1384996963080543,38.88941613479513,1,0,0,3.4589704246510786,0,0,3.9864248611512068,1.9396039021413571
1,0,-0.4488242551406957,1,0,22.43967591425288,2.7656979435195255,47.3576362200874,2.8587860897949326,0.7603244865342955,1,36.09324287348665,10.364247501607245,35.137599506112956,-2.7081324230771253,0,1,55.38528331618946,0,-3.2380512823525676,-0.14777198996676946,58.1754337582115,0.44149330982147955,1,0.7441574809461562,0,41.38339505490173,0,0.4265462203061604,-0.6611010544405874,39.53741497057891,35.802171539887325,10.26426072365609,41.50594986598031,65.37268405376683,-0.6315625692775079,1,31.471116146887667,-1.4572150729006619,0.7683583886131778,1,94.1902743687734,61.50434906704487,0.2156584708482452,25.82580797934417,2.537479892138904,0,1.6485705472044696,0,66.80432109412175,-9.72589885434557,53.53804174134683,1,1,0,3.7180763467627593,0,0,1.2983124575394633,-1.1076902716139774
0,0,-0.9752984097023111,1,1,19.289104506434395,2.994584961805597,40.694242172986,3.019955951167232,0.5009154505693727,1,26.33344929606534,10.631402272565769,38.22962725068957,-4.152509138117376,1,0,40.77730409462214,0,-3.295555217461745,-0.34068320785110645,34.212318645919225,0.30974377546855353,0,0.5643682829704113,0,39.96214855267564,0,0.6298343073159536,-0.5385255631333751,36.22119902875347,21.022705559767726,11.18693248780307,35.548093616824346,54.66169502335623,-0.2576514441512056,1,43.36784345932115,0.3769358774157411,0.7994013621099203,0,14.75417441516308,30.007905353081927,-0.3722242167130154,3.3637510864137754,2.920306920150003,0,2.1222702864839476,1,43.251680917852234,-2.7193588593074915,44.40630682756669,1,1,0,2.4264780582294354,1,1,2.392303844961855,2.055451289899416
0,1,0.4232383856624359,1,1,15.334935693399547,2.3158639716154434,45.79911585536485,2.2764278558680737,0.2488151166895456,1,20.2959973659453,18.89328020160696,24.56816420496451,-4.759453059401181,1,1,38.90554044264297,1,-5.1065977206731015,-0.805257733396446,44.294279509825515,0.31490795277837924,1,0.27465417673195414,1,41.38822368629845,0,0.3907084884987109,-0.5481131066781916,5.136343053112538,30.649405198518437,20.398862056607527,33.22052675652866,50.623257290589464,-0.15167456059686873,0,59.011777014806576,-1.2175827325420119,0.3992089130170354,0,63.727725444981445,21.569593193370295,-0.7443318755059105,43.01813363605411,3.5371891522132026,1,2.2975181821737722,1,17.18026883599451,4.391914608396412,42.413547615452956,0,1,0,1.9124275381973612,2,1,-1.6019411913775379,-4.158510366358059
1,1,0.6733999702299608,1,0,12.523941364553238,1.4229271233275413,61.73854163193782,1.4736875259601354,0.5068179413547654,0,19.137039287561926,21.565481888634732,24.699339383477927,-5.086619161677648,1,1,36.14070821841685,2,-5.092025001736339,-1.5821413918524432,67.18882193492382,0.8899677619886944,1,0.23552702841812334,1,35.81880759346724,0,0.07906978774980938,-0.6462191502146035,34.164517313226675,12.64747955204447,24.492073644490343,23.897063365579907,41.76139515803189,-0.659335783098217,1,51.180311528934666,0.24525132621792725,0.38557125412605475,0,47.675146930656595,73.33531830880816,-0.6768527069356941,40.85412683876926,4.156814021042166,1,2.6803317190463343,0,19.258708365609742,-9.41677910253022,29.297107569438975,0,0,0,3.2017662672919194,0,1,1.875043060990258,-4.8009360975741755
0,0,-0.7253040855157699,0,1,33.427408293424634,6.424577132637434,24.561675468147918,7.044516305065345,0.7838561756900478,3,74.98422825119779,11.17706741398825,95.30725634435422,8.06851264040327,0,0,76.48546368673222,0,8.43558766250197,0.040307322636718275,28.447846588875255,0.26041843998894126,0,0.9553802280656443,0,56.58201102683965,2,0.7725667823191771,1.0532288038272684,25.229496326332463,38.33714947277185,9.743403255414428,63.74279637639707,50.967562939245795,-0.6428150542579584,1,18.770049487002225,0.1664746328166199,0.815243508598619,1,92.890749925215,16.57443561741487,2.7415047494531506,16.05461327825556,1.2091082985842738,0,1.585969950649571,1,77.62734156114136,1.4827310984292232,86.19930769222137,1,3,2,1.073533188984484,2,0,-4.446917459612136,4.213426433997265
1,1,-0.6512942212680782,1,0,10.13907903684176,1.4941969513346485,60.187918415731346,1.5294681045382932,0.3968396394718162,0,19.24359202684734,25.91311176944984,25.01594420008263,-5.104640278934013,1,1,24.189890583678963,1,-5.081865326017002,0.019748819624859158,55.52859291198216,0.7792904051427223,1,0.3256249930760279,0,31.05179239728072,0,0.6545699123392315,-0.6885386301191948,20.287154163559663,13.981185433573785,28.71632237965259,18.96721588555998,56.307375828870846,0.1510733524906615,1,57.69801445230747,-0.6809991429627139,0.6917882842445446,0,89.4671911606892,55.13834839156453,-0.7039693302029605,13.414582550600556,4.6074727081,0,3.952400133446612,0,24.44240988572135,-0.8653150544004191,22.94275883907125,1,0,0,1.3750031075780427,1,1,5.420381934532575,0.23591410307722605
1,1,-0.9466494549317116,1,0,20.720327944169888,2.816734417614701,43.911424204478685,2.7742724072959093,0.6139284143929031,1,23.603495814830666,10.149545918851867,29.04290569073594,-4.13519674412197,0,0,47.32098704592405,0,-3.9634884681172906,0.5591265232408211,42.470224816402094,0.476380196909025,0,0.3954411488061787,0,43.45638679592038,0,0.8230787173402052,-0.6731893299393873,21.22568531355769,20.617641353022407,15.059473927359633,37.10375049660077,33.243084409851306,-0.6243986555765223,1,43.869577830580766,-1.188831455134496,0.6479422674028156,0,51.142779079343946,54.17604458082333,-0.6871194037433239,14.47698684670923,2.738535199053377,0,1.7594013219669389,0,21.58916735319427,2.7475119022969565,42.539832631700406,1,1,0,3.0145849832222407,1,1,0.669552752656351,-0.4449822124707765
1,1,5.293694010476003,0,0,39.86518405223394,11.223482270503524,20.65467728820265,10.827652782364412,0.9960258805490263,4,79.86673305735154,10.093716709559482,98.53120652046525,9.988963949912801,0,0,99.94095944755459,0,9.937574643585776,-0.44297804215423997,51.41184604566906,0.3249896053901547,0,0.4577636801302163,1,69.98203719756107,2,0.0,3.59749869011289,35.82175722606206,20.712931292271595,9.556467233030068,79.78365944848532,57.080916292695996,-0.6730036896603145,1,41.41379415705278,-0.6255084182862649,4.520909374639004e-08,1,9.855687449257822,60.874973824591834,-0.4679773074327861,79.9999999073099,0.46781891793986935,0,1.690232699951237,0,38.58631714306173,-6.486057174637045,99.72258834445853,0,2,2,2.34872490136209,0,0,-9.990449142900786,-1.035534472611264
1,0,-0.7919106895705087,1,1,22.44927865431776,3.1503098189208276,41.728339189942986,3.274129769828923,0.6327593793554352,1,39.81297411935812,10.364352986657071,48.16418500124352,-1.945162816087974,0,0,48.18963539282349,0,-1.6726646603976718,1.0462723595811654,51.58862536257612,0.29768526825275604,0,0.7582311712443075,0,41.71881807012665,1,0.6724817744921463,-0.6314999842474888,15.992293302054962,12.15986941839903,9.687403975639695,41.37590516568396,38.30790414019158,-0.4986566887896172,1,30.891890484879333,-0.7792064722340951,0.6923781080974715,1,49.144987247721765,58.27871768140331,-0.7493607096369337,46.33576733074344,2.416843181307812,0,1.617865952506504,0,68.63658623553734,-3.232424262024365,52.86479302710221,1,1,0,2.3929509356842296,0,0,0.6328333774333572,9.92362812323276
1,1,0.04603758710658989,1,0,21.155362552265032,2.429887040123566,50.381263172660056,2.490577066058452,0.6847984052697624,1,23.254928725837697,10.805846119652845,24.687796692916276,-4.550467409106496,0,1,52.834087078963584,1,-5.084528857317819,-1.1281104244150677,59.30571615534117,0.5241192889419096,0,0.5602573562488935,1,47.17340093206876,0,0.2844076017485238,-0.695237839859722,38.65287885256832,10.747617667109516,11.637529948665877,38.81527341149966,45.411020169627314,0.01960110312175917,1,41.03544155501994,-0.2358559170851391,0.4192302734874368,0,27.206893698366503,67.24163119201185,-0.6020631948555065,36.51451616879508,2.642681900943682,0,1.6672152902104467,0,30.594065898862176,9.669278232291905,48.61626357736951,0,0,0,2.76422731819596,0,0,0.034660417163053125,-5.980902205177106
0,0,-1.7669053812401623,1,1,5.687246921805135,1.750229688867956,50.17942455503051,1.8213401386561416,0.06430717355125598,0,18.903596865632917,35.24106464441708,23.845213560144256,-5.102557422785231,2,1,8.83820381153883,1,-5.101907872873715,0.6362376962102437,21.846267017104985,0.3668903887636551,0,0.6431850611314581,0,24.353425604075788,0,0.9140525268704673,-0.7520786336419237,2.1128897442892747,27.21084481169408,22.854438555711326,12.168114723345651,45.869541332199525,1.6808875316793772,1,42.00526921256377,0.7601593106693302,0.9694605902877842,0,15.003350794845115,10.853067432048235,0.2041245116899254,18.4383478652438,4.753996190191251,1,7.238013444916378,2,49.95203123606313,1.7247876297676008,17.18883008720704,1,0,0,5.94538907364418,2,0,7.953480372918275,9.798935073622108
0,1,-1.2799017297308282,1,1,8.219040145497056,1.7806463724841386,51.975860924516056,1.7425373125783152,0.16395838425067222,0,20.94275382018231,30.835619205362697,24.57649569825372,-5.108625040052885,2,1,18.43656974826165,1,-5.217390769872896,0.14368672768730434,34.709202440308204,0.34079595726446965,1,0.26323761766056664,0,31.436906687907957,0,0.38713101874254097,-0.6581716531154982,10.053391706106483,18.633818970793314,29.03842786730296,17.938539761668228,6.772759201780104,1.3157463316812341,1,50.97942886826586,-0.06479551968835945,0.9355538352175126,0,40.60894810643651,22.828241692011602,-0.6980949379307424,19.044051495068913,4.609274010903182,0,5.080255088550485,1,15.635011019381139,9.03163225751338,20.041773072810432,1,0,0,3.0531323198282885,2,1,5.914588793602885,9.8295310394878
0,0,1.4211123381464077,0,1,38.60662852335678,10.26695345572794,20.052491768602398,10.174896289227132,0.9148450374550992,4,79.13043757524761,10.179517821713445,98.82063074712448,9.820220946379244,0,0,97.58642640001408,0,9.803303038766398,-0.21676909395222316,31.774882245031378,0.22668796008969094,0,0.8966884874288763,1,68.30819574364911,2,0.41364106141731094,2.5817114654157423,13.4957414278204,25.334781089738627,9.721362999113737,77.71367848073304,40.82629714685571,-0.7008487926212484,0,24.381354607997135,0.23521352496324216,0.08719218149469521,1,73.78278845060635,15.735130834747952,1.4106291994775284,79.2809590351664,0.7777914177128248,1,1.6753480391919289,1,78.03663281514082,1.4130376734724948,97.3836598565601,0,3,2,2.676062542177097,2,0,-9.188873093268267,3.8153277710969835
1,2,-0.12947370175272277,1,0,3.017867727542669,0.6909121255289736,68.73710668782567,0.7466421240561442,0.27558992046304726,0,20.440789217860342,37.62290783911986,24.58209759638218,-4.986511893109705,1,1,7.318468787131572,2,-5.103841023902609,-1.3494851081213555,63.95918608150748,0.9994158438295335,1,0.08783734444303959,0,21.61141617673597,0,0.6468413465180697,-0.6412496214733358,38.112862698112835,1.4244807805180826,38.40730474693531,5.469477600554007,44.45297704898667,0.4136575814334546,0,65.5606109298353,0.4973632886362908,0.37981879359971754,0,8.55677176936328,77.74140908496499,-1.0465577333093319,26.581071405260033,9.469587502144813,1,9.354911992084437,0,7.9916397592458654,-6.740284813432491,6.765425047561369,1,0,0,1.4511899244550386,0,1,7.9650458933018555,2.366488447680158
0,2,2.6842582151386685,0,1,27.107722804243974,3.197523004917426,39.15860631788697,2.890053049191916,0.5987100079550117,1,23.429117734500473,10.449023275245597,24.9478886463757,-2.017320454537699,0,0,81.95728228438249,0,-3.4662320585093465,-0.9265182568388591,53.779335498402915,0.23306211551667377,1,0.12354740954197646,1,62.74955485498654,1,0.03229574403861135,0.5714837042575015,14.53350550255843,36.60868892728752,8.317025426107996,60.40970399689879,48.299137603922674,-0.722121751858909,0,61.84374561903753,-0.4697488777180987,0.00869692636771674,1,11.888498900107175,39.8682735717542,-0.6035389432480991,63.998487870881675,1.8911583618898506,1,1.60336744093589,0,9.36812686380836,2.7903702864556035,69.260317960946,1,0,1,1.8168783765979195,0,1,-7.196326513003655,-7.7330002667669
1,0,1.4435862038004923,0,0,39.19677484505658,9.228618926276285,22.772003874332356,9.634242751182382,0.9913115145394065,4,79.68417896942617,10.714186128915511,98.82325993813308,9.923173671660525,0,1,98.07602580103153,0,9.83033983509576,-0.5107025608890471,66.44800376498662,0.280023402777275,0,0.8897692321976406,1,68.25611206824544,2,0.35407647270813253,1.8693319784964968,36.34371630250484,6.778822686162043,8.895881097472456,77.7917435994583,50.5982931408924,-0.5870935755559008,0,23.706544051792523,-0.767285027804913,0.06935559949477388,1,73.31685114510863,66.5038451432112,1.2478332431853687,78.43186963098874,0.7084674206341337,1,1.7298634639104657,0,72.22201633576094,3.730021786868779,97.34328630315548,0,3,2,5.037872670725234,0,0,-9.577582392404796,-4.497831712951301
0,0,-0.35936258249495334,0,1,20.45712815821085,3.326184325588941,36.445613122460315,3.331278503290279,0.3814336696913406,1,26.035713367606395,10.112815999884024,40.559588249916146,-3.403224522051371,0,0,46.50033290632602,0,-2.4189430439067845,-0.20698944975259045,31.923426465600485,0.25506029739033265,1,0.7202381594237318,0,42.36274825634452,1,0.34788444617660486,-0.3018109200106187,7.855927231641822,15.7443223250628,8.715250731071356,41.318306420084426,51.76105202506265,-0.32683712670925535,1,33.08563595004265,0.4959073660185033,0.6022921433497563,1,24.005800001431428,31.048997555422567,0.575435965123157,24.677048100092158,2.4413093242364963,0,1.7050197226433093,1,42.20875589645441,7.521101264443942,54.25900963679513,1,0,1,11.671326582762367,1,1,0.224604431706112,5.1535215520790345
1,1,0.11148214042287852,1,0,22.458901365165218,2.1815043074178133,55.14868970626332,2.2746108865257266,0.8279295896639176,1,24.547153254946412,10.11392365072664,23.609866644643873,-4.529147046758448,0,1,56.65710047652392,1,-5.079380191508936,-0.7077512216820814,68.77710806449355,0.756450635242604,1,0.34933626290338765,1,46.81362916728534,0,0.4584695620883598,-0.6793866787765314,38.210634593619076,2.2083546635505047,16.291224074865994,39.1075270387763,43.23782305329282,-0.632784363171432,0,51.71422106148731,-1.56955998477159,0.34200587384409614,1,79.65427030658128,77.5214624215528,-0.7244055116816458,32.60360188100505,2.7287515796319894,1,1.742495952977089,0,22.789541265526108,7.082681121621974,44.611072019316225,0,0,0,3.1671058623551085,0,1,-1.0630386309096984,-6.015393316848211
0,0,1.1976835165002613,0,1,38.99795417114139,10.528541848475571,20.43738105667522,10.76611976738956,0.9750533826213234,4,79.67771648393662,10.472839284155658,99.37879171400628,9.922578352800336,0,0,97.333600554416,0,9.899916512718672,2.1701122102951063,47.7157540076965,0.2907302645184104,0,0.8690916922834921,1,69.08064527322182,2,0.3448295108720353,2.2976007998042958,31.804338743595032,11.685107821139136,12.369076592913215,77.59075794152564,98.21745374465142,-0.31741816028470843,1,24.728336702827352,-0.24814372218277075,0.11791908142139818,1,29.375276560297525,38.85422783175127,1.2119143440203464,62.63606016358237,0.6351721822907751,1,1.6105623474434345,1,70.35447681669214,-5.446670966381085,96.9815750756746,0,3,2,3.524775346526514,2,1,-9.35237761483587,-7.619349815657605
0,1,-1.2111979929058707,1,1,11.28450063373856,2.2810642699232417,45.015284896073,2.2158562525359202,0.16666681703427683,1,19.932086309732817,25.121956036420848,24.513460687603377,-5.117369217832755,2,1,23.4491226126505,1,-5.077151282672321,0.4583215736869014,22.585331110163054,0.2815688774705767,1,0.3807261479747535,0,31.1458496198875,0,0.47937359452989226,-0.6591497478810087,1.9825506163983975,8.563215451390045,21.63500292789864,24.17505416084503,54.56552898329071,0.9740279778089952,1,48.24313709545859,0.3311416082949074,0.812496993989467,0,50.64427776081397,9.932980431873496,-0.4720327307252606,35.10549224929926,3.9370377893269284,1,4.085936035475705,2,36.2602218878644,7.552715139861771,27.15662114979198,1,0,0,2.974193372254342,2,1,4.859652624694299,5.69513192019874
1,1,0.27277513239121215,1,1,16.659574904008508,2.4263314592159375,46.511400097946506,2.3574468570770737,0.3760020986526683,1,20.023464736570247,15.058188335913393,24.086148603323753,-5.067423824040047,1,0,44.06214651628733,1,-5.043668963886016,-0.857417238266553,50.87719298835078,0.3722883484800678,1,0.4048549795025421,1,38.241402120507615,0,0.8552289382950594,-0.6716093323818229,12.620731469064417,25.18021068897175,11.531219984967613,31.158881333994177,60.83799811373732,-0.4646021913030394,0,63.63043060339605,-1.2491450822797616,0.2634554246857963,0,83.95015922572607,59.508085882984005,-0.7274437086149385,11.99779116521086,3.279006212837732,1,2.135298812306288,1,30.28436784679652,2.434111534387938,41.33285160324274,0,0,0,2.9713274337222706,1,1,0.7795443342447861,-7.8011848560672705
1,0,-0.26304890457700036,0,1,34.54555461426952,6.062901528303523,27.346917049771044,7.15457565559859,0.9082675438491579,3,77.55482898238208,10.092521349989248,96.55025156486144,8.738352592526471,0,0,76.6149742958945,0,8.743172722851924,-0.281240856048918,47.46963695387204,0.36817034779194785,0,0.9922788872627623,0,55.82852426364474,2,0.5240022682141176,0.350287562603811,25.640318643457963,21.949184866323755,8.654148522407779,65.90275630595146,99.99966473868426,-0.6427548258416893,0,18.183195395084358,-0.45004836632212813,0.47158546292286607,1,13.722649291868889,58.877402052089295,3.2629496667137685,36.0797152764279,1.4948812709464807,0,1.7944619698102238,0,78.24542696478727,0.6761555793980722,87.39149892975334,0,2,1,1.9852784164696955,0,0,-3.8717575805802067,2.4968781628165875
1,2,-0.37080811324706026,1,0,1.624896112540144,0.7702187594866934,67.14241664222219,0.7234884707850604,0.05642414137381202,0,18.81008727981793,39.550630319566125,24.313749546702084,-5.106337119904852,2,1,6.182431484917123,2,-5.005844712786239,-1.6306512206408859,51.166779699582094,0.9818275985779733,1,0.06597350196464163,0,20.753705877610656,0,0.43666002175173685,-0.6379434982119995,25.12335544464735,28.415240947497065,39.639122918110616,3.5595431938573663,46.82054001072647,1.8319308843279019,1,65.6485324856137,-0.5942910333500769,0.6456882749300444,0,8.324079402333906,66.39792283616457,-0.6689251573784157,53.449472149118776,10.373073910154538,1,14.27002907216107,0,4.833570057540073,6.05314970604789,4.006662095569091,1,1,0,1.8025293698558047,1,1,8.883695148908014,-1.993719868392322
0,0,0.6089143423948015,0,1,30.96509540888084,4.899957507434307,28.52426418570949,4.777665608792622,0.6866087359365186,2,54.730751140565914,10.408877814701938,70.43551398769445,4.542022532073432,0,0,72.9402511743754,0,4.653658536764517,1.8828987108346797,33.91900708483176,0.31088479468318625,0,0.6784023992997449,1,59.957201415258744,1,0.4299514758549098,0.868183226192877,2.9217904999705557,18.18192720428349,16.896582708370744,63.27196532521131,23.214246064961646,-0.6149695719380103,0,30.752960437316517,-1.2491906487284496,0.2480983584306426,1,31.85312940807798,26.62605277462201,-0.151118744910063,77.3359932909772,1.4665108305431365,1,1.5665923097816803,1,54.82396266592583,3.9118964787136967,79.78894724623238,0,2,2,1.3422682355471505,1,0,-6.001616542904346,-7.04054514253518
1,1,0.5475086826694703,0,0,22.51052450670666,2.3774300579332492,51.76169253635015,2.4445430737273353,0.7575981963581723,1,27.67195786021672,10.56773709905313,24.337335711566965,-4.0715966057581,0,1,59.429698304057574,1,-5.107714770667783,0.6615286000151155,66.00059689548118,0.37363962050301464,0,0.3138287859066171,1,47.91420215517494,1,0.028448474773518972,-0.675403659828303,35.312914456068825,34.147700959582835,11.112278512757833,42.73365771600346,46.95463242225222,-0.5887928144045081,1,47.52805546495885,-1.579423885324363,0.21829314233940966,0,92.08307525241695,70.19673458571054,-0.5962408554697383,44.90727256506139,2.4621283023489453,0,1.7246420919694703,0,22.865584129142015,-7.429069162499788,52.42499797223812,0,0,0,2.5884896608345778,0,1,-1.8170084386605527,-4.381687809007215
0,0,-0.42934794166096096,1,1,17.931039510855587,2.457368206239231,44.36159249615274,2.6249313267610486,0.4448215683400408,1,20.99957521631929,13.082172537602652,24.860897041957266,-5.1177808800852365,1,0,44.19540043638299,0,-5.104165553695701,-0.6185602800333317,37.119197226329376,0.22087829653096636,0,0.6376343575518666,0,44.58128277310121,1,0.5420880533497805,-0.48488296021648836,33.72124394196534,37.247816278353,11.283895149236622,40.047886343589354,49.18029323484868,-0.46772134907246515,1,35.23287769336391,-1.138649922755521,0.6825535725039972,0,39.598568046082235,38.81513462262505,-0.08287509929843309,27.748534035070094,3.040061028561901,1,1.7283849811535539,1,49.36866559284779,0.988286875463924,53.35577139871334,1,1,1,1.5347173470970328,1,0,0.7359191298089645,0.6293643553335215
1,0,-0.6906117927915786,1,1,20.95102741066166,3.317352129246828,37.88494366173032,3.205507382066747,0.46629055369353123,1,24.56300021797307,10.202613797517799,38.57555965690249,-3.423467637025026,0,0,50.08816252263636,0,-2.6053305613351796,0.003726046922073823,54.65299056393843,0.2895537597129404,1,0.6573587262124264,0,40.330740301890145,0,0.9131074775122888,-0.6555176531441682,10.859514314665804,8.780468665189339,9.493010240541505,37.959932737768575,51.86082494630044,-0.5740690001922766,0,34.424778044312305,0.9978812110925316,0.7500642284143088,0,93.42171328737331,36.88329267785042,-0.23280302028616465,52.299816868808236,2.567026130126007,0,1.6863007330450157,1,45.297747580564746,0.5640908363792612,48.623594242184815,1,1,0,3.6580974198778624,0,0,-0.8393960387335735,5.225538835548429
0,0,0.8219082199640275,0,0,38.521139674148074,9.436563497845558,21.66666540618528,9.096374587587583,0.9624464526898276,4,79.06090356956555,10.295955098201308,98.29935530991578,9.781058820912758,0,0,96.34380492946771,0,9.718895751729125,-0.6540625933039598,45.32720327261643,0.2658195983380216,1,0.8328542738161702,1,68.14634459117329,2,0.4278289369283608,2.007664679479136,25.179776789004773,21.09860861351391,12.389935575946458,77.08621753517664,48.861301526811516,-0.5021782304664627,0,23.771880722421965,1.1993212937046984,0.2703713451636391,1,99.5598714439104,33.22418665271582,1.1140428851882695,53.22288922483429,0.7116869573496458,1,1.6652194405652447,1,72.09591515339524,-4.329418617912834,96.46282725262614,0,3,2,54.598150033144236,1,0,-9.151336341456481,-7.081984662111445
1,1,1.0462524473648596,0,0,27.65826279274521,3.6879636838411503,36.55804598123288,3.5170962631904588,0.6387409595581001,2,38.65315014777374,9.771837464733935,44.37835693325323,0.3209000436759428,0,0,73.397960536943,0,-0.1672650575389305,0.3556486641067498,34.60118263170365,0.23633909279619125,1,0.33436535999513883,1,57.13290719820356,1,0.13766877707246267,0.0986773426900957,18.570685212646673,18.757308988455076,8.082675098475091,56.14766852036218,34.63601490647218,-0.524473431048118,0,41.65512987544636,0.39770855496645036,0.09236395403475561,1,57.40214230198675,47.22100446459574,-0.7641181609479395,20.235603447552265,1.8770356447179355,1,1.7879154899147727,0,25.9865496127143,-8.51098184348023,67.75132221681834,0,1,1,2.1611422515797116,1,1,-5.175294723185769,-2.641443716724144
