S0,S1,S2,X3,X4,X5,X6,X7,X8,X9,X10,Y,X12,X13,X14,X15,X16,X17,X18,X19,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19
0,0,0.005183619355411199,0.5733765814855423,56.386181485363416,-3.274117744329512,67.93078320236496,-0.6393757244370857,-0.5223172235511867,1.7804656041567684,0,0,1.763831811630027,26.63988954475732,0.38162399781156414,1,0.9952386251697483,0,0,1,55.72279558948149,0,28.785340336591435,40.7808250691066,0.8763047457232821,56.89474825852356,20.40043981027541,4.697090687047658,2.6181675300649347,-4.931477843177259,1,14.001389887242137,0,1,38.31106773036715,1,21.3706916437891,33.39741333854437,0.9011789617236676,1
0,0,-0.37223474321589173,0.20318838395504107,59.66453193734695,-3.6093117915803656,70.84915282777811,-0.6020141277447559,-1.0135373206161946,2.061087433741282,0,0,1.3116251386066147,25.65072146763066,0.3530422636465087,1,0.9929062143126761,0,0,0,53.776173692785,0,56.587822740463295,74.20507673242777,0.39212347695001903,56.7891331074908,46.802804807065975,4.403622809749695,2.242794993566979,-3.6889404323993613,0,13.122575648583066,1,1,33.15529690195099,1,29.142538473726567,34.061732525732424,-5.314366064426165,0
1,0,-0.5070066900577009,0.7966911568470791,45.59019099442597,-4.14305083188667,70.02407069140268,-0.6158569765957759,-0.3222773581361269,1.5208255381238234,0,0,-0.5556921986005964,27.910925174922355,0.14427622730188383,0,0.3907881350111445,0,0,0,56.39373044598431,0,21.54930973279569,76.4737169768839,0.7683039708556976,61.39398736807848,75.81181991464585,1.0629196713002056,2.0165013847015048,3.9453851673508424,1,26.586146054632096,2,0,47.2777487346844,2,7.985892133934296,23.676049177541277,-0.25630957648021635,0
1,0,-0.47293271409645393,0.8273775158777641,44.22233093167914,-1.6670156474534394,58.404728576367035,-0.6220404973396357,-0.694446830920007,1.7053413327565212,0,0,-0.5199840264442461,31.598816564459963,0.28346370750604666,0,0.46936700761860184,0,0,0,55.501482653955776,0,36.17240524648433,55.27720489834426,0.47023285648457047,56.47764918970607,88.79559991849213,1.8228423025350486,4.253537674022981,-0.31690487767559183,1,23.216818226281823,2,0,53.218573626992864,1,8.953024394590607,28.087910158455788,-0.32695682874744136,1
1,0,-0.12639913717525839,0.6745388230447356,33.897752732639816,-0.44589808705942957,48.810952598152454,-0.5917783383627615,-0.22162995646042455,1.880439256701627,0,0,-0.7323035879078604,34.809542624978945,0.08979928323838277,1,0.5490024889162923,0,0,0,59.250746970673866,0,38.70660251375908,65.22427829314364,0.7033791261531592,60.24240674482007,74.86384011460478,2.261116778469917,0.9075043562761621,8.369051888219214,1,15.45021673920864,1,0,40.49130829289605,3,12.081257918725882,24.83706649892199,3.889655196975843,0
0,1,0.1607238343961311,0.21152328738005077,58.647255377747236,-0.9043882622587667,57.00710694051838,-0.6125194219147161,0.6210221266424766,1.7247576844224393,0,0,2.7689201387550684,33.266631494925605,0.8689375686146158,1,0.9949849811639704,0,0,0,51.675436225643956,0,68.24773096695597,11.016703850275459,0.9881986848761648,57.95485310683277,65.38973626489665,11.522323433911241,4.524227879485841,-5.85751491641005,0,17.558391755083786,0,0,37.17411452870899,0,18.7818486747089,43.12941014855264,-0.43578893106229266,0
1,0,0.07507885270181926,0.8978884579900969,23.490792065329895,8.841929252592024,4.921731426322712,2.2056329227062,1.8871910898425686,13.598792647420163,2,1,-0.18426763706187657,3.111810477549952,0.5497182209378695,0,0.33574856357445204,1,1,1,22.741190339524895,2,37.52600269772107,54.697303561532784,0.6668940242246821,2.392581080172085,36.22949414134881,2.1000060449492057,2.599918837906577,4.445507439578375,1,6.593423281296175,0,1,2.9157983685274846,3,12.771000046432697,90.73359569109459,1.0219089778381871,2
1,0,-0.4983012574142626,0.66329527328358,35.499328137289226,0.7090103650828627,50.27357406855537,-0.6404238224087556,-0.5056575726480871,2.265370703668857,1,0,-0.3752946142023354,33.41445305082843,0.22782612871793206,1,0.3353107823029593,0,0,0,59.23580239366767,0,24.76833000467693,60.30275909709202,0.7170534045869044,54.143974991879425,55.5168360858419,3.865847654397596,2.737429332647891,7.6977968405253065,0,10.29114346256614,2,0,46.815842942143775,2,3.7215395813689733,27.617758817516393,0.29652667041086644,2
0,2,-0.12724596579984726,0.2731760047638518,65.46656052860746,-5.194021367064863,64.59150169304186,-0.6421309781854089,-0.2192018388193844,1.651395942608691,0,0,4.52442723969028,20.478506592441256,0.9167422523783049,1,0.9979618914182415,0,0,1,49.704383082572356,0,69.99358765586672,9.621944062907364,0.4815034903910902,56.638679958030934,20.38633239962573,53.00127840426307,1.6633516272239857,-4.583304806465348,1,25.206020493150678,0,1,48.27205709029212,1,32.651055978439054,45.10938304884634,0.9797498594008065,2
1,0,-0.5496901671570033,0.3260430797462647,66.2416659619198,-8.974398099307852,97.94376095306023,-0.6311127082850188,-0.20032388314790733,1.7013317228702327,0,0,-0.21988868051815927,6.981685731980347,0.062344150967779066,1,0.8240494338826969,0,0,1,57.040160044418045,1,26.276877498211526,64.81638382273513,0.5512525933558867,57.193032056117104,0.013360495801817418,2.9870942140824277,1.7041368617237334,-3.91624160629277,1,17.68440903681678,2,1,57.07593647953032,2,39.6907448223348,24.149749726199133,-3.3637089835916782,0
1,1,0.08034517903563587,0.980580190029384,23.347477862774717,5.918636621148352,21.83634619532145,0.7069028370211309,0.003909501482436181,5.984993989334061,2,0,-1.1476888228699433,18.509313436268787,0.317143417669959,0,0.3634825146308727,1,1,1,58.25527889029967,0,38.736457128561035,55.26929141704164,0.8669791503912248,17.274018792201456,9.946757563302643,3.357562366089463,2.1919408968506384,9.996508516337926,1,0.2600495126367841,1,0,20.013093955157608,3,7.50618827517068,26.22261565547637,-0.3153526286838879,2
0,1,-0.528813125544896,0.43321815536882247,49.28594805130686,-2.3428482629841785,59.535773844843476,-0.5732605666614318,-0.6208142327637065,1.757324993585895,0,0,0.09733623310071356,29.30299751613481,0.5730818224306938,1,0.24126168702336087,0,0,0,54.68904114992096,0,40.62289623542629,25.743421177185716,0.11351783523605746,57.88756335995199,4.706090255541218,4.267935263521512,3.435082751518324,-4.073402276196754,1,18.346802495542455,1,0,46.414888385385886,2,18.435992122029404,27.15648147077385,-1.5398921325612651,2
1,0,-0.039096442007814654,0.8109372088645533,49.21264290798807,-5.551821061422364,85.9913203999006,-0.6611506348757762,-0.5000226087668294,1.7466460708957643,0,0,-0.815528958597369,23.690378419404677,0.15612449458541794,0,0.47368103424117014,0,0,0,60.854611368655554,0,43.529054056390855,58.77960754324554,0.9940449933925934,60.340000198506864,2.843781640208376,1.5725315478925097,2.316966368906179,7.638661830834579,0,15.763743759580917,0,0,56.342588643682596,2,31.64969141529398,26.050292354192827,-8.173060203440595,0
0,0,-4.017408883859018,0.1497776211809096,68.63190124375426,-9.941037120664117,99.13020206346692,-0.6461081018761318,-0.6366015843150411,1.7530789529466941,0,1,-0.07768024037726694,0.5244473845112307,0.0038767763243982567,1,0.45790813978857775,0,0,1,38.98782757377138,2,59.68694221306827,57.59312609100458,0.5494925316587593,66.16822092287934,88.11979849782968,3.3905579399614987,2.222481407018874,-4.031933891871473,1,30.93543542399102,0,1,79.95983738894182,0,39.73393012250448,58.96501372614832,-2.314142791676214,0
1,1,0.37148946047817816,0.7447110520838013,25.005757940814647,7.325458037576766,15.795067857082252,1.1140531978100336,1.0197146263673744,8.236103297628361,2,1,-0.13286814464058241,11.186217046551555,0.7574155694108917,0,0.3150185545818833,1,1,1,38.179285951398796,1,35.80297802883267,15.664940051419677,0.27453291632099663,8.389257923890234,42.44531433829902,1.9227188306023932,3.718255767717954,3.6332341713565626,0,1.5170293023964132,1,0,17.25613861536917,3,14.14482102852244,56.43004422336767,-9.751272759287051,2
1,1,-0.016778181713671205,0.7944500122721365,39.46651434926738,0.9401822760246699,47.717587485357576,-0.5767122612375851,-0.6285505614159734,1.81889525674424,1,1,-1.3184550531205397,31.383980531731375,0.5048169770128915,0,0.33497121561974114,1,1,0,42.889917527151745,1,22.479825346272612,28.502783795205673,0.21142398358810877,49.53522175388305,33.50406916354923,2.1050934299217983,7.0108591175202175,-0.9773307752107687,1,35.060564298470524,1,0,40.32411357151524,0,7.296187229253201,45.88647852477823,7.371574412990345,0
0,0,0.30984878146916855,0.20088055135697142,57.565527484654595,-3.2124849025866054,58.764411375836666,-0.646720198222362,-0.538721310553283,1.7204100706920789,0,0,2.589177121214206,25.83070181630457,0.646392108540728,1,0.9987179609753425,0,0,1,53.41018870807855,0,64.44690358412537,47.88011625255132,0.28066803850605715,59.539433546364336,89.0695151547904,12.754826361007158,0.8771158335129129,-5.193029388225589,0,21.39553597513536,0,0,52.291688896793914,1,18.620366191473117,38.86297717528148,-0.2820736052096322,2
1,1,-0.2767022780817584,0.3716169133514743,52.73868932520878,-6.263424482859426,82.96599559666478,-0.6911926513327404,-0.4340065341483099,1.6860720402310965,0,0,-0.33714409226205533,19.234267325575683,0.23812442025984404,1,0.3168999683318886,0,0,1,52.95712087367806,0,31.784851849905028,36.477370061133996,0.8032110007448041,55.75790525976014,23.0530965907973,1.3898616671208583,2.2761315612953226,-1.4579488582142286,0,26.502139532306394,0,1,66.88599129573296,2,33.549529464137954,28.745305593597458,8.133438476821865,3
0,0,-0.3522466985559965,0.2908890749263041,57.34473906383803,-5.042168468132951,71.2333657192708,-0.5654633740613212,-0.23870753493270022,1.6689310205326895,0,0,-0.2587988162299622,22.375570136600558,0.36115456104701305,0,0.4076518784609939,0,0,0,48.98164316930816,1,44.15682230423674,41.57484680285778,0.5183165297711552,56.85394585952697,64.54900734765478,3.1708290375865467,1.2897807958852672,-4.7509078947843,0,25.85126444540681,0,1,64.74657579693613,2,29.810693113632606,37.19326646667921,1.3406879771314166,0
0,0,-0.16743763787222946,0.0968711327695968,60.70934254021035,-1.953094187938154,62.307920565557595,-0.6454658115791646,-0.31865400711643443,1.6620396981787935,0,1,-0.05246242955257056,28.323638048702804,0.35877186524147,1,0.4862325426025668,0,0,0,48.365435531976715,1,29.600498051440976,62.3595746131049,0.29120943258800125,60.81397625287531,28.961300976425953,2.134999603487175,1.5227900598175457,4.84085627275444,1,27.250895156358695,0,1,58.490001910286786,0,16.412155776790883,46.56711783607898,2.3300208993768674,0
1,0,-0.025657111842650543,0.9992761877507736,48.908978381373515,-5.822931255884205,85.9506030981106,-0.5655845238849149,-0.8169755642799293,1.6725004842180402,0,0,-0.29930710973108593,20.330558252302666,0.010800773114512552,1,0.7609448892876276,0,0,1,60.82798892860588,0,32.69015950932632,71.92664777400887,0.9264773791132066,55.971035705074925,69.66127905937137,2.15800141866006,2.023930859243445,9.42680528970719,1,19.48404174682829,2,1,65.9769092459869,3,33.94251799803088,23.49349112360639,0.9659863442155512,3
1,1,-0.09295046447298771,0.28010467397844796,57.79969307253913,-5.9527127297900995,80.69021194028778,-0.5705310014997773,-0.36799624870266434,1.6805208261802498,0,0,-0.1778255059938043,22.260507237471593,0.19188533557095883,0,0.029959784438372883,0,0,0,57.52106484218019,0,32.22198942191165,27.88047009580889,0.9870311390632734,57.94466298700998,0.12061924297523952,5.1301477562828035,1.6768995859573095,-4.64402379281667,1,17.20437206774742,0,0,50.48695147822508,1,34.71687404028493,24.132278244573147,0.09437948141743746,1
1,2,0.4083794800439934,0.8345463737372634,26.209349822530704,5.480893857671891,23.305081312910392,0.5721653484410794,0.2496354634984867,4.433762592011091,2,1,-0.13805845363152403,19.11490893763814,0.7056387733294892,1,0.37198072152108475,1,1,1,40.50759414848325,1,35.29084556271519,8.48919351165768,0.6660181464835111,22.358073677696527,57.38839149237576,1.3185846826772125,3.0169492467071413,1.5535433428133487,0,10.337124583919321,2,1,37.24462671699719,1,16.766526689264023,51.825392223025545,2.433055551513929,3
0,1,0.20897785192224594,0.31647319665985296,64.80239585461716,-2.3592399553298566,60.71769384234847,-0.657506038237519,1.0296556683346123,1.4669951609244578,0,0,4.7653709257137695,28.0057614098881,0.8624824010415523,1,0.9999163796810133,1,0,1,49.74717287429216,0,69.34083149308174,27.62280252668285,0.15933711340167528,58.93230411396638,44.34754358748963,29.981866456205672,2.506623583572469,-4.508446339920489,0,23.185387339603185,0,1,25.20800217803491,1,28.484428880449446,47.74029353204238,-2.23256374084537,2
0,2,-0.22329998483610716,0.25784447086547085,41.913700180945604,-0.5752928990579278,51.86379264558055,-0.643484938550701,-0.5281551172038813,1.6612722816910281,0,0,0.24454433848118914,34.971570733614755,0.6191117558098784,1,0.4062646188400709,0,0,0,54.62231385120671,0,26.041817899494816,6.002426115751964,0.3833905741111131,59.500966390050216,46.78388616409415,4.769703292360798,4.072373407710289,-6.202285389638213,0,20.66213851729237,0,0,57.778059572639684,1,5.4991304016459885,29.94031697547126,-3.9430429895390073,2
0,0,0.14268040363419113,0.4944957254029425,59.43899419942904,-2.2600970032196894,62.94418674465978,-0.826923750875995,0.2830540667898205,1.7760812947020395,0,0,1.0769242825789342,26.891483151655834,0.3537189525490901,1,0.9228328331772271,0,0,0,49.88061081624578,0,46.17853051232255,76.09632576998467,0.41575517715155047,55.0776555363122,52.13135954260362,2.675304384419804,1.576285578000699,-4.74231375584951,1,24.914385142890715,0,1,23.05943496706957,0,20.529339804753292,31.223887056292327,-3.6640077191219262,1
1,0,0.005767015016088813,0.34400028420875417,39.073009504903794,0.2888841893536451,43.45494571316462,-0.37381351718593764,-0.11530063153278279,1.985466264958557,1,1,-0.5792012555989133,31.246134040073656,0.42608941632758296,0,0.3486933409375093,1,1,0,47.99434364443995,0,36.51047320574527,55.82004969966163,0.45146812279897275,52.62908635600675,99.4191410595823,6.18697758542508,1.1959639802034183,0.8479129553087734,0,24.31416085834728,1,0,45.9497845427473,0,12.492665391842348,35.0405464413141,1.430299492452729,1
1,0,0.03920897619566929,0.6153103934656418,36.92145796409433,4.2527389042296715,30.485735761170314,0.2993074340780082,0.3837103661864577,4.03556727877737,1,1,0.3662017332325492,19.07540995075444,0.43326503164928426,0,0.424579976111669,1,1,1,42.417549425085,1,42.99368404624822,66.45612838543764,0.6904274644016963,28.265685167283543,74.42181282495156,1.7520679558006085,1.9269201706435228,-3.263470758935478,0,10.30846980331572,2,0,17.30353595734199,1,13.748066513694095,50.24630905374525,-0.3925971045631531,1
1,0,0.2536096255897404,0.3878138579603405,66.06301087784846,-8.986937003208585,98.10325811491352,-0.5286677723843272,-0.42351858154724065,1.6357806535462927,0,1,-0.5702749406117004,9.180810821145506,0.16251385615337866,0,0.34213969749729334,0,0,1,48.646685375659224,1,23.384165396668983,48.943291215911444,0.276156921747144,56.31232646656716,2.0196392784249118,1.5598343491370803,2.5296415869720943,-1.6172154219745511,0,32.9066111050929,2,1,59.18582586987023,0,39.55240810698803,43.419910437335616,-1.0438740882720339,0
0,0,0.2271640550662249,0.1413217579086753,49.39039382346449,1.256888187050933,54.14487263627134,-0.601795456204663,-0.3153100329726833,2.241022955540655,0,0,-0.5629241120593489,34.219008403393076,0.4168380217525692,0,0.6983448814342453,0,0,0,54.212009823917136,0,37.85452500256336,76.4126525419533,0.40948423788743005,56.98255003789402,56.038992329996205,2.9585407803136055,2.9429484945011937,-4.494718780691855,0,13.476298256029873,0,1,16.754855503322492,0,11.062675123454927,27.198207583764265,-9.998407115159617,2
0,2,0.6759391978912904,0.5981690075547612,40.29125531130031,4.071590119617612,27.784316556051948,0.21623128486453722,1.1213657279793,2.4815953151981036,1,1,-0.6483161443151152,23.483394770486058,0.947182513864177,0,0.35873592916555186,1,1,0,32.40908361334424,1,57.923925412595224,4.842234648677546,0.3856951831701432,31.558016097264403,14.152029693495265,2.0725068988912305,6.1303031048133265,-4.503889888363448,1,30.812699959789214,0,0,28.385761939423784,1,15.120394489284298,73.74266033862794,2.1234711397469397,3
0,1,-0.10593161727478193,0.08152834582632568,50.885124574142665,-0.09074185580825578,44.84031577683866,-0.4683133476952907,-0.23097767276904277,1.657666938706995,0,0,0.6372254731197629,31.401229612677668,0.731150052552868,1,0.8645298039149574,0,1,0,53.69302435248618,0,49.69107541388196,19.823736645064827,0.536524905643091,57.318016422053205,73.24073891815013,17.254758722659233,2.965349250284153,-2.575949835791878,1,19.083161210144162,0,1,42.718101482443174,3,25.418147457398533,36.04771884045082,1.2674948040793748,1
0,0,-0.35456813208943183,0.08969070382663225,59.16881492228487,-6.43247854629797,84.03464817361207,-0.6738667466120374,-0.5740674063555586,1.7536308119926818,0,0,-1.0441542632314635,20.73759592285217,0.2282967488412394,0,0.578017640518978,0,0,0,55.17082471141181,0,29.147013080517976,57.73518293277977,0.6465574967664331,60.58582789903015,26.284256940042074,2.2149861117845626,3.3859190497667178,-4.524187833288318,1,26.152532399710427,0,0,66.88959152368047,0,34.554159896002034,26.4594984345455,0.9338221122297838,0
1,0,-0.1679531121986281,0.6894155401458202,48.18648579430789,-1.41799247494232,54.827544591639295,-0.6742577947178913,-0.30178132011902176,1.7371931336528217,0,0,-0.05913341652543914,29.802752915451162,0.120683554452226,0,0.9140878332610569,0,0,0,54.0487204502372,0,22.796125924628427,75.63019800943019,0.4879962210382906,60.97389319593226,52.15584715066775,2.910544966705868,0.9024971549125811,-2.2965520300666338,0,23.89220357435248,0,1,39.51039655959462,1,19.864920066005777,22.98490529024624,0.15051245647766365,2
0,2,-0.617925172413254,0.13721090034695566,56.513211493479886,-6.999560414327365,86.74362040644134,-0.6166029413710117,-0.6988504495159067,1.7693275594722837,1,1,0.7597455859325918,16.928219415318946,0.27951552355219156,1,0.3539654754936008,0,0,1,43.78532677015235,1,24.11398068402203,31.665364759115704,0.26786664814818006,56.33940556768613,21.359949702921156,3.3089468863636573,9.928413189719898,-6.460903770121767,1,30.272057716539543,1,1,65.80526526755324,0,19.289535183555437,52.60346195451287,-0.5007535773625769,0
1,2,-1.2733124866826706,0.886332591554819,22.99800642134904,5.7302709079274745,14.537186576410555,1.1738046741695116,-0.08246128232964317,7.384229539853722,2,1,-0.31432169064199184,13.471233758240333,0.41840305732336536,1,0.2792519092389373,1,1,1,43.454079904448406,1,32.23069057120169,21.0554697988644,0.8814571574417703,16.88209865081936,92.34411271969323,1.5675511037457115,2.303496829437375,7.339960400454672,0,1.3198713443656929,0,1,36.11947345309838,2,9.172212685266901,41.34939411906907,-0.7739632247877299,1
0,2,-0.19023167835207194,0.39933446763526326,50.09880868158806,-2.807755352109292,57.16317242056537,-0.6783545755563837,-0.7021351447858797,1.7628081978419907,0,0,1.0534672187976397,29.67933627688952,0.7497985604987523,1,0.30128307652772396,0,0,0,48.41613777558659,0,48.78948311192468,7.180581489958984,0.11999378992833692,56.140708378415226,27.38388427655868,6.094407910286618,1.673256477171149,-4.6556429174127345,0,19.933610876177717,1,0,50.10007188782244,0,16.968214826482193,30.0469250972356,0.60490348124587,2
1,1,0.2913098731126247,0.8161887555646044,30.583242117923476,4.683141135247059,26.15973130830438,0.3438510636461298,0.24513232047833852,3.7550602246746396,1,1,-0.26058650655958765,19.246362370862286,0.8240882705337136,0,0.3193847694638806,1,1,1,41.235596076641684,1,22.691247287778836,14.840957929587194,0.7875065141465265,25.653333436208786,31.648611917355492,1.7376830504168963,2.8060796060475566,1.755211707162001,1,16.140833017475046,2,0,43.13343551932624,1,12.418173711194296,54.87507749015641,1.041779105375289,0
0,1,-0.06875128736584636,0.7729470509046508,34.132718780768414,6.608813704616633,12.210140153980092,1.2991550712824549,1.8595441429113184,5.104552746805321,2,1,-1.202598159649298,11.921365471286705,0.8315978358924847,0,0.35435759800617467,1,1,1,23.336179940763152,2,49.58076904964794,27.757694265058333,0.15436581614145056,12.464049778470908,62.76792160315862,2.4921996237057464,1.0441433720874893,-1.8633324937839983,0,28.410918039109283,0,0,13.145585875241341,1,10.017248480523484,90.21526852689105,2.762816920393494,2
1,1,-0.048151155059863913,0.3440906404203773,45.550934334320985,-0.3879133658650229,53.34740800697676,-0.6035830963170297,-0.6579489075877615,1.655213089540659,0,1,-0.36673655424740925,34.0813601039951,0.37749481707731364,1,0.24932298261756197,0,0,0,49.83494826354499,0,31.253236165176027,30.70357626990227,0.33447429751018654,59.03626251604217,71.69733370292367,3.8660530253947094,2.5925690579492535,-1.1173768150191155,1,26.88489634887356,0,0,21.43253887766251,1,11.345738427148975,38.249589735066664,-4.276933700713117,2
0,0,0.13272335267705113,0.2118391773264136,57.14983616613184,-2.3468177280212066,64.80418611722585,-0.5874808785682399,-0.5088363194752815,1.6096098603896611,0,1,-0.6532744267843088,26.99637556815884,0.675278224716376,0,0.2973209780643493,0,0,0,46.83598369104061,1,62.10873020382527,59.092907964899254,0.2812850639632337,54.40990574959231,72.89675204170923,2.490447813707143,1.411141253838472,-4.7039015535808995,0,29.672679157240857,0,1,40.20284223328151,0,17.60199850504399,49.62040000124869,-1.339155047998812,0
0,0,-0.073103133751629,0.67012157884956,54.59184133297229,2.5787631585442288,34.98028372978018,-0.005501815329605193,1.709479121403561,1.7950615170553446,1,1,-2.1423673493086617,22.53410903902797,0.8482960122063294,0,0.35018469326851404,1,1,0,31.449422800779125,2,67.20649995290944,54.75299074433944,0.1330379055500906,41.05278740932998,83.90463897989252,2.1881757175832695,2.1746830482743236,-4.130416498686867,0,37.74156991277424,0,0,18.59965948944398,1,5.127896999335768,75.20273161274137,3.091750054892211,1
0,0,-0.05793490017313529,0.14341361226660904,57.595140404824406,-2.641129086952785,63.028766592200554,-0.5749469917608848,-1.0525929175205624,1.5640604008620311,0,0,-0.7901316501440164,24.14118580962171,0.26859504024840064,0,0.5376070976456899,0,0,0,52.459135597102495,0,52.91811803668452,69.60552215175552,0.25107504336048414,58.00644970016529,34.60078576585167,5.169950874231185,1.1759101396006644,-4.752146851914631,1,23.557480643608947,0,1,34.049923355176276,3,29.04853342831039,31.4139413305907,-0.8942720828252906,0
1,1,0.018581037305017565,0.8503084408732018,33.58025223250628,3.6947421682905013,29.870115568191167,0.24664773735158288,0.17521588662732798,3.2599321103935375,1,1,0.07059753007877848,25.847415196356916,0.594826104308918,1,0.3884896313153975,1,1,1,44.84090417760645,0,23.79627371570424,20.817006634927353,0.7816542208860071,34.65661878056586,48.828749761935924,1.6516357579801157,1.569535190762277,-2.331132687361684,0,13.359776493736506,0,1,22.998327308939682,1,14.478528479765496,49.69220392548386,0.6695333145967357,2
1,1,-0.3893072487143312,0.1392007755926204,45.17713474651285,-2.328696065958928,61.578483493477854,-0.6363255874123436,-0.6794855043985862,1.6696170245978568,0,0,0.6472534086832441,32.10081855451291,0.21005606064089655,1,0.9203540879661863,0,0,0,57.46498570087831,0,44.68698353555014,32.49601295237805,0.9161728909935305,60.037685657270586,42.829035750755814,1.9523319966199066,2.336722494604597,-3.402583489316533,0,22.351964644011098,1,1,59.56625097574289,1,24.0514463077041,28.304417315452312,-1.5964495547646589,1
0,1,0.24420443345369014,0.387325935593787,68.98069715948576,-9.454860460493114,96.94119036199785,-0.6508539298517881,-0.6123420536074298,1.7696613136781645,0,0,2.8214461048052324,6.092844191240876,0.4381453984141859,1,0.9980594704621104,0,0,1,52.601095180793045,1,54.380681192483955,35.84654364129538,0.10223225681331072,57.428821322738195,1.1163335719789003,17.50639715645997,1.198839184723118,-4.664107000374692,1,17.3907101544475,0,0,71.61947153589833,0,39.93608628783466,44.65483858566709,-2.0232522397563457,0
1,1,3.046168452115881,0.9824284042008931,18.00171035223994,9.998625590422854,0.06271534994082284,5.104442681387589,3.652548761667036,54.598150033144236,2,1,-0.37110281782024046,1.3858049487947e-05,0.9898143730316383,0,0.37253671444543845,1,1,1,18.001075050824753,2,26.533564258809886,17.227550287225416,0.8385501868544182,1.0997031374415656e-06,93.21778510101815,2.2821676067399164,35.41436446404357,9.998103408052202,0,1.1355460416422125,2,0,0.5379972643397801,4,16.472207316068545,99.99656916825154,5.746621247831264,0
0,2,-0.46916366958692424,0.40891801116137927,42.45040717994478,-0.6969443233951296,43.15478687018015,-0.3621004832884072,-0.42857239263481217,1.6444639093342175,0,0,-0.4193881968082525,32.85321194950772,0.7356657824812322,0,0.3281048556799609,0,1,0,51.369074084811785,0,53.127430698213516,18.17093527009018,0.5622547514864269,58.818902416363834,44.84533475410778,1.4986858178626594,1.5885834201227804,-6.362451035023266,1,25.442920256196516,2,0,48.10814555673875,0,2.859298735207896,29.47379700846604,4.91980942377211,1
1,0,-0.008108557689593838,0.417696365581969,44.1408902647666,0.17254616415411306,53.24829170340703,-0.6352162819862939,-0.19238027249999592,1.7439861195359077,0,0,-0.5651588512468525,34.07182918997665,0.5635122052601305,0,0.3419747473723526,0,0,0,53.80469070949826,0,44.869652513664604,33.58690903723122,0.3888460469178796,55.41625098673627,69.68785311222587,1.91813307387164,2.590194919362966,-5.257400281587923,0,22.66876093843049,1,0,35.242504659881114,0,10.274810090542108,22.734303817016183,-0.6248180848114888,0
0,2,1.15039325418941,0.13237022918938907,27.87583302558575,8.414793099441347,7.507593545653096,1.764725685444995,2.0614393681529455,7.721526734029509,2,1,-1.7506795952393601,2.308981236643046,0.9930501034193833,0,0.43698017270968553,1,1,1,18.307248897751364,2,39.71925396913574,5.755801578845325,0.46525558282785295,2.2938283059762465,61.86768328523077,1.7280600957057974,11.461990374255054,-4.504898502374312,1,38.274807413558555,0,0,5.9983656142034825,1,14.422905665774106,99.55065209098927,-1.8878824804423662,2
1,2,-0.04951247671651781,0.7303653775430837,37.66891846550456,-2.436757361471644,61.585073892610076,-0.6280175610282117,-0.8265969819924417,1.6843897930502296,0,0,-0.039845002555371434,33.31143944474795,0.5397648446815323,1,0.35965918467588087,0,0,0,59.32020201074261,0,38.647134358041725,23.53116758343928,0.9309869072520791,57.64850046430519,32.854613643404704,1.9708616532222585,1.4096161943920889,5.5530566232783904,0,19.2308361475481,0,0,62.341266703425546,3,10.487054385585118,27.385541842001803,2.978477938956381,1
0,2,0.13083226198375636,0.9159119174116979,40.109522287239756,-0.22895074124989812,45.507587580342815,-0.4948583712795758,-0.13296701506450453,1.6758834365599087,0,0,-1.0517026151141975,34.34904375081614,0.6934285753043167,0,0.3405530241495914,0,0,0,52.63525097584587,0,32.844211453486864,8.803039114074016,0.43481802648897416,56.02027380071833,18.86421084832398,1.7333672641680788,2.1524768945489847,-4.4147038948183575,1,21.840945553012325,0,0,46.829987391635456,0,15.043493073061986,24.821929350066497,0.1519486581600038,1
0,2,-0.2837550152523838,0.10485046748188187,42.3707440396536,1.0562733349457112,29.247997823616455,0.11861527324399153,-0.3710850909421947,1.7715874768743,1,0,0.007620986538082321,31.210098743419408,0.9610711449979012,1,0.312518579929555,1,1,0,49.02674422198179,0,64.62958899945359,0.6241387356278638,0.2800668893248529,48.55179583177722,23.137840637703917,4.748748736788391,0.6939974438827451,-3.922140377760308,1,21.662358040428092,0,0,41.04310154306599,1,6.927614123502249,34.101687124220845,-8.428918016881287,3
1,0,-0.4928268182872221,0.996973570311879,53.88683705987709,-8.06282943545227,89.706222261662,-0.6111767792992789,-0.5436319774396745,1.6444824274421643,0,0,0.7834483138280683,16.218700123137967,0.00770355312561527,1,0.8991746162330868,0,0,1,58.09128729190711,0,30.305988374353348,71.01310008895723,0.841251079186795,57.356676493884,41.474926736912934,2.2105092878757517,1.453324738042132,6.930342036344001,1,18.934131334472283,1,1,75.14123032839191,3,38.331054193560384,26.69181185508196,-0.6501286926323697,0
0,0,0.8235542393799096,0.145570943699959,39.742840234271235,6.650938099655864,19.279248452603188,0.8769270085789937,1.3938706582729687,4.212753941155839,2,1,-0.5780770311501512,12.240767000160563,0.9001194226571325,0,0.7788036769892932,1,1,1,28.120212778660523,2,57.19485756556802,33.007495690388055,0.23262618581921468,15.063242594985397,66.66430557519958,1.1723127796393273,9.86164854605829,8.951232445827344,1,23.709606114110024,0,0,11.308515130935666,0,12.62944523997721,88.00974565175368,0.8377954088796926,1
